game_title,region,title_id,url
Ken to Mahou to Gakuen Mono. (PSP the Best),JP,NPJH50120,http://zeus.dl.playstation.net/cdn/JP0048/NPJH50120_00/8qC63y6sEMmaikKhdBg9XW7CL2HdjKlGyfO70K0dGK6AYnUqWIcf4SUY40jgQb1sQTsw5eKhOSNAJUArriO5cvWPX6rnu1v38pN6q.pkg
Ken to Mahou to Gakuen Mono. 2 (PSP the Best),JP,NPJH50210,http://zeus.dl.playstation.net/cdn/JP0048/NPJH50210_00/PPISMbVNHnVK99PLvt56BBprKCDEyxWS3aF2emXHL6aNa9k7Rsh9Ee78WUJqhfhhGFbxlkEntxnQHpUo885VLL8Ha2n1QCpP9dHjR.pkg
Ken to Mahou to Gakuen Mono. 3,JP,NPJH50338,http://zeus.dl.playstation.net/cdn/JP0048/NPJH50338_00/wsdPDMIooHpKkEvXislZAdMMYofsmCjPKmMgJfHwJCgbNadtNnugyYRvdrMEKhGWKPGGukmYrponJBeqGIdllYyLSWZIffYuSFqgs.pkg
Ken to Mahou to Gakuen Mono. Final: Shinnyuusei wa Ohimesama!,JP,NPJH50493,http://zeus.dl.playstation.net/cdn/JP0048/NPJH50493_00/PIimzIKYWRmGMzvlTeFKhrtKzLlfMyCwVIzpbczbMsMFUJZVDHiXlcpQdatCAFXAJFcWDaJevvRWpHSNLxpMwiIZXnLwSSboZduGo.pkg
Kenka Bancho Portable,JP,NPJH50064,http://zeus.dl.playstation.net/cdn/JP0604/NPJH50064_00/Cfo5hyAINDItcsUPj8NKBoeJogDDCANIG78qQgOTD1qrq7imxeopXQ3rHOPRLkhKoQm0KFxsPFHpCf1baSMQ3co8UA12IALmJYFuv.pkg
Kenka Banchou 3: Zenkoku Seiha,JP,NPJH50223,http://zeus.dl.playstation.net/cdn/JP0604/NPJH50223_00/jybnQnaV9kG62T61xYPDOnWBKonEqjKQvu5PDjXpSHFwB8MYMht8jtUpON82TqFd6nqXjp6huUDRB1kcCSWKkciBUvk71re13LbIH.pkg
Kenka Banchou 4: Ichinen Sensou,JP,NPJH50212,http://zeus.dl.playstation.net/cdn/JP0604/NPJH50212_00/9LE68oc7V08QXYqobN5k8h1FUWIMXtmeEwg9gStrjgQfyFshP4Xp6L6TY6eJNSJxyqIHhMN73hSbXU0innKAUUnmtwcbNuEHAGCEY.pkg
Kenka Banchou 5: Otoko no Rule,JP,NPJH50399,http://zeus.dl.playstation.net/cdn/JP0604/NPJH50399_00/axFnILRaGNOrHbmWiLbconpvgoETgZzVeixQtWjEhQvvKjBZVHpljhmeVvTGepPiFFDfUZOEQVgkHpixryhJAJPVQJvJbrDxruBYT.pkg
Kenka Banchou Bros. Tokyo Battle Royale,JP,NPJH50630,http://zeus.dl.playstation.net/cdn/JP0365/NPJH50630_00/djsSHqnhncwhdchhtOwJhLykgXfHpTUQggSOQtWftJKeWsxJAUFJIBJKcNodTtqpJJuiqHXtJjjqtHEIXdPlMZOtYtXHYARgwjQiW.pkg
Kenka Banchou: Badass Rumble,US,ULUS10442,http://zeus.dl.playstation.net/cdn/UP0005/ULUS10442_00/fpqwFAfLpAFyH2NmQQHydS4nkw1BO3adOxfH8oGfaG464D78N8wDgGgyvJLu5sc9btLac6KjEmPWbhsydIiNERvCR7O8PeBJi1chF.pkg
Kentoushi: Gladiator Begins,JP,NPJH50099,http://zeus.dl.playstation.net/cdn/JP0048/NPJH50099_00/HP1gXcb4fT8xCepK0rRTJsBbIMwOmvsT2kYq4LgcWfyvEBkJGolgVVGUw809wNrMPJI8tQdB7PAMd8hregVnVnExdN1G9FYmdmCOh.pkg
Key of Heaven,EU,UCES00178,http://zeus.dl.playstation.net/cdn/EP9000/UCES00178_00/RWJPIyBFqoqJFoK5UakTP8i3mdWVpAfjhQPk1vv99I5CuMuJOhpmwYIVTm50bGQCXIDF8DFGnE2jRAU0rIpIKBQaeGi01pUaf62v4.pkg
Kidou Senshi Gundam Seed: Rengou vs. Z.A.F.T. Portable,JP,NPJH50839,http://zeus.dl.playstation.net/cdn/JP0700/NPJH50839_00/MlJdOJhAMAxNvYqwgKVhQzzSARITQEzOtPMKUXdnXlmOUDeECeCgPIstTccutWoaqKFbJKJEAmamMASdkMtLKvxOEZaPOlHwEqIAS.pkg
Kidou Senshi Gundam: Gihren no Yabou - Axis no Kyoui V,JP,NPJH50842,http://zeus.dl.playstation.net/cdn/JP0700/NPJH50842_00/TaHDkdtxWSIXzHmfBcWteFOXFRevYuRkYIpjlEnXAGAnFItJmmFecIUXhtowfdVattiwqwCcLUsswWiKuwOXpDgfSSNXfPdANWbRZ.pkg
Kidou Senshi Gundam: Shin Gihren no Yabou,JP,NPJH50441,http://zeus.dl.playstation.net/cdn/JP0700/NPJH50441_00/PifqxkPdYLZsDrMuchKiSlFftbducczFVCEPDyWbKPUMfEiHEHpYMXlwsDChFNIbIQgIwrEDUKaOKWhEUxdnIkIuzUWqJCMUJRWtV.pkg
Killzone: Liberation,EU,NPEG00007,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00007_00/i0AL7DsdmVSnAylnVmqK5KvepmnmoiXLCkwJK6XL8x55gQMOEmva2BJvywhx68an9QIOB3cchX1q7xRisPYfOu8C6A0konreHsLh3.pkg
Killzone: Liberation,EU,NPEG00007,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00007_00/js6PhOrOU1SteEA6vwSdvxawTLp7QvJ2hxlcHPPDp1I0I60gkavqQAaQpBtfEpe56EGcKSXuTAQVtRF65BwlasEHfgjNa5p40yKnF.pkg
Killzone: Liberation,US,UCUS80170,http://zeus.dl.playstation.net/cdn/UP9000/UCUS80170_00/hLhpHgF0AWF2odUkfh8xm8OPhkEgkAUwknB3Y5BwDSyARuBEa6LxwS4FbEHWNCLjg51URFa5lupvMul25so49AQSInLxrSR3UO8TR.pkg
King Kong,EU,ULES00225,http://zeus.dl.playstation.net/cdn/EP0001/ULES00225_00/FxVeMXsodHAwHBgJCtqOmtGdrtsfTawUkkLlwHCPQGxCjlEiRojaGCFxuXEOaYvU.pkg
King of Pool,EU,ULES01164,http://zeus.dl.playstation.net/cdn/EP4069/ULES01164_00/tcpRdqPsElni0tG6danoptniVkqeUFcMboV4yCuykpoD5KjWKwnD8GnNDqeQ2x0Wm0MOSgBhrKcxSCF58F7EXhPAQiJeD8bJlYxYo.pkg
King of Pool,JP,NPJH00106,http://zeus.dl.playstation.net/cdn/JP0232/NPJH00106_00/qCyfzydQpcZrHfBWxGbmNZhVFbIAKmBZyIwIcskCyFtzsbToFrcXwlVphBvYITCUuAbGTfFxZrZEElPwxyRtpCDDwMDrEdWYtSmYv.pkg
King of Pool,US,NPUH10053,http://zeus.dl.playstation.net/cdn/UP4069/NPUH10053_00/LgxRL25cyaR02It1iMUi0NaX2ccEGF8FfmS0IxOKvQujh5peskhqrD9II78RRAVxafGH922kHHQbKMXVE5MvM57VYOqR1MVn2vo40.pkg
Kingdom of Paradise,US,UCUS98623,http://zeus.dl.playstation.net/cdn/UP9000/UCUS98623_00/mI8MGMYGT8TjlwPdXd72GRpPMwqMPTsfxirhvFE2SGIumRUH2Vy3pVvwKymffHgbdSLHtbicHHy9YTHJFI2g5W1Oskej4M0KjdUUE.pkg
Kiniro no Corda,JP,NPJH50122,http://zeus.dl.playstation.net/cdn/JP0106/NPJH50122_00/GThT4fIB1xxe2d6coyjEHQ7wvPkr3YCrwAJ3gpYvSe7pU6DTlCJESCmtrCDB5P637nYx0LP2T2RhDLWfpqafaQNuNVRcwXQViPebS.pkg
Kisou Ryouhei Gunhound EX,JP,NPJH50723,http://zeus.dl.playstation.net/cdn/JP0037/NPJH50723_00/BHDOFLIeCCgMWBOSwXJiodaZzfUKmvISQCcLMIATWpiejXfTVJNBCGVTySlROWBztGVeHEiTQYCcFwMVSnhPllCXovRbSGyXwnJqk.pkg
Knight Fortix 2 (Minis),EU,NPEZ00425,http://zeus.dl.playstation.net/cdn/EP4117/NPEZ00425_00/EYOQuOGgbxlaobNimRXkiAcvLXUEMozmKCWwlTlbWggsstDtzzefWwIHZTACihgm.pkg
Knight Fortix 2 (Minis),US,NPUZ00300,http://zeus.dl.playstation.net/cdn/UP4117/NPUZ00300_00/ogcEAMSgBVcuhakKcNhwHANKExtPRimUZbEKZoVaQjNoHhKjQZppuqoIbmEkfrCUBZuzmvUOgvZbkQczMNNhYirxiNSXELHmCDhRd.pkg
Knights in the Nightmare,JP,NPJH50230,http://zeus.dl.playstation.net/cdn/JP0005/NPJH50230_00/gmVWC79bM9SbhOcy9q5OtN8eFLaPknOw0TvdtEvtlLPbJBgEFq8VI9DH2wU3GwhxlfDp4SRni7ahgpWBA7sD3Lj5TMXUITX3vdyqN.pkg
Knights in the Nightmare,US,ULUS10539,http://zeus.dl.playstation.net/cdn/UP0005/ULUS10539_00/CTonietFheT8eAIcBN37gTBiVDl9lMyFsBo0eNwndbV5JURKffCtNlkqEp80081Ty4e2Xulu4h5FfvIdefXSa6pYvQi3fExbLdyk7.pkg
Kotoba no Puzzle: Mojipittan Daijiten,JP,NPJH50139,http://zeus.dl.playstation.net/cdn/JP0700/NPJH50139_00/4lGXYM1wM3jL5ukscT0G863AoepScq2IS1ukPLa88mcsbbBf66CqsKcIMQNGGmU8EfdWlpNyQjyHKqJHJrM0xGVDARpU42nCJav7W.pkg
Kreuzwortraetsel: Welt Edition (Minis),EU,NPEZ00113,http://zeus.dl.playstation.net/cdn/EP4119/NPEZ00113_00/b02OTaGn3Id5Ok4VhUjw5dnqRDW92bDo46Ljci7IsH4wskrs7lmMpc3DNUFjmpQtmdUyVbHh8X8cee0cMrM09Om3Fwt54Xo3NMmHD.pkg
Kurohyou 2: Ryu ga Gotoku Ashura Hen,JP,NPJH50562,http://zeus.dl.playstation.net/cdn/JP0177/NPJH50562_00/sdIBVmsXjHEGirtxaqxHjhBdZvAhSdsPFoMatufjJqVzQiJawgmwLtToGdjGnjtWuKAiCmRmygDtuVbfbuOHxRpcwKYYGlDNteWHu.pkg
Kurohyou: Ryu ga Gotoku Shinshou,JP,NPJH50333,http://zeus.dl.playstation.net/cdn/JP0177/NPJH50333_00/ePl18RxF4ysNDJe1qElTjxiV1uP2fXgSuF7AvwudvHDVSjqGoJvkOssdYmnLUBgQi0ieMxR6oAXu7K4x0Sm3v9ods5TtENP2BUsYx.pkg
Kurulin Fusion,EU,NPEH00033,http://zeus.dl.playstation.net/cdn/EP0094/NPEH00033_00/0YINPPK2PiwG1STtbCfSxNGPAo96O9u8IHUXw0uq1uaXy9H3pLssgdrBxBGSwwbssdQQfeD0eqkprNoduFWhjNoouItbCfcugwC1p.pkg
Kurulin Fusion,US,NPUH10042,http://zeus.dl.playstation.net/cdn/UP0094/NPUH10042_00/T7jHVGCoNoJBD9HS8UOUjbuwg4XnJh45UwowAO25SIn9aftmYBhTNPiodnwTjhDRBPoVdI5gQ2mJT1P6MBk1Ax916Pw5B2uSydJgk.pkg
Kusaimon 2 (BeitHell 2000),JP,NPJG00078,http://zeus.dl.playstation.net/cdn/JP9000/NPJG00078_00/BeXRyxFP6KtMIItLLMmtwjIqQ4IGv3vHva7CEuu0sWmMH6AEpmaIiRnF0GcXLONYwoNJJcXJPct1T0YLwbFIJLN7RLXOso3KMUjXr.pkg
L.A. Gridlock (Minis),EU,NPEZ00448,http://zeus.dl.playstation.net/cdn/EP4086/NPEZ00448_00/TgAubSTXgeKsuDqcTjAHMDlltpbewEIsbGLNRgHlKxWMZPukwyJWQjvmYlXIjCSh.pkg
L@ve Once,JP,NPJH50724,http://zeus.dl.playstation.net/cdn/JP0530/NPJH50724_00/bBYFwpazBhfJPrJoLjflOsZhzPaiVdYFRpTdyAwrSTDZnxzrgWLfHtGfVNfBRFHxpcqQBazoOTXuNIXEdGqRWgpvLGCCHldgFzbtw.pkg
La Pucelle: Ragnarok,JP,NPJH50201,http://zeus.dl.playstation.net/cdn/JP0404/NPJH50201_00/xshJ84TMS2y0ojVWsqqATSDbYIxVwEssJplNkMHhT9uEDI03pVlL1pXOg1fA6YLN1ps2UqepqNe6hD7dxWhNNiwc894RFSH9CMJ6E.pkg
Labyrinth (Minis),EU,NPEZ00171,http://zeus.dl.playstation.net/cdn/EP4008/NPEZ00171_00/kUgtOtOliyQYISJLTylbwUeFUmePCeFmLENK1oMK8GxmLy9cLnePCGfy7WJVdpvG.pkg
Labyrinth (Minis),US,NPUZ00226,http://zeus.dl.playstation.net/cdn/UP4008/NPUZ00226_00/wFkjlAycwaatOLbnYjBlVzQJGSRAAitxzTIPEjUXkMeFaEgcLTrdrbYfODcidRJJtHduZaIDLtZKqWFMBvmbPVIkCDioMFODwLKIM.pkg
LairLand Story,AS,NPHH00056,http://zeus.dl.playstation.net/cdn/HP0036/NPHH00056_00/uW75K2GoSe9T0pbrSLTdXs0dkV63eq3Ph65a4CGv8eqeb6fugx1GcKI0VPyN36sQLRL2n4kPn8n6oliiaLsbluu7qUC2MRbH8TQHL.pkg
Langrisser: Kouki no Matsuei (PCEngine),JP,NPJJ30048,http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30048_00/MCcELznLOQSHiffQmHzYELtuheQqLmomvDVoaROfaYVCTuEkFJdvuIHRQjePIuwtCtFPwfbnahCPtiuDNEkzHNcUdvGAqfpKoQAFX.pkg
Last Ranker,JP,NPJH50290,http://zeus.dl.playstation.net/cdn/JP0102/NPJH50290_00/mXrwkJHTBuPEAEwvXnOyvbwPAOqcEvhIoSSbrgsdjhRuJmUQMtKugKMmuGyfaKddGsVzBgeJuIJPgksYYdRPohxQvGbLjdRONByVh.pkg
League Bowling (NeoGeo Station),EU,NPEH00056,http://zeus.dl.playstation.net/cdn/EP0576/NPEH00056_00/feIRrkssVomiybZMkSzqMugodZWnBHBWkANvtdakbcggScdgbBQFLWbCvdeoGZXM.pkg
League Bowling (NeoGeo Station),JP,NPJH70008,http://zeus.dl.playstation.net/cdn/JP0576/NPJH70008_00/hZYsZqWGmVzKWkeyrCwdDGcuAOBGoPHCkrrHBcpYgmpucYAOMnGpDHdiqlBpBkGvxCKZydRQKcQIZYWfFoGbmpYXkzfhtzgeMlHrD.pkg
League Bowling (NeoGeo Station),US,NPUH10067,http://zeus.dl.playstation.net/cdn/UP0576/NPUH10067_00/vppCGLoESLQVVtkHFWGGqrMukYutGAgDXyhEebtAWDgumZrDRFqWVEjvfanfVdkwctHOiuVfEoTdkotoByhWnygWHPFeHIqrLFaYC.pkg
Left to Die in Zombhai (Minis),EU,NPEZ00347,http://zeus.dl.playstation.net/cdn/EP4118/NPEZ00347_00/eSsFxddVFSDzHKpyVRtdCyeOTXCwrPNVYjFCBxSdovbiPFueFvUpFQkSYamvULOv.pkg
Legend of Kunoichi (Minis),US,NPUX80406,http://zeus.dl.playstation.net/cdn/UP9000/NPUX80406_00/h6k0hEg615QQsnkOCIGq11sGpW98llPuWjg1qbleYdQVjegQg2mUqNcGg7U8sYiO5ByKGAQeGobmDXpeuw0QPNQSPalL9lKQgFtOa.pkg
Legends of War: Patton's Campaign,US,NPUH10106,http://zeus.dl.playstation.net/cdn/UP4154/NPUH10106_00/HmzDYrPVLqarSUCKhPZkJwmmLQkfckwbUCHaRYpIejpJSZsXgURSrWklSBkVIkLovvHQNkfvBJdHDcTadqTKdWUuzyNLkhTwpiDLH.pkg
Legends of War: Patton's Campaign,EU,NPEH00078,http://zeus.dl.playstation.net/cdn/EP4154/NPEH00078_00/5VcLolUDXEysALBdj38kqLgrlqW3VwmjE9nL4tijb8SH3j3fT9gkGT8CnIharrRO.pkg
LEGO Batman: The Video Game,US,ULUS10380,http://zeus.dl.playstation.net/cdn/UP1018/ULUS10380_00/W5r88THo6J8yl7yRE0X1EPPGGac2K7wIe06LRtr3lQKakhxbR5FBw8FuTrfmloqd3S7QxGBRwRy7sVfAC5QfcMnBQwvbYpW6gb5tg.pkg
LEGO Batman: The Videogame,EU,ULES01151,http://zeus.dl.playstation.net/cdn/EP1018/ULES01151_00/IFnjhISkaeb0ohkJ17bmr7wWLH09uqQpuvLK9eLnNiiSMarivTmWaA1Nf8hSMgwkp8fUYAQjYJc7hdvLeVKsVT7149QOsUUeIkMRD.pkg
LEGO Harry Potter: Years 1-4,US,ULUS10500,http://zeus.dl.playstation.net/cdn/UP1018/ULUS10500_00/tGq6RHwcQDvIGpg1jaLVs41WFMtedKvJHgRUxa8eqYagt22xMcdEg9ThNF7nrXMYqY6xJOqwMBMLMLuRihveOY7nAkkryb7Iwu75U.pkg
LEGO Harry Potter: Years 5-7,US,ULUS10580,http://zeus.dl.playstation.net/cdn/UP1018/ULUS10580_00/NvOaficRmtPUZOFwBavGcXswvZXXZuZSogOyltvRjhxAzIVkqeAXbbdpjtpkCHrAGEvqxzcsDVthBZvGFXsudnhPAQfrBiDgUgPyt.pkg
LEGO Harry Potter: Years 5-7,EU,ULES01532,http://zeus.dl.playstation.net/cdn/EP1018/ULES01532_00/xsypQWXskVDmorPKRZISqIvDOJEreCATFqIHenAKDFaBjeYADMBNlZlAfSCeLAip.pkg
LEGO Indiana Jones: The Original Adventures,EU,ULES01086,http://zeus.dl.playstation.net/cdn/EP1010/ULES01086_00/0YxLey0Y7scsO3cuSv0aloJvcfw1uSq96wptrJaENe10fYNwRVoXTvg5IPVJt1MAOHIbDe60rfQ9IA3m5tCKlEY6fMvJD9mMeak2R.pkg
LEGO Indiana Jones: The Original Adventures,US,ULUS10365,http://zeus.dl.playstation.net/cdn/UP1010/ULUS10365_00/Wnbmf1efj5UrlMFscXTuYqnQNl01pFNf70HHF4y3P6lN7BtGdrtdmop8hDN4Hl5BVryxFp87RrxUQH7gdU9AvCaf9RxWXJEa3SsoP.pkg
LEGO Pirates of the Caribbean,EU,ULES01528,http://zeus.dl.playstation.net/cdn/EP1006/ULES01528_00/nmquANRVMwOQDlrkpaBMvOCLJObUExRoLrifgibwYCbUbexUvDuhjZlNYnJLlILa.pkg
LEGO Pirates of the Caribbean: The Video Game,US,ULUS10575,http://zeus.dl.playstation.net/cdn/UP1082/ULUS10575_00/FwkgYziIuAsKxbpEfnmKnVAqFOgNXHxpHGTYTfBtxpsSwAdMSrglzBlaTkCHKTPqZdhpvGqQjkwfClMvcMXhqokUHlDghvylbDAKF.pkg
LEGO Star Wars III: The Clone Wars,EU,ULES01446,http://zeus.dl.playstation.net/cdn/EP1010/ULES01446_00/ysYtbjJDyOtcKINPVkLLNixQswgCAajkFXdKsRUPLGdEHqMYiPTahPKbEcNXfxNO.pkg
LEGO Star Wars III: The Clone Wars,US,ULUS10531,http://zeus.dl.playstation.net/cdn/UP1010/ULUS10531_00/seNFHsKYuWnZYdMWSfSjPOqUqbqyqcciuhiMflCCQOPNJPLDwHzJFVOCOELKHZvSzLwIMTDcBlBkgTEwjwsuzlNlXFnaLyVvHrSxR.pkg
Lemmings,EU,UCES00109,http://zeus.dl.playstation.net/cdn/EP9000/UCES00109_00/KxeAA97TTSKm1K5j84gGSMej4D43eWulugYk8xsrxOjwc6yi6B5ruBFKJSMdwsWHojKvDwSMXR9twJpAT4e7ulHwnBywom71LvuOf.pkg
Lemmings,US,UCUS98647,http://zeus.dl.playstation.net/cdn/UP9000/UCUS98647_00/DJXI4NcPmB3PrgDOI1no9VFXY7Yf8x9nopg5itwIhNVNidUSBCq75KrJJvoHOOFVSKO09Trdshx8w9pOP2e8imppYNolJHIcp0kRu.pkg
Let's Golf (Minis),EU,NPEZ00032,http://zeus.dl.playstation.net/cdn/EP2006/NPEZ00032_00/6xHj1XdJ5jOEsHNgss1LRCiatMhnKHFExV0db1ytU6WmMTER4x7bFJJkcKGVs6GC5vYKk1xfvkCOtiwYDKxTALlDi1Fmdt55VhR9N.pkg
Let's Golf (Minis),US,NPUZ00004,http://zeus.dl.playstation.net/cdn/UP2006/NPUZ00004_00/chlnV5NvJdFeQ4Vxpilpy5AdJuGjPJrAiNT9On2255a9Wh77qcpK3rSykwwEhfHT7qVt8CLqqJALMJOAobJE1QfDjDNC6XVe3xivG.pkg
Little Witch Parfait: Kuroneko Mahouten Monogatari,JP,NPJH00141,http://zeus.dl.playstation.net/cdn/JP0168/NPJH00141_00/JP0168-NPJH00141_00-PERFAIT000000001_bg_1_e9497e5ed6d64a9ef21d6c58a022f6c0368df2c8.pkg
LittleBigPlanet,EU,UCES01264,http://zeus.dl.playstation.net/cdn/EP9000/UCES01264_00/9jqP3W73wmbO8yOInwdFdYIp072YRAtlECY53yjHY3LyMLGgW7dbBCpHTk9SckxgUECbLsWQJnMkotLPDe3962jpHUIRdwPupjDqB.pkg
LittleBigPlanet,JP,NPJG00073,http://zeus.dl.playstation.net/cdn/JP9000/NPJG00073_00/EdgXMYskmxcKwltJt0EJnJnmkU14Q2XSSwOQvkqVwfMQaa13JiKLA6rDnSjymb90snYR30mIU4HG8BafrOWcbV9cXkADkkgAKbvqG.pkg
LittleBigPlanet,US,UCUS98744,http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/QUrbJ75dAHp1Ap2xbKWRnGD7sKBOQhIGsE2e68nfVpUhR5kBGfatNc6uQc8iou99pcYh3686lGGwv20g3E0OptUnaKW71bm0fYQbP.pkg
LittleBigPlanet,AS,NPHG00033,http://zeus.dl.playstation.net/cdn/HP9000/NPHG00033_00/vsDCF3IOvyFPgxln0esqAle4DinhG6jJutsJmG083qg3A2RyPFTDY3GnIiyRfM0oyspkYO0Qb9HdeWtGhM1bxJK11bsD2T1fHo9pv.pkg
LocoRoco,EU,UCES00304,http://zeus.dl.playstation.net/cdn/EP9000/UCES00304_00/j0Mq4LM1jrnm6qsOxuy51ULv52FsRExi0bEYaRMbX9xeuLv0XMDx1clXMQUX2vS2JGAYXJ5bELCnOJXnPCiM1OTmnh8Di8KKC11Jh.pkg
LocoRoco,EU,UCES00304,http://zeus.dl.playstation.net/cdn/EP9000/UCES00304_00/tyb5YrbRF2fUVC7PFfsXY7SkCbr931xmvVhC4FIW1WNS1Ll5qH0TtPOvMvYT0H6UIlEa9kEDTVICm5k3kJ0fIPOc82qc8R3k2nMQY.pkg
LocoRoco,AS,UCAS40063,http://zeus.dl.playstation.net/cdn/HP9000/UCAS40063_00/qsAsfKEBao5wEetaoHEWyFa3pfFbKB2Jf2FCA1n2Cv4ltqheQqnAw1hWcOwXF0oprlaboCn2g5RK5QS5NnmCUx8ws8E6U6WPF6EnX.pkg
LocoRoco,JP,NPJG00057,http://zeus.dl.playstation.net/cdn/JP9000/NPJG00057_00/tpAHGedCSMKjd7cFyn6h86rEA5rsfnQUbiPrb7ngsrPnJq7Ka9RCWT7Ldph3tQgbme3UEYoKWEkDUins6snOP1i1op2WCWE8bBSwE.pkg
LocoRoco,US,UCUS98662,http://zeus.dl.playstation.net/cdn/UP9000/UCUS98662_00/5cNTb0eYgFQQILsMTI4ok46d3YhcXISoTJcFDTmWtIPIRDnT0AnxvnY29Nd4VBSSSJFJFICSu76MRuNoKkeyJfi3PPQnsnNrtiece.pkg
LocoRoco 2,EU,UCES01059,http://zeus.dl.playstation.net/cdn/EP9000/UCES01059_00/XE3PNN6eWUkWm7vNCX51riLsjyqhlC2Dqm1QY6ghEG2HKYxxG7ameSSflBjH9oerBSkYkUw6YjiiumAprGU7fbHM93h7rB3mv17hk.pkg
LocoRoco 2,AS,NPHG00015,http://zeus.dl.playstation.net/cdn/HP9000/NPHG00015_00/8OmH5vfItSheWaxpydqNMcIq7TgFR5jN7wfQvRNmD6bt5taX1LlJrbDQC1bHfkucP3XlxCxMXMSoe7M3K8rFcedlBQJcLgPrxMv7j.pkg
LocoRoco 2,JP,NPJG00011,http://zeus.dl.playstation.net/cdn/JP9000/NPJG00011_00/sta9hbfdwRSTehihN2fClcWnBFLs9NlbYW04JNXRE8cRf0uF30fYecJU9kyBSJtmUv2X4W4EhwhCIELberFK1QdWvhRwqP7JOWKsE.pkg
LocoRoco 2,US,UCUS98731,http://zeus.dl.playstation.net/cdn/UP9000/UCUS98731_00/rluOsYqOd7pA1Pn02uIGRdhFgn16vi9rKbtMnuoRi99atgdM9xqi6ARybWPgsAdyv97plu71nByCXgAKusoMgIWg6SkgjyopvuYU3.pkg
LocoRoco Midnight Carnival,AS,NPHG00024,http://zeus.dl.playstation.net/cdn/HP9000/NPHG00024_00/XGNQe6JyuMnxrdMw18bj9HCGY7NIp3qyjuWnfMiNm5MvU3gl4TcUJnv35hGDbFcK5GEjT98PYTFk9nd30GxkCwpI4YUsdtilCwRIa.pkg
LocoRoco Midnight Carnival,US,NPUG80318,http://zeus.dl.playstation.net/cdn/UP9000/NPUG80318_00/KdlClMvaSTRxlH2RjDIxkvtckOSr0E5XbOxXNmxgE6lwp7LQTD9mcbuI4U2X4dulNJ9uuQrU3X9opEjtdJYNtWBksRqhI4kkFQDQ6.pkg
LocoRoco Midnight Carnival Official Strategy Guide (DLC),US,NPUG80471,http://zeus.dl.playstation.net/cdn/UP9000/NPUG80471_00/Hxxn45kG7IwSXIImkI0GXTTCXVEBbCvhOtEmV8VIliHwmesGFOuy1SqTFUU5IqJWEGHRoePEb5EhrNXfUKjjMUJXVeoERK9ieojME.pkg
LocoRoco Midnight Carnival Official Strategy Guide (ISO),US,NPUG80471,http://zeus.dl.playstation.net/cdn/UP9000/NPUG80471_00/jWqa2LyyKF6bSYKvPa2fNolyDkelup4fYiW9JK1p1ydFehksx35T7TomU7vK446Mm1fk063FreXoGJohjbEQaiGmPBVf5o0tQUdvM.pkg
LocoRoco: Midnight Carnival,JP,NPJG00034,http://zeus.dl.playstation.net/cdn/JP9000/NPJG00034_00/OGaeWJ5U4GNM3SH9xwYqVf1Tr4dkQuqAPisX6uIvf7WdUNiscK9j2IarRt9AAHqEnB31mhUPv1YD0YIogEUipSRTee3iGlxfc3C9m.pkg
LocoRoco: Midnight Carnival - Official Strategy Guide (DLC),EU,NPEG00041,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00041_00/VNTiysGc0pNHYyBIgvUHPN5veRpxDpr3ngNcij8PJcXRk59KjYaplXd7FBY8X4L9tGwINc5KvNFPYVdQa3l0Ad27FbnR8xeHsK2w2.pkg
LocoRoco: Midnight Carnival - Official Strategy Guide (ISO),EU,NPEG00041,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00041_00/l10GKxoG31cW3ETQCcFl4X37QMRuC8sHoQtUPm4GcjHKN3bYVKdV6ixyWoXwwjvObJSaWECwKbeSIyksg5CTuoOtAjunNh3RDCQRK.pkg
LocoRoco: Midnight Carnival (BuiBui Level Pack),EU,NPEG00024,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00024_00/fVtiVCfM6R3n1M3fvu0IiwJujeXU5yfKMYWugPQB10pAfqtxTuB5WU8ruykkFHFnbG982RrCu84gAcxvqFxUJMdAuo6lR0i58byEq.pkg
LocoRoco: Midnight Carnival (ISO) (1.00),EU,NPEG00024,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00024_00/aiHgqCiQJHWsD92dNI7DOIRWAATXJd8rXc9yCLtY4YX11bRHfvvhVCcvWyIUhBECdun16LjqSLJBxGNhDNu7CC4fa3U7Hfxv8LC4b.pkg
LocoRoco: Midnight Carnival (ISO) (2.01),EU,NPEG00024,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00024_00/KUXoqDBrqtUPtVnwWMTqrP5HXnOg17W7DQMFJk7SXTXi75uEXAk8esdxAiO8V7Acyk6YAejXoGWyOy0TnhQOuapwUVeIrTrxTBk8r.pkg
LocoRoco: Midnight Carnival (KEY),EU,NPEG00024,http://zeus.dl.playstation.net/cdn/EP9000/NPEG00024_00/O8UEnpdDs2MpaWuGGwg99oQ3CRHioTX5FEcpik6ES9epwi5DODPyJSNmyKcEojBTTLDqlHfkAvI08GvTvI2vj9nE2u081phLfuDwP.pkg
