content_id,title_id,platform,distribution,content_type,store,store_region,region
JP0106-BLJM60291_00-AVATAR1112000032,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000033,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000034,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000035,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000036,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000037,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000038,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000039,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000040,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000041,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000042,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000043,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000044,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000045,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000046,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000047,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000048,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000049,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000050,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000051,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000052,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000053,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000054,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000055,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000056,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000057,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000058,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000059,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000060,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
JP0106-BLJM60291_00-AVATAR1112000061,BLJM60291,PS3,DISC,AVATAR,JP0106,JP,JAPAN
