title_id,game_title,platform_source,region,url,content_id,has_content_id,platform,distribution,content_type,unlock_model,unlock_group
NPEB01337,Thomas was Alone,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4395/NPEB01337_00/oTCaMDDGkuitKvTGNEnkfTvNqYsYArydMbEmZwqTYOqHYxuZPQtLTnzxHxsNGQZg.pkg,EP4395-NPEB01337_00-THOMASWASALONEFG,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01340,NHL 14,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01341,Hotline Miami,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP3643/NPEB01341_00/BwCJkfBGvZEXLOoyEMrkFbUQjwKyOVTeOYoVcgGSGDMXzmnTqzuqvrMleDgiCWVa.pkg,EP3643-NPEB01341_00-HOTLINEMIAMI0000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01347,Sonic Unleashed,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0177/NPEB01347_00/oOHHJYldexvQUpynxZPdoqGZftekQndZMbFEyYHwxCmJlYHPrqYKEhRBQrahlpzt.pkg,EP0177-NPEB01347_00-SONICUNLEASHED01,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01348,Resonance of Fate,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0177/NPEB01348_00/tHrpcUeucXPcigZuVBguOdYkHYybSPSkrLgzyqxqeNIMTVypyQLkJNLoMTSqYnYe.pkg,EP0177-NPEB01348_00-RESONANCEOFATEEU,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01353,Luftrausers,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP3643/NPEB01353_00/ZxytyxRcDzamhofFrLoDSFLOuilEYlgjyOdHZHROdMjGEqnZxHVivxAvRUWeyduv.pkg,EP3643-NPEB01353_00-VLMBLR00000001E3,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01356,Rayman Legends,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0001/NPEB01356_00/hTNZRtrbcNYPZlQCeNxsyiltHGfXkBoutyxBDLDATDLCWAgoOZPtmptgvqKxuzre.pkg,EP0001-NPEB01356_00-RAYMANLEGENDS001,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01357,Telltale Games' Poker Night 2,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP2026/NPEB01357_00/ExsjvTjbgKNGHKXdynvkXrEywQCUQuswkDTtbNxkPZlGHcVCjMDVYYYgeilNApTA.pkg,,NO,PS3,PSN,BASE_GAME,NONE,
NPEB01358,Stealth Inc.: A Clone in the Dark,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4395/NPEB01358_00/rPGUUPEtPWUENBkrqHTmmwopWptexmhujbxxCOphULWwOkRISSfnaHSEAYXLTegj.pkg,EP4395-NPEB01358_00-STEALTHBSPS3FG00,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01361,Frozen Synapse Prime,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4415/NPEB01361_00/qKnSMwzEglqmMpWUxMJlnsCeUAvLHMqQmKvftIqhkpXpESSkDbYqBaqhWrRHznQx.pkg,EP4415-NPEB01361_00-FROZENSYNAPSE001,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01363,SoulCalibur V,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0700/NPEB01363_00/crSlKjETHJffcMCrwarjwOFMbXRBOCLaHJzpEbwJAaDeLDuNKnMGDDwnKvhJgTPH.pkg,EP0700-NPEB01363_00-SC5HDDBOOTGAME01,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01367,Rugby Challenge 2: The Lions Tour Edition,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01371,Hakuoki: Stories of the Shinsengumi,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01373,Narco Terror,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP4062/NPEB01373_00/HlLBdoThtpzPIIZJEALmmzpkMawpekQRzEVrGqgmPyTEkrGERGFyMscBPGMRSfCU.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01378,LEGO Marvel: Super Heroes,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP1018/NPEB01378_00/obunbcqZQRublTQOEWCLkhsuyAuSlnSLxlfbfwJifKyrODTzuukmTHBxsniMyCwa.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01380,Thunder Wolves,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP4335/NPEB01380_00/deihumthTdFjvVYorZXVvmxohDWKShbrycQAeIPppRFRZsUsMXQNchZoQJvPBcAm.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01383,MotoGP 13,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01384,FIFA 14,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/NPEB01384_00/oEmDNUkTmjJHbXrokhiMGMIrbureOPFvJfKHLImzpdaaZusiBSLDdGdClgpGeuxBzauxVFobgiLgWZhbEYpzBnkgvxmsHvMdbSICf.pkg?product=008C&country=in&downloadId=251ab06c&q=7e6d99db87660e89ac90f111b61b8099ecda49dea2f8499bebedbcec8702fa33&serverIpAddr=63.80.4.163&downloadType=bg,EP0006-NPEB01384_00-FIFA14PSNRELEASE,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01386,Assassin's Creed: Liberty HD,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0001/NPEB01386_00/zBZEktRfbHrSsvygVyOAjJaJQXbhHWtUYczfHtHvTcqWvKuIGofbNsxPyojdxiwRvqNaSBmcTJMUEvZExtBfZMLzwMHzEXWLKklsJ.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01387,How to Survive,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP4040/NPEB01387_00/ffoxkrMDPRlPiQmruCVnQMqNSdcEbevXPDzvdPgRuDsvrKIaTmgNmKSLczdVycuN.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01388,Tales of Symphonia: Dawn of the New World HD,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0700/NPEB01388_00/hFZdrzIlASshCLHRFvwIlSBLBYEpabphmyjxRWYZPRzcuVXzTsNKSMCMXOufWdrgehcoOrkcFIdGCceNqTaCdDHhtHfIyxYjwNPrF.pkg,EP0700-NPEB01388_00-TOSRATATOSKHDD01,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01389,Tales of Symphonia HD,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0700/NPEB01389_00/BPKBoNUZeJtpzxiMdbCckxcodaPjescyjuAHKSJzJlCCTwvQFiXmAyMLFFMXYcnOHMAHeiuPJYemfjJvzwtHfuewAjyqWrugqhOBP.pkg,EP0700-NPEB01389_00-TOSYMPHONIAHDD01,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01391,Final Fantasy X / X-2 HD Remaster,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0082/NPEB01391_00/OGkneEMdpedYyQBPGALtMgmPjCGDcvObssOMGNYzapKGhDXKoafCWgBgTdxinmmp.pkg,EP0082-NPEB01391_00-FFX0FFX20PKG0PS3,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01393,Hatsune Miku: Project Diva F,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0177/NPEB01393_00/JRxoXRwvdoMewlZNGIfULznmkUxEhUEJhvYwbbYnEBXSUFdhFDeLGevUUzBIQolP.pkg,EP0177-NPEB01393_00-PJDF393MAJITENSI,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01400,Arcania: The Complete Tale,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01404,Saints Row IV,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4062/NPEB01404_00/zpAdqdZCuLNBFQDIRRUfmEzyNhTxDgMYWJLVMZmeWApSooFouxgocWoIrsfyiOGiqfiDGzsfWYaQUGiTHqEvntMHXcDxbDTRBRuMj.pkg,EP4062-NPEB01404_00-SAINTSROWFOUR001,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01406,Tekken Revolution,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0700/NPEB01406_00/oliqXJKsbmizUCFQAgTYPQlvhCdQamQULReEjlRTdjHzbxwhxPMJszaatgrDeFDA.pkg,EP0700-NPEB01406_00-TEKKENREVOLUTION,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01407,Drakengard 3,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0082/NPEB01407_00/rDaNVeeUiOfGDsXtpEmORSAmXiyHDYjjCsdqeqNBegJKEEUHwEvYvEloOoLoPTvLFsBWNiTfmEWhwUcztQJKqOIJuboKoQRtvpqEr.pkg,EP0082-NPEB01407_00-DOD3MAINGAME0000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01409,Final Exam,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP4133/NPEB01409_00/LpUuAPPyrGclTCLXQLKEDwyaeJiOzeRlOpiKGzCLJiaihpMmaJZekpkteyJkxaOE.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01410,Ibb & Obb,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP4371/NPEB01410_00/THUIwtpFTQkivVEUETUaRnROTelIoMGhmCRZwEDxsPYHRCnMJQvdTEWKJXNlDTLw.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01416,The Smurfs 2,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0001/NPEB01416_00/PJPcoFhRZeosOFnDNbfZCoTfVLKdFLgvgPMUWeCPXMNNpznWdeWFRZqCGacLGBHQ.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01417,Flashback HD,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0001/NPEB01417_00/aonpmkPmHgbpaBdbcxnKyobPwXndcGKbAGiwENQnazFxsmzEfBQLyqlmPEeimLQA.pkg,,NO,PS3,PSN,BASE_GAME,NONE,
NPEB01419,Spelunky,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP4407/NPEB01419_00/pqPgBdGqguLaFjPcQWMqBwCFhIRJAJeNSzCDOQOOcyduygbQHkRqptcHGOIUfcfj.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01421,Proteus,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4395/NPEB01421_00/JkZmXXQDiqiVjlXWqyXsJnsrKLuOUKRNDcKvpzkEAIOUsyspQlcNWmXblOZsMYoW.pkg,EP4395-NPEB01421_00-PROTEUSPS3000000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01424,Lone Survivor,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4395/NPEB01424_00/XwvvCdCTuhGbYJInOzUlVvcUuPsEmMjcsbOBrteqwYlmDedOPGpxsmPWGUemGWux.pkg,EP4395-NPEB01424_00-LONESURVIVORDCUT,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01425,Teenage Mutant Ninja Turtles: Out of the Shadows,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP0002/NPEB01425_00/mAExhxULPyBXBnppXhNnczSIeBIezDFxYHyoGUvotYNhZvHWOzbRBNCAwSxQCsDE.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01427,Castle of Illusion: Starring Mickey Mouse,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP0177/NPEB01427_00/iysWQSzIJcYPqxlJTNBRCnxafmuauslOGFiZSuYTjYgEdStgnAfmHETuyDmOGppcbDkqcZDKEkPAeSeylrMLBSLLIYglWeoSklBvI.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01428,Armored Core: Verdict Day,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01433,Watch Dogs,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0001/NPEB01433_00/fqAAXnJQoDpEEqIzotgLimfjmSiykgKDAuLuZAwpPzNmCDXRIagoQdVLMOdGBfXvfIsrJeYSdwNeOuuVGoHYNGGumJMCcQVOIkLNB.pkg,EP0001-NPEB01433_00-EUDIGITALVERSION,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01437,Ms.Germinator,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4073/NPEB01437_00/LANQVeIJXwXzFvTpZGAuAjvSxTQaaiZCJGOIUZvvFJsxnWaLowYkVhqsXCMrNbnE.pkg,EP4073-NPEB01437_00-MSGERMINATOR0000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01438,Ben 10 Omniverse 2,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01440,Pac-Man and the Ghostly Adventures,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01441,Castlevania Lords of Shadow - Mirrors of Vain HD,COLLECTION,EU,http://ares.dl.playstation.net/cdn/EP0101/NPEB01441_00/nTCOYSRJpprUkvGbUdjOoXbwIrEGqafLgMLNgQlpGRroDnGBdgAmNaVryGpBIVvd.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01785,Cabela's Big Game Hunter: Pro Hunts,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
