titleId,final_gameTitle,final_url,final_contentId,final_has_content_id,col_gameTitle,dump_gameTitle,col_region_source,dump_region_source,col_platform,dump_platform,col_distribution,dump_distribution,distribution_same,col_content_type,dump_content_type,content_type_same,col_url,dump_url,dump_unlock_model,dump_unlock_group,dump_contentId
BLUS30706,Supremacy MMA,,,NO,Supremacy MMA,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30707,MX vs. ATV Alive,,,NO,MX vs. ATV Alive,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30709,Transformers: Dark of the Moon,,,NO,Transformers: Dark of the Moon,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30710,Kingdoms of Amalur: Reckoning,,,NO,Kingdoms of Amalur: Reckoning,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30711,Red Dead Redemption: Undead Nightmare Collection,,,NO,Red Dead Redemption: Undead Nightmare Collection,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30714,Marvel vs. Capcom 3: Fate of Two Worlds,,,NO,Marvel vs. Capcom 3: Fate of Two Worlds,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30716,Days of Thunder: NASCAR Edition,,,NO,Days of Thunder: NASCAR Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30717,Dead Space 2,,,NO,Dead Space 2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30718,The Tomb Raider Trilogy,,,NO,The Tomb Raider Trilogy,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30719,Major League Baseball 2K11,,,NO,Major League Baseball 2K11,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30720,Dragon's Dogma,,,NO,Dragon's Dogma,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30721,Asura's Wrath,,,NO,Asura's Wrath,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30724,Colin McRae: DiRT 3,,,NO,Colin McRae: DiRT 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30725,Cars 2: The Video Game,,,NO,Cars 2: The Video Game,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30726,Phineas and Ferb: Across the 2nd Dimension,,,NO,Phineas and Ferb: Across the 2nd Dimension,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30727,Disgaea 4: A Promise Unforgotten,,,NO,Disgaea 4: A Promise Unforgotten,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30729,Binary Domain,,,NO,Binary Domain,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30731,Puss in Boots,,,NO,Puss in Boots,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30732,Portal 2,,,NO,Portal 2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30733,Deus Ex Human Evolution Augmented Edition,,,NO,Deus Ex Human Evolution Augmented Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30734,Dance On Broadway,,,NO,Dance On Broadway,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30735,Atelier Totori: The Adventurer of Arland,,,NO,Atelier Totori: The Adventurer of Arland,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30736,SoulCalibur V,,,NO,SoulCalibur V,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30738,UFC Undisputed Three,,,NO,UFC Undisputed Three,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30739,Top Gun,,,NO,Top Gun,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30743,Darkness II (Limited Edition),,,NO,Darkness II (Limited Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30744,LEGO Pirates of the Caribbean: The Video Game,,,NO,LEGO Pirates of the Caribbean: The Video Game,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30745,NCAA Football 12,,,NO,NCAA Football 12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30746,X-Men: Destiny,,,NO,X-Men: Destiny,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30747,The Adventures of Tintin: The Game,,,NO,The Adventures of Tintin: The Game,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30748,Record of Agarest War Zero (Limited Edition),,,NO,Record of Agarest War Zero (Limited Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30750,Resident Evil: Operation Raccoon City,,,NO,Resident Evil: Operation Raccoon City,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30751,Duke Nukem Forever: Balls of Steel Edition,,,NO,Duke Nukem Forever: Balls of Steel Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30752,Tiger Woods PGA Tour 12,,,NO,Tiger Woods PGA Tour 12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30753,Generator Rex Agent Of Providence,,,NO,Generator Rex Agent Of Providence,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30754,Prince of Persia Trilogy 3D,,,NO,Prince of Persia Trilogy 3D,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30755,GoldenEye 007: Reloaded,,,NO,GoldenEye 007: Reloaded,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30757,Need for Speed: The Run,,,NO,Need for Speed: The Run,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30758,Red Dead Redemption: Game of the Year Edition,,,NO,Red Dead Redemption: Game of the Year Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30759,Rune Factory: Tides of Destiny,,,NO,Rune Factory: Tides of Destiny,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30760,Spider Man Edge Of Time,,,NO,Spider Man Edge Of Time,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30761,Tom Clancy's Splinter Cell Trilogy,,,NO,Tom Clancy's Splinter Cell Trilogy,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30763,Dead Rising 2: Off the Record,,,NO,Dead Rising 2: Off the Record,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30764,Devil May Cry HD Collection,,,NO,Devil May Cry HD Collection,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30765,Wipeout 2,,,NO,Wipeout 2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30766,Tekken Hybrid,,,NO,Tekken Hybrid,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30767,Dragon's Crown,,,NO,Dragon's Crown,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30768,Harry Potter And The Deathly Hallows Part Two,,,NO,Harry Potter And The Deathly Hallows Part Two,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30769,Bleach: Soul Resurreccion,,,NO,Bleach: Soul Resurreccion,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30770,Madden NFL 12,,,NO,Madden NFL 12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30772,F1 2011,,,NO,F1 2011,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30773,Disney Universe,,,NO,Disney Universe,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30774,The House of the Dead: Overkill Extended Cut,,,NO,The House of the Dead: Overkill Extended Cut,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30775,NFL Blitz,,,NO,NFL Blitz,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30776,Final Fantasy XIII-2,,,NO,Final Fantasy XIII-2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30777,Ridge Racer Unbounded,,,NO,Ridge Racer Unbounded,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30778,The Elder Scrolls V: Skyrim,,,NO,The Elder Scrolls V: Skyrim,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30779,Skylanders Spyro's Adventure,,,NO,Skylanders Spyro's Adventure,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30783,Disgaea 4: A Promise Unforgotten (Premium Edition),,,NO,Disgaea 4: A Promise Unforgotten (Premium Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30784,White Knight Chronicles II,,,NO,White Knight Chronicles II,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30785,Get Up And Dance,,,NO,Get Up And Dance,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30786,Grease Dance,,,NO,Grease Dance,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30787,Ultimate Marvel vs. Capcom 3,,,NO,Ultimate Marvel vs. Capcom 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30790,Dead Island,,,NO,Dead Island,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30791,NHL 12,,,NO,NHL 12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30792,Naruto Shippuden: Ultimate Ninja Storm Generations,,,NO,Naruto Shippuden: Ultimate Ninja Storm Generations,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30793,Super Street Fighter IV : Arcade Edition,,,NO,Super Street Fighter IV : Arcade Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30794,LEGO Harry Potter: Years 5-7,,,NO,LEGO Harry Potter: Years 5-7,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30795,Call of Juarez: The Cartel,,,NO,Call of Juarez: The Cartel,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30796,Sniper Ghost Warrior,,,NO,Sniper Ghost Warrior,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30798,Sniper Elite V2,,,NO,Sniper Elite V2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30799,SuperStar Kartz,,,NO,SuperStar Kartz,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30800,Risen 2: Dark Waters,,,NO,Risen 2: Dark Waters,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30802,Family Game Night 4: The Game Show,,,NO,Family Game Night 4: The Game Show,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30803,The Sims 3: Pets,,,NO,The Sims 3: Pets,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30804,Syndicate,,,NO,Syndicate,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30805,Pro Evolution Soccer 2012,,,NO,Pro Evolution Soccer 2012,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30806,NASCAR Unleashed,,,NO,NASCAR Unleashed,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30807,Dark Souls,,,NO,Dark Souls,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30809,FIFA Soccer 12,,,NO,FIFA Soccer 12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30810,Silent Hill: HD Collection,,,NO,Silent Hill: HD Collection,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30811,Catherine,,,NO,Catherine,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30813,Marvel Super Hero Squad Comic Combat,,,NO,Marvel Super Hero Squad Comic Combat,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30815,Adidas miCoach,,,NO,Adidas miCoach,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30816,Just Dance Kids Two,,,NO,Just Dance Kids Two,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30817,Batman: Arkham City,,,NO,Batman: Arkham City,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30819,Cabela's Survival: Shadows of Katmai,,,NO,Cabela's Survival: Shadows of Katmai,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30821,uDraw Studio Instant Artist,,,NO,uDraw Studio Instant Artist,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30822,Ben 10: Galactic Racing,,,NO,Ben 10: Galactic Racing,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30823,Dragon Ball Z: Ultimate Tenkaichi,,,NO,Dragon Ball Z: Ultimate Tenkaichi,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30824,Family Guy: Back to the Multiverse,,,NO,Family Guy: Back to the Multiverse,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30825,Pictionary: Ultimate Edition,,,NO,Pictionary: Ultimate Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30826,Yakuza: Dead Souls,,,NO,Yakuza: Dead Souls,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30829,Darksiders II,,,NO,Darksiders II,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30830,NBA 2K12,,,NO,NBA 2K12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30831,Birds of Steel,,,NO,Birds of Steel,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30833,Blades of Time,,,NO,Blades of Time,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30835,Hitman Absolution,,,NO,Hitman Absolution,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30836,Rayman Origins,,,NO,Rayman Origins,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30839,Sonic & All-Stars Racing Transformed,,,NO,Sonic & All-Stars Racing Transformed,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30840,NCIS,,,NO,NCIS,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30841,WWE 12,,,NO,WWE 12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30843,Cabela's Big Game Hunter 2012,,,NO,Cabela's Big Game Hunter 2012,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30844,Cabela's Adventure Camp,,,NO,Cabela's Adventure Camp,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30845,The King of Fighters XIII,,,NO,The King of Fighters XIII,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30846,Happy Feet Two,,,NO,Happy Feet Two,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30847,Metal Gear Solid: HD Collection,,,NO,Metal Gear Solid: HD Collection,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30850,Air Conflicts: Secret Wars,,,NO,Air Conflicts: Secret Wars,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30851,National Geographic Challenge!,,,NO,National Geographic Challenge!,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30854,Tiger Woods PGA Tour 13,,,NO,Tiger Woods PGA Tour 13,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30855,Resident Evil 6,,,NO,Resident Evil 6,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30858,Top Gun: Hard Lock,,,NO,Top Gun: Hard Lock,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30859,Mass Effect 3 (N7 Collector's Edition),,,NO,Mass Effect 3 (N7 Collector's Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30863,Champion Jockey: G1 Jockey & Gallop Racer,,,NO,Champion Jockey: G1 Jockey & Gallop Racer,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30864,Rocksmith,,,NO,Rocksmith,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30865,Bejeweled 3,,,NO,Bejeweled 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30866,The Elder Scrolls V Skyrim,,,NO,The Elder Scrolls V Skyrim,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30867,Atelier Totori: The Adventurer of Arland (Premium Edition),,,NO,Atelier Totori: The Adventurer of Arland (Premium Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30868,Metro Last Light,,,NO,Metro Last Light,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30869,BlazBlue: Continuum Shift: Extend,,,NO,BlazBlue: Continuum Shift: Extend,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30873,Dynasty Warriors 7: Xtreme Legends,,,NO,Dynasty Warriors 7: Xtreme Legends,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30876,Sacred 3,,,NO,Sacred 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30881,Record of Agarest War 2,,,NO,Record of Agarest War 2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30886,Back to the Future: The Game,,,NO,Back to the Future: The Game,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30887,Call of Duty : Modern Warfare 3,,,NO,Call of Duty : Modern Warfare 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30888,Fallout New Vegas: Ultimate Edition,,,NO,Fallout New Vegas: Ultimate Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30891,Tiger Woods PGA Tour 13 The Masters,,,NO,Tiger Woods PGA Tour 13 The Masters,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30892,Tekken Hybrid (Limited Edition),,,NO,Tekken Hybrid (Limited Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30897,Jimmie Johnson's Anything With an Engine,,,NO,Jimmie Johnson's Anything With an Engine,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30898,L.A. Noire - The Complete Edition,,,NO,L.A. Noire - The Complete Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30899,Just Dance Three,,,NO,Just Dance Three,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30901,Hyperdimension Neptunia mk2,,,NO,Hyperdimension Neptunia mk2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30902,Mortal Kombat Komplete Edition,,,NO,Mortal Kombat Komplete Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30903,Tales of Graces F,,,NO,Tales of Graces F,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30904,Order Up,,,NO,Order Up,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30906,Metal Gear Solid HD Collection,,,NO,Metal Gear Solid HD Collection,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30908,Summer Stars 2012,,,NO,Summer Stars 2012,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30911,Deadliest Warrior Ancient Combat,,,NO,Deadliest Warrior Ancient Combat,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30912,Street Fighter X Tekken (Special Edition),,,NO,Street Fighter X Tekken (Special Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30913,Battleship,,,NO,Battleship,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30916,Ninja Gaiden 3,,,NO,Ninja Gaiden 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30917,Lollipop Chainsaw,,,NO,Lollipop Chainsaw,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30918,SoulCalibur V (Collector's Edition),,,NO,SoulCalibur V (Collector's Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30919,Sniper: Ghost Warrior 2,,,NO,Sniper: Ghost Warrior 2,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30922,Men In Black: Alien Crisis,,,NO,Men In Black: Alien Crisis,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30924,Jeopardy!,,,NO,Jeopardy!,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30925,Final Fantasy XIII-2 (Limited Collector's Edition),,,NO,Final Fantasy XIII-2 (Limited Collector's Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30929,Resident Evil: Operation Raccoon City,,,NO,Resident Evil: Operation Raccoon City,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30931,Major League Baseball 2K12,,,NO,Major League Baseball 2K12,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30935,Star Trek,,,NO,Star Trek,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30936,Defiance,,,NO,Defiance,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30937,Zone of the Enders: HD Edition,,,NO,Zone of the Enders: HD Edition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30939,Game of Thrones,,,NO,Game of Thrones,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30940,Port Royale 3: Pirates & Merchants,,,NO,Port Royale 3: Pirates & Merchants,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30941,Atelier Meruru: The Apprentice of Arland,,,NO,Atelier Meruru: The Apprentice of Arland,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30942,Hitman HD Trilogy,,,NO,Hitman HD Trilogy,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30943,XCOM: Enemy Unknown,,,NO,XCOM: Enemy Unknown,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30945,Deadliest Warrior Ancient Combat,,,NO,Deadliest Warrior Ancient Combat,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30946,BlazBlue: Continuum Shift Extend,,,NO,BlazBlue: Continuum Shift Extend,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30947,Ni No Kuni: Wrath of the White Witch,,,NO,Ni No Kuni: Wrath of the White Witch,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30948,NCAA Football 13,,,NO,NCAA Football 13,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30962,Epic Mickey Two The Power of Two,,,NO,Epic Mickey Two The Power of Two,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30963,LEGO The Lord of the Rings,,,NO,LEGO The Lord of the Rings,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30964,The Witch and the Hundred Knight,,,NO,The Witch and the Hundred Knight,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30966,Dragon Ball Z Budokai HD Collection,,,NO,Dragon Ball Z Budokai HD Collection,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30967,Ninja Gaiden Three,,,NO,Ninja Gaiden Three,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30969,NBA Jam,,,NO,NBA Jam,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30971,Dead Or Alive Five,,,NO,Dead Or Alive Five,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30973,Madden NFL 13,,,NO,Madden NFL 13,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30975,Colin McRae: DiRT 3 (Complete Edition),,,NO,Colin McRae: DiRT 3 (Complete Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30976,Crysis 3,,,NO,Crysis 3,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30977,Disney Infinity,,,NO,Disney Infinity,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30978,Batman: Arkham City (Game of the Year Edition),,,NO,Batman: Arkham City (Game of the Year Edition),,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30980,Madagascar Three The Video Game,,,NO,Madagascar Three The Video Game,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30983,007 Legends,,,NO,007 Legends,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30985,Persona 4 Arena,,,NO,Persona 4 Arena,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30990,Medal of Honor: Warfighter,,,NO,Medal of Honor: Warfighter,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30991,Assassin's Creed III,,,NO,Assassin's Creed III,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30996,Enemy Front,,,NO,Enemy Front,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30997,Dragon Age: Inquisition,,,NO,Dragon Age: Inquisition,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS30998,FIFA Soccer 13,,,NO,FIFA Soccer 13,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31000,Heavy Fire: Shattered Spear,,,NO,Heavy Fire: Shattered Spear,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31003,NHL 13,,,NO,NHL 13,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31005,Resident Evil 6 Anthology,,,NO,Resident Evil 6 Anthology,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31006,Tales of Xillia,,,NO,Tales of Xillia,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31007,Mugen Souls,,,NO,Mugen Souls,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31009,Cabela's Dangerous Hunts 2013,,,NO,Cabela's Dangerous Hunts 2013,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31011,Call of Duty: Black Ops II,,,NO,Call of Duty: Black Ops II,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31012,Remember Me,,,NO,Remember Me,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31014,F1 2012,,,NO,F1 2012,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BLUS31015,WWE 13,,,NO,WWE 13,,US,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
