game_name,id,category,description,game_id,rom_name,size,crc,md5,sha1,sha256
Helldivers (Europe) (v2.01) (Patch),00393,,Helldivers (Europe) (v2.01) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0201-V0100-81ccd21d6ae77bcff22904a06e083bb18b4fc85d-SP-PE.pkg,17663904,1c429adc,d25be3e086638e9387a977d0bc21593c,8b6c0115a64b5d7686df9cda2d513fb6ac9fedf3,
Helldivers (Europe) (v3.00) (Patch),00394,,Helldivers (Europe) (v3.00) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0300-V0100-9dcee3c76b8449270d8b398fb52b0b7d1c85307b-SP-PE.pkg,1454220320,87ad2ad3,4f7022a5c33d7b76a2fe0be801d1607d,8ee60e36aeacbed168342ed53a74b1602dfb2696,
Helldivers (Europe) (v3.01) (Patch),00395,,Helldivers (Europe) (v3.01) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0301-V0100-84221b9da9d69992b2c79ea982388d2389e988d0-SP-PE.pkg,27616016,35266442,585ecb26eb6b70a7903ccf122fec2791,a3feac7e3a3010cba61e343fc658a9dca5640e7d,
Helldivers (Europe) (v3.01) (Update),00396,,Helldivers (Europe) (v3.01) (Update),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0301-V0100-a6bba52a054ece8aaca243e9b0765a0beae09577-PE.pkg,1491124464,1f905805,9a323bc6e70b504827fa0c9ac4044e51,d3c6b8ea4cc5927cf2a12a2628cf627f379a1dd2,
Helldivers (Japan) (v1.01) (Update),00397,,Helldivers (Japan) (v1.01) (Update),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0101-V0100-0baa327e9945ff0be46ae3cddfbfaa7d92cb3587-PE.pkg,10503888,9005908f,ea2720c6229b87307239491a8fdb9903,24650d67bbb6bb6e86dfcf64cb79f829751d15f7,
Helldivers (Japan) (v1.02) (Patch),00398,,Helldivers (Japan) (v1.02) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0102-V0100-612f5dd28b03222520ebaf8d1deb041d9d7ad41f-SP-PE.pkg,4515408,b5983f34,1d5db03266c7a3078be9ccac78c22729,06b23851a698f8d092196919631955f5caa64c1e,
Helldivers (Japan) (v1.03) (Patch),00399,,Helldivers (Japan) (v1.03) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0103-V0100-17c307ce379cfd46183e3199c6991de36b647aab-SP-PE.pkg,20248800,fc383c7e,89d95030b08308087f724c469c0f9d02,7d950b724f2287f98d4e643241b77a981d53b488,
Helldivers (Japan) (v1.04) (Patch),00400,,Helldivers (Japan) (v1.04) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0104-V0100-b3f04a1cddafc9b32515d06e5e48fcadcb72367c-SP-PE.pkg,6787184,17d9edab,74d9c71cf0da1f177a998f1d461c591a,8e7cdda6d40901dd7bd0c65bde24a4b8eddc6925,
Helldivers (Japan) (v2.00) (Patch),00401,,Helldivers (Japan) (v2.00) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0200-V0100-0a77bcdb18d8b6dd3321f342694bc96924d131f2-SP-PE.pkg,908563632,170d5955,440b17dba6ebcb94b55b3bd2b33b17c5,5b3e5f43190f3e57a5b5c8f38586fcae460aeeb4,
Helldivers (Japan) (v2.01) (Patch),00402,,Helldivers (Japan) (v2.01) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0201-V0100-06342069e8092b2f3da27cb39486d2c4b2e38fe6-SP-PE.pkg,17647168,95806a58,3aca02dc473289b1a8c365785935cad5,5b5dd233f246bedf960533965616afbd1a041462,
Helldivers (Japan) (v3.00) (Patch),00403,,Helldivers (Japan) (v3.00) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0300-V0100-b69756cdbdbe35d1d957af63334ba6b5ed12af80-SP-PE.pkg,1454202560,5c50818f,f1b0d632d7fbdfbaa1209099ad2e728e,8c087162e0d7be74a59b32c77faa754e7e3e94f9,
Helldivers (Japan) (v3.01) (Patch),00404,,Helldivers (Japan) (v3.01) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0301-V0100-f35f5afdd54c758edde442cecfc0ac1bdef417f8-SP-PE.pkg,27598320,2207fc64,ddb3b8b362d50963ff61107befeca092,3a59c949296cbfda1be731229205918c782be78b,
Helldivers (Japan) (v3.01) (Update),00405,,Helldivers (Japan) (v3.01) (Update),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0301-V0100-f55dc78265728c114e5f55ed79b33ecb89fe56a7-PE.pkg,1491106768,6c2193aa,75458588f92fc974a0a49c6b8ed81d4d,dabd227563350a5f27a9bf0d7ce8cc60d94011f6,
Helldivers (USA) (v1.01) (Update),00406,,Helldivers (USA) (v1.01) (Update),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0101-V0100-6ba45478e5ba3936c69f9208e908ffc2db63740b-PE.pkg,10731168,70145cd4,b591dae2e4328c714176e2de706da41c,8ecea3e9fff8ff34b822cc23dd77a3feabf0f5e5,
Helldivers (USA) (v1.02) (Patch),00407,,Helldivers (USA) (v1.02) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0102-V0100-6d3b6bc0edad60982528ad33581c687cc85261a4-SP-PE.pkg,4522368,756d77fa,5314f7310605caea329a5fafa17c825d,e3eb15a69ef0003aaa50dd2203458df72289e85d,
Helldivers (USA) (v1.03) (Patch),00408,,Helldivers (USA) (v1.03) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0103-V0100-36af5ca8eb35bab79b31b9efd7c28ab1048db33c-SP-PE.pkg,20257808,979d64db,678c23659c6ea53001a763b10b44e01d,4441afa3f14c0e4c4c405548ad9e519f6899091c,
Helldivers (USA) (v1.04) (Patch),00409,,Helldivers (USA) (v1.04) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0104-V0100-bc1354e825866089953dad862aeedab96a24ce74-SP-PE.pkg,6794144,41e577fc,f05a0fa260cb18873d22516797b6dee8,0641dfdaa2aa20b3bf5874877723334c56285341,
Helldivers (USA) (v2.00) (Patch),00410,,Helldivers (USA) (v2.00) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0200-V0101-c5e8dea2320432e5f7477f822a7c83f7070e98db-SP-PE.pkg,908571616,46c7c7b4,f2848cd8c5038bd22f4e3737db44cdd2,6ebafd0afcaa0965a190c63e86a3e30f509db455,
Helldivers (USA) (v2.01) (Patch),00411,,Helldivers (USA) (v2.01) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0201-V0100-4e8ad7f52920a53d6109ba623f13bc240478c9f2-SP-PE.pkg,17654128,b9dc557b,b61183c4834b0f9b1ca4ddb3aa8d0397,984a332a6e21f671e93497623b2d583707052cf4,
Helldivers (USA) (v3.00) (Patch),00412,,Helldivers (USA) (v3.00) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0300-V0100-b5abc16bd370a4419037037083e0f3dd26c7754a-SP-PE.pkg,1454209504,0abfe4e5,48502970bf80d62691b10d586652d252,703f1877c5e8351abb33bf076a023a0ec4417904,
Helldivers (USA) (v3.01) (Patch),00413,,Helldivers (USA) (v3.01) (Patch),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0301-V0100-990f267a79c3415332464b41692d40f4cec65d5f-SP-PE.pkg,27605216,4824ada3,0671a31d1e978944afeebeac26d2be35,a64fb7bdd640a5d9ddc8ac114611ebf82785f10c,
Helldivers (USA) (v3.01) (Update),00414,,Helldivers (USA) (v3.01) (Update),UP9000-PCSA00134_00-HELLDIVERSSCEA00,UP9000-PCSA00134_00-HELLDIVERSSCEA00-A0301-V0100-45f59fc9211b42d2467d7fa16d7bd842d3003867-PE.pkg,1491334000,fb22d5d9,b1b392bf5cba4002f614d4f6a9947d66,349a96ea03eee2fc789e9316a5b51e8d2b54dcdc,
Helldivers (China) (v4.06) (Update),02107,,Helldivers (China) (v4.06) (Update),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0406-V0100-566730148762d44d90d3ddb4743a5ea626ebcb0e-PE.pkg,9426480,2af3b187,e7ca488e146635893b69f3a30bc214f9,4f2bb894364060dbddaa289b81e39f718a616b4b,
Helldivers (China) (v5.00) (Patch),02108,,Helldivers (China) (v5.00) (Patch),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0500-V0100-d54c236e92aca98c97612119caa9b350e6e2bf93-SP-PE.pkg,32578704,67ce46c5,22ddfe18c0fe6296d1d0a9ed9f0c8d63,56b89df6752a40e4377fd254c68c49fc6a320f1c,
Helldivers (China) (v5.01) (Patch),02109,,Helldivers (China) (v5.01) (Patch),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0501-V0100-632549028161e89f2ddab0508ec54a2e673dc8fc-SP-PE.pkg,6191712,4f5f2875,c034fbda49ecd6e9945f18f05c26b82a,4a4d872bffaf6832a52721dc988ffd6387778631,
Helldivers (China) (v5.02) (Patch),02110,,Helldivers (China) (v5.02) (Patch),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0502-V0100-675217e5bc5d81e28229e3601cc80068bf06fa20-SP-PE.pkg,3826512,b530e146,546a56f92ba6320a103802aad647b942,6a2ac42b478c3af18838ef3ab20bdfc2e9ea7024,
Helldivers (China) (v5.03) (Patch),02111,,Helldivers (China) (v5.03) (Patch),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0503-V0100-8cef4b64baf4074deb934373aecaf4469785504f-SP-PE.pkg,3819824,70001f5b,87c66b0cda2083a417ada3bde728ae31,14ecc8e34e6c1fb1269569a299012a21a0b92141,
Helldivers (China) (v5.04) (Patch),02112,,Helldivers (China) (v5.04) (Patch),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0504-V0100-6c1a3f3e2d37400faf9f4ac92e2aafb84ad99f2d-SP-PE.pkg,6370544,b66c9645,4112c17797ceaa5b0bee7044fe5be281,968457b6f830d736dffd6ea73aac0760a6243cf1,
Helldivers (China) (v5.05) (Patch),02113,,Helldivers (China) (v5.05) (Patch),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0505-V0100-d1485929a9e6351b72e7784fbf27d30f43e0dedf-SP-PE.pkg,27427168,d78bed40,d219a1b43ebc3f0b1da4db3239cc9a53,11850f5b6310dbcb030327b468382961dc2aab9b,
Helldivers (China) (v5.05) (Update),02114,,Helldivers (China) (v5.05) (Update),HP9000-PCSD00097_00-HELLDIVERSSCECH0,HP9000-PCSD00097_00-HELLDIVERSSCECH0-A0505-V0100-72a667f37f38758d499dd9e9ad4144272f268fb6-PE.pkg,67014992,883c0688,e1cba17a5ec4d936e2a4c5b861292aae,9032546b1b3e807f37aec30c0466f200a66df129,
Helldivers (Japan) (v4.03) (Update),02382,,Helldivers (Japan) (v4.03) (Update),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0403-V0100-56d062b17286cee5c18a3993d92f48b32d06ffad-PE.pkg,1690600208,57153a51,815551ff5d339a0d35a058b16f214b06,9c9c0c715f3554af472054721b1cfdfbac7cc8cf,
Helldivers (Japan) (v4.05) (Patch),02383,,Helldivers (Japan) (v4.05) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0405-V0100-4fe5d3fa1b9aaedfbd3902b7c1319abc278d2604-SP-PE.pkg,30816224,95acd1ee,31ea7fde987483be16660b4f476e4ad7,48c4d2514511cfee5f6d2a2a6fc02f3352bf5c75,
Helldivers (Japan) (v4.06) (Patch),02384,,Helldivers (Japan) (v4.06) (Patch),JP9000-PCSC00078_00-HELLDIVERSSCEJ00,JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0406-V0100-b969e7b63f6d47b88b2bad19e12c843138cbe520-SP-PE.pkg,7003744,46d93bbb,1632d9dddb457a48117fe28f2638c67f,cfc964a12d1e6b2ac74394d3938355276889d53c,
