GameId	Region	GameTitle	URL
SLPS00356	JP	SeaBass Fishing	
SLPS00358	JP	Formula Circus	
SLPS00359	JP	Meru Purana	
SLPS00360	JP	Super Pang Collection	
SLPS00361	JP	City Bravo!	
SLPS00362	JP	Takeo Oshima - Mahjong Teiou	
SLPS00363	JP	Arthur to Astaroth no Nazo Makaimura - Incredible Toons	
SLPS00364	JP	Mahjong Senjutsu - Andou Mitsuru Pro no Akuukan Sappou	
SLPS00366	JP	Ebisu Yoshikazu no Ooana Kyoutei	
SLPS00367	JP	Hanafuda Graffiti - Koi Koi Monogatari	
SLPS00368	JP	Wedding Peach - Doki Doki Oiro-naoshi	
SLPS00369	JP	Hokuto no Ken	
SLPS00370	JP	Dungeon Creator	
SLPS00371	JP	Dungeon Creator	
SLPS00372	JP	Victory Spike	
SLPS00373	JP	Masters - Shin Harukanaru Augusta	
SLPS00374	JP	Silhouette Stories	
SLPS00375	JP	Mushi no Idokoro	
SLPS00376	JP	Little Big Adventure	
SLPS00377	JP	King's Field III	
SLPS00378	JP	zzz_untranslated_japanese_title	
SLPS00379	JP	Kiwame Daidougi - Tsumuya Tsumazaruya	
SLPS00380	JP	Ayrton Senna Kart Duel	
SLPS00381	JP	Shin Fortune Quest - Shokutaku no Kishi Tachi	
SLPS00382	JP	Shin Fortune Quest - Shokutaku no Kishi Tachi	
SLPS00385	JP	SD Gundam - Over Galaxian	
SLPS00386	JP	Macross Digital Mission VF-X	
SLPS00387	JP	ClockWerx	
SLPS00388	JP	Turf Wind '96 - Take Yutaka Kyousouba Ikusei Game	
SLPS00389	JP	NBA Live 96	
SLPS00390	JP	Namco Museum Vol. 3	
SLPS00391	JP	Ugetsu Kitan	
SLPS00392	JP	OverBlood	
SLPS00393	JP	m [emu] - Kimi o Tsutaete	
SLPS00396	JP	CyberSpeed - The Future's Ultimate Grand Prix	
SLPS00397	JP	Jikuu Tantei DD - Maboroshi no Lorelei	
SLPS00398	JP	Jikuu Tantei DD - Maboroshi no Lorelei	
SLPS00399	JP	Quantum Gate I - Akumu no Joshou	
SLPS00400	JP	Tobal No.1	
SLPS00401	JP	Square's Preview	
SLPS00402	JP	Pro Mahjong Kiwame Plus	
SLPS00403	JP	Studio P	
SLPS00404	JP	Gakkou de Atta Kowai Hanashi S	
SLPS00405	JP	Twilight Syndrome - Kyuumei Hen	
SLPS00406	JP	Aquanaut no Kyuujitsu - Memories of Summer 1996	
SLPS00407	JP	Strikers 1945	
SLPS00408	JP	Honkakuha Bass Fishing Game - Lake Masters	
SLPS00409	JP	Joshikousei no Houkago... Pukunpa	
SLPS00410	JP	Nanatsu no Hikan	
SLPS00411	JP	Nanatsu no Hikan	
SLPS00412	JP	Nanatsu no Hikan	
SLPS00413	JP	Heiwa Pachinko Daisuki	
SLPS00414	JP	Shingata Kururin Pa!	
SLPS00415	JP	Street Fighter Zero 2	
SLPS00416	JP	Lupupu Cube - Lup Salad	
SLPS00417	JP	Racingroovy	
SLPS00418	JP	Open Golf, The - History of Turnberry	
SLPS00419	JP	Shock Wave	
SLPS00420	JP	SimCity 2000	
SLPS00421	JP	Gekka no Kishi - Ouryuu-sen	
SLPS00422	JP	Gotha II - Tenkuu no Kishi	
SLPS00423	JP	Nobunaga no Yabou - Returns	
SLPS00424	JP	ZXE-D - Legend of Plasmatlite	
SLPS00425	JP	Sankyo Fever - Downtown Geki	
SLPS00427	JP	Senran	
SLPS00428	JP	Are!Mo Kore?Mo Momotarou	
SLPS00429	JP	Jockey Zero	
SLPS00430	JP	Tonzura-kun	
SLPS00431	JP	Steeldom	
SLPS00432	JP	Kuru Kuru Twinkle - Onegai Ohoshi-sama	
SLPS00433	JP	International Moto-X	
SLPS00434	JP	Honkaku 4-nin Uchi - Geinoujin Taikyoku Mahjong - The Wareme de Pon	
SLPS00435	JP	Megatudo 2096	
SLPS00436	JP	ToaPlan Shooting Battle 1	
SLPS00437	JP	PO'ed	
SLPS00438	JP	Oukyuu no Hihou Tension	
SLPS00439	JP	Posit	
SLPS00440	JP	Tsuri Baka Nisshi	
SLPS00441	JP	Fuuun Gokuu Ninden	
SLPS00442	JP	Nyan to Wonderful	
SLPS00443	JP	Yellow Brick Road	
SLPS00445	JP	Tournament Leader	
SLPS00446	JP	zzz_untranslated_japanese_title	
SLPS00447	JP	Nazoou	
SLPS00448	JP	Teitoku no Ketsudan II	
SLPS00449	JP	Virtual Pro Wrestling	
SLPS00450	JP	Smash Court	
SLPS00451	JP	Tenchi Muyou! Toukou Muyou	
SLPS00452	JP	Tenchi Muyou! Toukou Muyou	
SLPS00453	JP	Frank Thomas Big Hurt Baseball	
SLPS00454	JP	Kid Clown no Crazy Chase 2 - Love Love Honey Soudatsusen	
SLPS00455	JP	Iron Man & X-O Manowar in Heavy Metal	
SLPS00457	JP	Taikyoku Igo - Shinzui Gosennin	
SLPS00458	JP	Simulation Zoo	
SLPS00459	JP	Big Challenge Golf - Tokyo Yomiuri Country Club Hen	
SLPS00460	JP	Mahou Shoujo Fancy CoCo	
SLPS00463	JP	Fish Eyes	
SLPS00464	JP	Battle Bugs	
SLPS00465	JP	Honoo no 15 Shumoku - Atlanta Olympics	
SLPS00466	JP	Tetris Plus	
SLPS00467	JP	Super Casino Special	
SLPS00468	JP	Stakes Winner - GI Kanzen Seiha Heno Michi	
SLPS00469	JP	V-Tennis 2	
SLPS00470	JP	Heroine Dream	
SLPS00471	JP	Heroine Dream	
SLPS00472	JP	Stone Walkers	
SLPS00473	JP	Jigsaw Island - Japan Graffiti	
SLPS00474	JP	Sangokushi Returns	
SLPS00475	JP	Kyuukyoku no Soukoban	
SLPS00476	JP	Spectral Tower	
SLPS00477	JP	Wing Commander III - Heart of the Tiger	
SLPS00478	JP	Wing Commander III - Heart of the Tiger	
SLPS00479	JP	Wing Commander III - Heart of the Tiger	
SLPS00480	JP	Wing Commander III - Heart of the Tiger	
SLPS00481	JP	Densetsu no Ogre Battle	
SLPS00483	JP	Seikon no Joka - Hikari to Yami no Seioujo	
SLPS00484	JP	Soreike no Kokology - Kokoro ga Oshieru Koi, Kekkon, Jinsei	
SLPS00485	JP	Battle Arena Nitoushinden	
SLPS00486	JP	Shellshock - Jus' Keepin' Da Peace	
SLPS00487	JP	StarFighter 3000	
SLPS00488	JP	Zoku Gussun Oyoyo	
SLPS00489	JP	Death Wing	
SLPS00490	JP	Power Rangers Pinball	
SLPS00491	JP	Gen'ei Tougi - Shadow Struggle	
SLPS00492	JP	Krazy Ivan	
SLPS00493	JP	Apo Nashi Gals Olympos	
SLPS00494	JP	Ninja Jajamaru-kun - Onigiri Ninpouchou	
SLPS00495	JP	Gunship	
SLPS00496	JP	Kekkon - Marriage	
SLPS00497	JP	Building Crush!	
SLPS00498	JP	Harmful Park	
SLPS00499	JP	Cooly Skunk	
SLPS00500	JP	Megami Ibunroku Persona - Be Your True Mind	
SLPS00501	JP	Deep, The - Ushinawareta Shinkai	
SLPS00502	JP	Kensei - The King of Boxing	
SLPS00503	JP	Kyoufu Shinbun	
SLPS00504	JP	Suraimu Siyou!	
SLPS00505	JP	Kuro no Juusan	
SLPS00506	JP	zzz_untranslated_japanese_title	
SLPS00507	JP	Gallop Racer	
SLPS00508	JP	Tower, The - Bonus Edition	
SLPS00509	JP	Winning Post 2 - Program '96	
SLPS00510	JP	TFX - Tactical Fighter eXperiment	
SLPS00511	JP	TFX - Tactical Fighter eXperiment	
SLPS00513	JP	Doki Doki Pretty League	
SLPS00514	JP	Brain Dead 13	
SLPS00515	JP	Brain Dead 13	
SLPS00516	JP	Shock Wave - Operation JumpGate	
SLPS00517	JP	Angelique Special	
SLPS00518	JP	Burning Road	
SLPS00519	JP	F1 GP Nippon no Chousen - Dome no Yabou	
SLPS00520	JP	Psychic Force	
SLPS00521	JP	Suikoden - Tenmei no Chikai	
SLPS00522	JP	Ranma 1-2 - Battle Renaissance	
SLPS00523	JP	Olympic Soccer	
SLPS00524	JP	King of Parlor	
SLPS00525	JP	East End x Yuri - Eexy Life	
SLPS00526	JP	Bloody Bride - Imadoki no Vampire	
SLPS00527	JP	Choujin Gakuen - Gowcaizer	
SLPS00528	JP	Go II Professional - Taikyoku Igo	
SLPS00529	JP	Kaijuu Senki	
SLPS00530	JP	Puyo Puyo Tsuu - Ketteiban	
SLPS00531	JP	Proof Club	
SLPS00532	JP	Tasogare no Ode	
SLPS00533	JP	Aubirdforce	
SLPS00534	JP	Zoop	
SLPS00535	JP	Lupin 3sei - Cagliostro no Shiro - Saikai	
SLPS00536	JP	Lupin 3sei - Cagliostro no Shiro - Saikai	
SLPS00537	JP	Lupin 3sei - Cagliostro no Shiro - Saikai	
SLPS00538	JP	Fist	
SLPS00539	JP	Star Gladiator - Episode I - Final Crusade	
SLPS00540	JP	Namco Museum Vol. 4	
SLPS00541	JP	Bakuretsu Hunter - Mahjong Special	
SLPS00542	JP	Bastard!! Utsuronaru Kamigami no Utsuwa	
SLPS00543	JP	Primal Rage	
SLPS00544	JP	Tantei Jinguji Saburo - Mikan no Rupo	
SLPS00545	JP	Soul Edge	
SLPS00546	JP	Aubirdforce	
SLPS00549	JP	Digcro - Digital Number Crossword	
SLPS00550	JP	Shin Super Robot Taisen	
SLPS00551	JP	Ippatsu Gyakuten - Gamble King Densetsu	
SLPS00553	JP	Super Robot Shooting	
SLPS00554	JP	Super Robot Shooting	
SLPS00555	JP	Soul Edge	
SLPS00556	JP	Time Commando	
SLPS00557	JP	Touhou Chinyuuki - Halfling Hearts	
SLPS00558	JP	Vermin Kids	
SLPS00559	JP	AirGrave	
SLPS00560	JP	LuLu - Un Conte Interactif de Romain Victor-Pujebet	
SLPS00561	JP	Nightruth - Explanation of the Paranormal - 'Yami no Tobira'	
SLPS00562	JP	Making of Nightruth, The	
SLPS00563	JP	Karyuujou	
SLPS00564	JP	Karyuujou	
SLPS00565	JP	Tecmo Super Bowl	
SLPS00566	JP	Blue Forest Story - Kaze no Fuuin	
SLPS00567	JP	Virtual Gallop-Kishudou	
SLPS00568	JP	Virtual Gallop-Kishudou	
SLPS00569	JP	Super Football Champ	
SLPS00570	JP	DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan	
SLPS00571	JP	HardBall 5	
SLPS00572	JP	Rescue 24 Hours	
SLPS00573	JP	Shutokou Battle Gaiden - Super Technic Challenge - Drift King e no Michi	
SLPS00574	JP	Darius Gaiden	
SLPS00575	JP	Zeiramzone	
SLPS00576	JP	Shin SD Sengokuden - Kidou Musha Taisen	
SLPS00577	JP	Kouryuu Sangoku Engi	
SLPS00578	JP	Harukaze Sentai V-Force	
SLPS00579	JP	Harukaze Sentai V-Force	
SLPS00580	JP	Harukaze Sentai V-Force	
SLPS00581	JP	Beltlogger 9	
SLPS00582	JP	Beltlogger 9	
SLPS00583	JP	Mighty Hits	
SLPS00584	JP	Eternal Melody	
SLPS00586	JP	True Love Story	
SLPS00587	JP	Magic Carpet	
SLPS00588	JP	Gussun Paradise	
SLPS00589	JP	Jewel Bem Hunter Lime with Paint Maker	
SLPS00590	JP	Voice Paradice Excella	
SLPS00591	JP	Voice Paradice Excella	
SLPS00592	JP	Touge Max - Saisoku Drift Master	
SLPS00593	JP	Takuramakan - Tonkoudenki	
SLPS00594	JP	Sampras Extreme Tennis	
SLPS00596	JP	Seikoku 1092 - Souheiden	
SLPS00597	JP	Sold Out	
SLPS00598	JP	Wing Over	
SLPS00599	JP	Seireki 1999 - Pharaoh no Fukkatsu	
SLPS00600	JP	Rage Racer	
SLPS00601	JP	Kindaichi Shounen no Jikenbo - Hihoutou Aratanaru Sangeki	
SLPS00602	JP	Deserted Island	
SLPS00603	JP	Mahjong Taikai II Special	
SLPS00604	JP	First Queen IV - Varcia Senki	
SLPS00605	JP	Keiba Saishou no Housoku '96 Vol. 2 - GI-Road	
SLPS00606	JP	Tower, The - Bonus Edition	
SLPS00607	JP	Pitball	
SLPS00608	JP	zzz_untranslated_japanese_title	
SLPS00609	JP	Time Bokan Series - Bokan to Ippatsu! Doronboo	
SLPS00611	JP	Super Puzzle Fighter II X	
SLPS00612	JP	zzz_untranslated_japanese_title	
SLPS00613	JP	Satomi no Nazo	
SLPS00614	JP	Nishijin Pachinko Tengoku Vol. 1	
SLPS00615	JP	Gritz - The Pyramid Adventure	
SLPS00616	JP	Derby Jockey R	
SLPS00617	JP	Tomb Raiders	
SLPS00618	JP	Civizard - Majutsu no Keifu	
SLPS00619	JP	Akazu no Ma	
SLPS00620	JP	ToPoLo	
SLPS00621	JP	Galeoz	
SLPS00622	JP	Kyuu Bakukku	
SLPS00623	JP	DX Okumanchouja Game - The Money Battle	
SLPS00624	JP	GaiaSeed - Project Seed Trap	
SLPS00625	JP	ExtraBright	
SLPS00626	JP	Goo-Cho de Park - Theme Park Monogatari	
SLPS00627	JP	JTCC Japanese Touring Car Championship	
SLPS00628	JP	Doraemon 2 - SOS! Otogi no Kuni	
SLPS00629	JP	Lifescape 2 - Body Bionics - Kyoui no Shouuchuu Jintai	
SLPS00630	JP	Rockman 8 - Metal Heroes	
SLPS00631	JP	Fighting Network Rings	
SLPS00632	JP	Pebble Beach no Hatou Plus	
SLPS00633	JP	Welcome House 2 - Keaton and His Uncle	
SLPS00634	JP	Dakar '97	
SLPS00635	JP	Time Crisis	
SLPS00636	JP	Alice in Cyberland	
SLPS00637	JP	Shin Nihon Pro Wrestling - Toukon Retsuden 2	
SLPS00642	JP	Logic Mahjong - Souryu	
SLPS00643	JP	Umihara Kawase Shun	
SLPS00644	JP	Gegege no Kitarou	
SLPS00645	JP	Mahou Shoujo Pretty Samy - Part 1 - In the Earth	
SLPS00646	JP	Mahou Shoujo Pretty Samy - Part 1 - In the Earth	
SLPS00647	JP	Samurai Spirits - Kenkaku Yubinan Pack	
SLPS00648	JP	Eko no Kids	
SLPS00649	JP	zzz_untranslated_japanese_title	
SLPS00650	JP	Battle Arena Toushinden 3	
SLPS00651	JP	Kuru Kuru Panic	
SLPS00652	JP	Ultraman Zearth	
SLPS00653	JP	zzz_untranslated_japanese_title	
SLPS00654	JP	3D Shooting Tkool	
SLPS00655	JP	Shin SD Sengokuden Kidou Musha Taisen	
SLPS00656	JP	Daikoukai Jidai II	
SLPS00657	JP	Clock Tower 2	
SLPS00658	JP	Double Eagle	
SLPS00659	JP	Grid Runner	
SLPS00660	JP	Deep Sea Adventure - Kaitei Kyuu Pantarassa no Nazo	
SLPS00661	JP	Deep Sea Adventure - Kaitei Kyuu Pantarassa no Nazo	
SLPS00662	JP	Rock-Climbing - Mitouhou e no Chousen - Alps Hen	
SLPS00664	JP	Dragon Knight 4	
SLPS00665	JP	Top Gun - Fire at Will!	
SLPS00666	JP	Time Crisis	
SLPS00667	JP	Heaven's Gate	
SLPS00668	JP	Haunted Junction - Seitokai Badge o Oe!	
SLPS00669	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00670	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00671	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00672	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00673	JP	Doukyuusei Mahjong	
SLPS00674	JP	Mouja	
SLPS00677	JP	F-1 Grand Prix 1996 - Team Un'ei Simulation	
SLPS00678	JP	RayStorm	
SLPS00679	JP	Pururun! with Shape Up Girls	
SLPS00680	JP	Meta-Ph-List Mu.X.2297	
SLPS00681	JP	Meta-Ph-List Mu.X.2297	
SLPS00683	JP	Azito	
SLPS00684	JP	Koukai Sarenakatta Shuki	
SLPS00685	JP	Star Wars - Dark Forces	
SLPS00686	JP	Love Game's - Wai Wai Tennis	
SLPS00687	JP	Baseball Navigator	
SLPS00688	JP	Sangokushi Koumeiden	
SLPS00689	JP	Yaku Tsuu - Noroi no Game	
SLPS00690	JP	Doukyuusei 2	
SLPS00691	JP	Doukyuusei 2	
SLPS00692	JP	Nage Libre - Rasen no Soukoku	
SLPS00694	JP	Transport Tycoon 3D - Sl Kara Hajimeyou!!	
SLPS00696	JP	Gekiretsu Pachinkers	
SLPS00697	JP	Space Jam	
SLPS00700	JP	Final Fantasy VII	
SLPS00701	JP	Final Fantasy VII	
SLPS00702	JP	Final Fantasy VII	
SLPS00703	JP	Sangokushi V	
SLPS00704	JP	Hashiriya - Ookami-tachi no Densetsu	
SLPS00705	JP	Namco Museum Vol. 5	
SLPS00706	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00707	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00708	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00709	JP	Kowloon's Gate - Kowloon Fuusuiden	
SLPS00710	JP	Choro Q 2	
SLPS00711	JP	Queen's Road	
SLPS00712	JP	Tenga Seiha	
SLPS00713	JP	Cross Romance - Koi to Mahjong to Hanafuda to	
SLPS00714	JP	Olympia, Yamasa - Virtua Pachi-Slot II - Jissen! Bishoujo Kouryakuhou	
SLPS00715	JP	Zen Nihon GT Senshuken Max Rev.	
SLPS00716	JP	Zen Nihon GT Senshuken Max Rev.	
SLPS00717	JP	Tilk - Aoi Umi kara Kita Shoujo	
SLPS00718	JP	Bakuretsu Hunter - Sorezore no Omoi ... Nowaanchatte	
SLPS00719	JP	Great Battle VI, The	
SLPS00720	JP	zzz_untranslated_japanese_title	
SLPS00721	JP	Nibiiro no Koubou - 32 Nin no Senshachou	
SLPS00722	JP	Masters Fighter, The	
SLPS00723	JP	FEDA 2 - White Surge the Platoon	
SLPS00724	JP	Return Fire	
SLPS00725	JP	Area 51	
SLPS00726	JP	Area 51	
SLPS00727	JP	Final Doom	
SLPS00728	JP	Raiden DX	
SLPS00729	JP	Koushien V	
SLPS00730	JP	Fushigi no Kuni no Angelique	
SLPS00731	JP	Sangoku Musou	
SLPS00732	JP	Las Vegas Dream 2	
SLPS00733	JP	QuoVadis - Iverkurtz Sen'eki	
SLPS00735	JP	Soviet Strike	
SLPS00736	JP	NBA Live 97	
SLPS00737	JP	Magical Hoppers	
SLPS00738	JP	Saber Marionette J - Battle Sabers	
SLPS00739	JP	Saber Marionette J - Battle Sabers	
SLPS00740	JP	Seikoku 1092 - Souheiden	
SLPS00741	JP	Monopoly	
SLPS00742	JP	Ultima Underworld - The Stygian Abyss	
SLPS00743	JP	Kain the Vampire	
SLPS00744	JP	Recipro Heat 5000	
SLPS00745	JP	Angelique Special 2	
SLPS00746	JP	Out Live - Be Eliminate Yesterday	
SLPS00747	JP	Voice Fantasia - Ushinawareta Voice Power	
SLPS00748	JP	Sim Town	
SLPS00749	JP	Fishing Koshien II	
SLPS00751	JP	Running High	
SLPS00752	JP	Pachi-Slot Kanzen Kouryaku - Universal Koushiki Guide Volume 1	
SLPS00753	JP	Refrain Love - Anata ni Aitai	
SLPS00754	JP	Odo Odo Oddity	
SLPS00755	JP	Zero4 Champ DooZy-J	
SLPS00756	JP	Doki Doki Pretty League	
SLPS00757	JP	Bounty Sword First	
SLPS00758	JP	PGA Tour 97	
SLPS00759	JP	Andretti Racing	
SLPS00760	JP	Mahou Shoujo Pretty Samy - Part 2 - In the Julyhelm	
SLPS00761	JP	Mahou Shoujo Pretty Samy - Part 2 - In the Julyhelm	
SLPS00762	JP	Formation Soccer '97 - The Road to France	
SLPS00763	JP	Marvel Super Heroes	
SLPS00764	JP	Rockman - Battle & Chase	
SLPS00765	JP	Namco Museum Encore	
SLPS00767	JP	Tactics Ogre - Let Us Cling together	
SLPS00768	JP	Naniwa no Akindo - Futte Nanbo no Saikoro Jinsei	
SLPS00769	JP	Crow, The - City of Angels	
SLPS00770	JP	Final Fantasy Tactics	
SLPS00771	JP	Square's Preview 2	
SLPS00772	JP	zzz_untranslated_japanese_title	
SLPS00773	JP	Dark Hunter jyou - Ijigen Gakuen	
SLPS00774	JP	Game Nihonshi - Kakumeiji Oda Nobunaga	
SLPS00775	JP	Voice Idol Collection - Pool Bar Story	
SLPS00776	JP	Voice Idol Collection - Pool Bar Story	
SLPS00777	JP	Kyousouba Ikusei Simulation - Derby Stallion	
SLPS00778	JP	Elfin Paradise	
SLPS00779	JP	Boys Be...	
SLPS00780	JP	Schroedinger no Neko - Die Katze von Schroedinger	
SLPS00781	JP	Fantasy Tap	
SLPS00782	JP	Conveni, The - Ano Machi wo Dokusen Seyo	
SLPS00783	JP	Standby Say You!	
SLPS00784	JP	Babuji	
SLPS00785	JP	SD Gundam - GCentury	
SLPS00786	JP	Kurumi Miracle	
SLPS00787	JP	Shin Super Robot Taisen - Special Disc	
SLPS00788	JP	Teitoku no Ketsudan III	
SLPS00789	JP	Dark Hunter - Ge - Youma no Mori	
SLPS00792	JP	zzz_untranslated_japanese_title	
SLPS00793	JP	Nippon Pro Mahjong Renmei Kounin - Doujou Yaburi	
SLPS00794	JP	Jissen Pachi-Slot Hisshouhou! 5	
SLPS00795	JP	MaxRacer	
SLPS00796	JP	BallBlazer Champions	
SLPS00797	JP	Farland Story - Yottsu no Fuuin	
SLPS00798	JP	Blam! Machinehead	
SLPS00799	JP	Kakugo no Susume	
SLPS00802	JP	Jigoku Sensei Nube	
SLPS00803	JP	Firo & Klawd	
SLPS00804	JP	Disruptor	
SLPS00805	JP	Angelique Special 2	
SLPS00806	JP	Mizuki Shigeru no Yokai Butouden	
SLPS00807	JP	PlayStadium 2	
SLPS00808	JP	Keiba Saishou no Housoku '97 Vol. 1 - Nerae! Manbaken!	
SLPS00809	JP	zzz_untranslated_japanese_title	
SLPS00810	JP	Shin Theme Park	
SLPS00811	JP	Luciferd	
SLPS00812	JP	Fade to Black	
SLPS00813	JP	Daibouken Deluxe - Haruka naru Umi	
SLPS00814	JP	Shinsetsu Samurai Spirits - Bushidou Retsuden	
SLPS00815	JP	Gundam 0079 - The War for Earth	
SLPS00816	JP	Gundam 0079 - The War for Earth	
SLPS00817	JP	Community Pom	
SLPS00818	JP	zzz_untranslated_japanese_title	
SLPS00819	JP	Treasure Gear	
SLPS00820	JP	EOS - Edge of Skyhigh	
SLPS00821	JP	Hi-Hou-Ou - Mou Omae to wa Kuchi Kikan!!	
SLPS00823	JP	Neorude	
SLPS00824	JP	Neorude	
SLPS00825	JP	zzz_untranslated_japanese_title	
SLPS00826	JP	Uchuu no Rendezvous - Rama	
SLPS00827	JP	Uchuu no Rendezvous - Rama	
SLPS00828	JP	Shutokou Battle R	
SLPS00829	JP	Riot Stars	
SLPS00830	JP	Ace Combat 2	
SLPS00831	JP	Hatsukoi Valentine	
SLPS00832	JP	Iwatobi Penguin Rocky x Hopper	
SLPS00834	JP	King of Fighters '96, The	
SLPS00837	JP	Carom Shot	
SLPS00838	JP	Parlor! Pro	
SLPS00839	JP	Super Black Bass X	
SLPS00840	JP	Ai Shogi	
SLPS00841	JP	Pebble Beach no Hatou Plus	
SLPS00842	JP	Masters - Shin Harukanaru Augusta	
SLPS00844	JP	Eberouge	
SLPS00845	JP	Eberouge	
SLPS00846	JP	Unsolved, The - Hyper Science Adventure	
SLPS00847	JP	Unsolved, The - Hyper Science Adventure	
SLPS00848	JP	Unsolved, The - Hyper Science Adventure	
SLPS00849	JP	Asuka 120% Excellent - Burning Fest. Excellent	
SLPS00850	JP	Stakes Winner 2 - Saikyouba Densetsu	
SLPS00851	JP	Shinri Game 2, The	
SLPS00852	JP	Spider	
SLPS00853	JP	Defeat Lightning	
SLPS00854	JP	Assault Suits Valken 2	
SLPS00855	JP	Tora! Tora! Tora!	
SLPS00856	JP	Marie no Atelier - Salburg no Renkinjutsushi	
SLPS00857	JP	Runabout	
SLPS00858	JP	Next King - Koi no Sennen Oukoku	
SLPS00859	JP	Next King - Koi no Sennen Oukoku	
SLPS00862	JP	Nobunaga Hiroku - Geten no Yume	
SLPS00863	JP	Shin Shikoutei - The First Emperor	
SLPS00864	JP	Deka Yonku - Tough the Truck	
SLPS00865	JP	Body Hazard	
SLPS00866	JP	Bombing Islands, The - Kid Klown no Krazy Puzzle	
SLPS00867	JP	Metal Angel 3	
SLPS00868	JP	Metal Angel 3	
SLPS00869	JP	Chou-Kousoku Gran Doll	
SLPS00870	JP	Chou-Kousoku Gran Doll	
SLPS00871	JP	zzz_untranslated_japanese_title	
SLPS00872	JP	Witch of Salzburg, The	
SLPS00873	JP	Shin Senki Van-Gale - The War of Neo-Century	
SLPS00874	JP	Ooumi Nobunaga Den - Geten II	
SLPS00875	JP	Quiz Nanairo Dreams - Nijiiro-chou no Kiseki	
SLPS00876	JP	Simulation RPG Tkool	
SLPS00877	JP	Robo-Pit 2	
SLPS00878	JP	FIFA Soccer 97	
SLPS00879	JP	Puzzle Arena Toushinden	
SLPS00880	JP	Mad Panic Coaster	
SLPS00881	JP	Pro Wrestling Sengokuden	
SLPS00882	JP	Sound Novel Tkool 2	
SLPS00883	JP	Gundam - The Battle Master	
SLPS00885	JP	Stressless Lesson - Les Les	
SLPS00886	JP	Nishijin Pachinko Tengoku Vol. 2	
SLPS00887	JP	Triple Play 98	
SLPS00888	JP	Burger Burger - Hamburger Simulation	
SLPS00889	JP	Simulation Zoo	
SLPS00890	JP	zzz_untranslated_japanese_title	
SLPS00891	JP	Zero Divide 2 - The Secret Wish	
SLPS00892	JP	Virtual Bowling	
SLPS00893	JP	Cheesy	
SLPS00894	JP	Angel Blade	
SLPS00895	JP	Over Drivin' II	
SLPS00896	JP	Langrisser I&II	
SLPS00897	JP	Langrisser I&II	
SLPS00898	JP	SaGa Frontier	
SLPS00899	JP	Panzer Bandit	
SLPS00900	JP	Armored Core	
SLPS00901	JP	Rockman X4	
SLPS00902	JP	Rockman X4	
SLPS00903	JP	Ongaku Tsukuru - Kanade-Ru 2	
SLPS00904	JP	Elf wo Karu Mono Tachi - Hanafuda Hen	
SLPS00905	JP	Ridegear Guybrave	
SLPS00906	JP	zzz_untranslated_japanese_title	
SLPS00907	JP	Boundary Gate - Daughter of Kingdom	
SLPS00908	JP	Cat the Ripper - 13 Nimme no Tanteishi	
SLPS00909	JP	Zap! - Snowboarding Trix '98	
SLPS00910	JP	Monster Farm	
SLPS00911	JP	Tripuzz	
SLPS00912	JP	Kaze no Notam	
SLPS00913	JP	Nessa no Hoshi	
SLPS00914	JP	Nessa no Hoshi	
SLPS00915	JP	Kaibutsu Para-Dice - Monster Paradise	
SLPS00916	JP	Master of Monsters - Akatsuki no Kenja Tachi	
SLPS00917	JP	Clock Tower - The First Fear	
SLPS00918	JP	Game of Life, The - DX Jinsei Game II	
SLPS00919	JP	Carnage Heart EZ	
SLPS00920	JP	Kidou Senshi Gundam - Perfect One Year War	
SLPS00921	JP	zzz_untranslated_japanese_title	
SLPS00922	JP	Kochira Katsushika-ku Kameari Kouen Mae Hashutsujo - High-Tech Buil Shinkou Soshi Sakusen! no Maki	
SLPS00923	JP	Last Report, The	
SLPS00924	JP	Soukoban Basic	
SLPS00925	JP	Shinseiden Megaseed - Fukkatsu-hen	
SLPS00926	JP	Gekitotsu! Yonku Battle 4WD	
SLPS00927	JP	Arcade Gears - Wonder 3	
SLPS00928	JP	Arcade Gears - Pu-Li-Ru-La	
SLPS00929	JP	GunBullet	
SLPS00930	JP	GunBullet	
SLPS00931	JP	My Home Dream	
SLPS00932	JP	zzz_untranslated_japanese_title	
SLPS00933	JP	zzz_untranslated_japanese_title	
SLPS00934	JP	Battle Sports	
SLPS00935	JP	Chou-Kousoku Gran Doll	
SLPS00936	JP	Jounetsu Nekketsu Athletes - Nakimushi Coach no Diary	
SLPS00937	JP	MechWarrior 2	
SLPS00938	JP	Dark Seed II	
SLPS00940	JP	Space Invaders	
SLPS00941	JP	Michinoku Hitou Koi Monogatari	
SLPS00942	JP	Seiryuu Densetsu Gaiden	
SLPS00943	JP	Pachi-Slot Kanzen Kouryaku - Universal Koushiki Guide Volume 2	
SLPS00944	JP	G.O.D pure	
SLPS00945	JP	Hajime no Ippo - The Fighting!	
