GameId	Region	GameTitle	URL	Eboot	Icon0	ParamSfo	Pic1	Snd0	Have
BCES00301	EU	Ratchet & Clank: Quest for Booty		games/Ratchet & Clank: Quest for Booty [BCES00301]/PS3_GAME/USRDIR/EBOOT.BIN	games/Ratchet & Clank: Quest for Booty [BCES00301]/PS3_GAME/ICON0.PNG	games/Ratchet & Clank: Quest for Booty [BCES00301]/PS3_GAME/PARAM.SFO	games/Ratchet & Clank: Quest for Booty [BCES00301]/PS3_GAME/PIC1.PNG	games/Ratchet & Clank: Quest for Booty [BCES00301]/PS3_GAME/SND0.AT3	0
BCKS10063	KO	Hakuna Matata		games/Hakuna Matata [BCKS10063]/PS3_GAME/USRDIR/EBOOT.BIN	games/Hakuna Matata [BCKS10063]/PS3_GAME/ICON0.PNG	games/Hakuna Matata [BCKS10063]/PS3_GAME/PARAM.SFO	games/Hakuna Matata [BCKS10063]/PS3_GAME/PIC1.PNG	games/Hakuna Matata [BCKS10063]/PS3_GAME/SND0.AT3	0
BCAS20051	AS	SOCOM: U.S. Navy SEALs Confrontation		games/SOCOM: U.S. Navy SEALs Confrontation [BCAS20051]/PS3_GAME/USRDIR/EBOOT.BIN	games/SOCOM: U.S. Navy SEALs Confrontation [BCAS20051]/PS3_GAME/ICON0.PNG	games/SOCOM: U.S. Navy SEALs Confrontation [BCAS20051]/PS3_GAME/PARAM.SFO	games/SOCOM: U.S. Navy SEALs Confrontation [BCAS20051]/PS3_GAME/PIC1.PNG	games/SOCOM: U.S. Navy SEALs Confrontation [BCAS20051]/PS3_GAME/SND0.AT3	0
BLUS30181	US	Disgaea 3: Absence of Justice		games/Disgaea 3: Absence of Justice [BLUS30181]/PS3_GAME/USRDIR/EBOOT.BIN	games/Disgaea 3: Absence of Justice [BLUS30181]/PS3_GAME/ICON0.PNG	games/Disgaea 3: Absence of Justice [BLUS30181]/PS3_GAME/PARAM.SFO	games/Disgaea 3: Absence of Justice [BLUS30181]/PS3_GAME/PIC1.PNG	games/Disgaea 3: Absence of Justice [BLUS30181]/PS3_GAME/SND0.AT3	0
BCAS20054	AS	Aquanaut's Holiday: Kakusareta Kiroku		games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20054]/PS3_GAME/USRDIR/EBOOT.BIN	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20054]/PS3_GAME/ICON0.PNG	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20054]/PS3_GAME/PARAM.SFO	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20054]/PS3_GAME/PIC1.PNG	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20054]/PS3_GAME/SND0.AT3	0
BCAS20055	AS	全面對抗2		games/全面對抗2 [BCAS20055]/PS3_GAME/USRDIR/EBOOT.BIN	games/全面對抗2 [BCAS20055]/PS3_GAME/ICON0.PNG	games/全面對抗2 [BCAS20055]/PS3_GAME/PARAM.SFO	games/全面對抗2 [BCAS20055]/PS3_GAME/PIC1.PNG	games/全面對抗2 [BCAS20055]/PS3_GAME/SND0.AT3	0
BCAS20056	AS	X Edge		games/X Edge [BCAS20056]/PS3_GAME/USRDIR/EBOOT.BIN	games/X Edge [BCAS20056]/PS3_GAME/ICON0.PNG	games/X Edge [BCAS20056]/PS3_GAME/PARAM.SFO	games/X Edge [BCAS20056]/PS3_GAME/PIC1.PNG	games/X Edge [BCAS20056]/PS3_GAME/SND0.AT3	0
BCAS20057	AS	Warhawk (PlayStation 3 the Best)		games/Warhawk (PlayStation 3 the Best) [BCAS20057]/PS3_GAME/USRDIR/EBOOT.BIN	games/Warhawk (PlayStation 3 the Best) [BCAS20057]/PS3_GAME/ICON0.PNG	games/Warhawk (PlayStation 3 the Best) [BCAS20057]/PS3_GAME/PARAM.SFO	games/Warhawk (PlayStation 3 the Best) [BCAS20057]/PS3_GAME/PIC1.PNG	games/Warhawk (PlayStation 3 the Best) [BCAS20057]/PS3_GAME/SND0.AT3	0
NPEO00051	UN	LittleBigPlanet		dev_hdd0/game/NPUA8047/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUA8047/ICON0.PNG	dev_hdd0/game/NPUA8047/USRDIR/PARAM.SFO	dev_hdd0/game/NPUA8047/PIC1.PNG	dev_hdd0/game/NPUA8047/USRDIR/SND0.AT3	0
BCAS20059	AS	上古捲軸4：遺忘之都		games/上古捲軸4：遺忘之都 [BCAS20059]/PS3_GAME/USRDIR/EBOOT.BIN	games/上古捲軸4：遺忘之都 [BCAS20059]/PS3_GAME/ICON0.PNG	games/上古捲軸4：遺忘之都 [BCAS20059]/PS3_GAME/PARAM.SFO	games/上古捲軸4：遺忘之都 [BCAS20059]/PS3_GAME/PIC1.PNG	games/上古捲軸4：遺忘之都 [BCAS20059]/PS3_GAME/SND0.AT3	0
BCAS20060	AS	NBA 09 The Inside		games/NBA 09 The Inside [BCAS20060]/PS3_GAME/USRDIR/EBOOT.BIN	games/NBA 09 The Inside [BCAS20060]/PS3_GAME/ICON0.PNG	games/NBA 09 The Inside [BCAS20060]/PS3_GAME/PARAM.SFO	games/NBA 09 The Inside [BCAS20060]/PS3_GAME/PIC1.PNG	games/NBA 09 The Inside [BCAS20060]/PS3_GAME/SND0.AT3	0
BCAS20061	AS	Fallout 3		games/Fallout 3 [BCAS20061]/PS3_GAME/USRDIR/EBOOT.BIN	games/Fallout 3 [BCAS20061]/PS3_GAME/ICON0.PNG	games/Fallout 3 [BCAS20061]/PS3_GAME/PARAM.SFO	games/Fallout 3 [BCAS20061]/PS3_GAME/PIC1.PNG	games/Fallout 3 [BCAS20061]/PS3_GAME/SND0.AT3	0
BLUS30398	US	Way of the Samurai 3		games/Way of the Samurai 3 [BLUS30398]/PS3_GAME/USRDIR/EBOOT.BIN	games/Way of the Samurai 3 [BLUS30398]/PS3_GAME/ICON0.PNG	games/Way of the Samurai 3 [BLUS30398]/PS3_GAME/PARAM.SFO	games/Way of the Samurai 3 [BLUS30398]/PS3_GAME/PIC1.PNG	games/Way of the Samurai 3 [BLUS30398]/PS3_GAME/SND0.AT3	0
BCAS20064	AS	Aquanaut's Holiday: Kakusareta Kiroku		games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20064]/PS3_GAME/USRDIR/EBOOT.BIN	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20064]/PS3_GAME/ICON0.PNG	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20064]/PS3_GAME/PARAM.SFO	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20064]/PS3_GAME/PIC1.PNG	games/Aquanaut's Holiday: Kakusareta Kiroku [BCAS20064]/PS3_GAME/SND0.AT3	0
BCAS20065	AS	SBK 08 : Superbike World Championship		games/SBK 08 : Superbike World Championship [BCAS20065]/PS3_GAME/USRDIR/EBOOT.BIN	games/SBK 08 : Superbike World Championship [BCAS20065]/PS3_GAME/ICON0.PNG	games/SBK 08 : Superbike World Championship [BCAS20065]/PS3_GAME/PARAM.SFO	games/SBK 08 : Superbike World Championship [BCAS20065]/PS3_GAME/PIC1.PNG	games/SBK 08 : Superbike World Championship [BCAS20065]/PS3_GAME/SND0.AT3	0
BCAS20066	AS	殺戮地帶2		games/殺戮地帶2 [BCAS20066]/PS3_GAME/USRDIR/EBOOT.BIN	games/殺戮地帶2 [BCAS20066]/PS3_GAME/ICON0.PNG	games/殺戮地帶2 [BCAS20066]/PS3_GAME/PARAM.SFO	games/殺戮地帶2 [BCAS20066]/PS3_GAME/PIC1.PNG	games/殺戮地帶2 [BCAS20066]/PS3_GAME/SND0.AT3	0
BCAS20068	AS	Brain Challenge		games/Brain Challenge [BCAS20068]/PS3_GAME/USRDIR/EBOOT.BIN	games/Brain Challenge [BCAS20068]/PS3_GAME/ICON0.PNG	games/Brain Challenge [BCAS20068]/PS3_GAME/PARAM.SFO	games/Brain Challenge [BCAS20068]/PS3_GAME/PIC1.PNG	games/Brain Challenge [BCAS20068]/PS3_GAME/SND0.AT3	0
BCAS20072	AS	MLB 09 : The Show		games/MLB 09 : The Show [BCAS2007]/PS3_GAME/USRDIR/EBOOT.BIN	games/MLB 09 : The Show [BCAS2007]/PS3_GAME/ICON0.PNG	games/MLB 09 : The Show [BCAS2007]/PS3_GAME/PARAM.SFO	games/MLB 09 : The Show [BCAS2007]/PS3_GAME/PIC1.PNG	games/MLB 09 : The Show [BCAS2007]/PS3_GAME/SND0.AT3	0
BCAS20070	AS	PixelJunk 3-in-1 Pack		games/PixelJunk 3-in-1 Pack [BCAS20070]/PS3_GAME/USRDIR/EBOOT.BIN	games/PixelJunk 3-in-1 Pack [BCAS20070]/PS3_GAME/ICON0.PNG	games/PixelJunk 3-in-1 Pack [BCAS20070]/PS3_GAME/PARAM.SFO	games/PixelJunk 3-in-1 Pack [BCAS20070]/PS3_GAME/PIC1.PNG	games/PixelJunk 3-in-1 Pack [BCAS20070]/PS3_GAME/SND0.AT3	0
NPUB30910	US	Demon's Souls	http://zeus.dl.playstation.net/cdn/UP0005/NPUB30910_00/MfxrUDwAWCgSWmixQoFdiKbaBdrkFAvAfoiXLUXaDBYJzYOkIvGqlbOyfrquqXgv.pkg	dev_hdd0/game/NPUB30910/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB30910/ICON0.PNG	dev_hdd0/game/NPUB30910/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB30910/PIC1.PNG	dev_hdd0/game/NPUB30910/USRDIR/SND0.AT3	0
BCAS20073	AS	The Last Guy		games/The Last Guy [BCAS20073]/PS3_GAME/USRDIR/EBOOT.BIN	games/The Last Guy [BCAS20073]/PS3_GAME/ICON0.PNG	games/The Last Guy [BCAS20073]/PS3_GAME/PARAM.SFO	games/The Last Guy [BCAS20073]/PS3_GAME/PIC1.PNG	games/The Last Guy [BCAS20073]/PS3_GAME/SND0.AT3	0
NPUA80480	UN	inFamous	http://zeus.dl.playstation.net/cdn/UP9000/NPUA80480_00/Jr34rAPhDK1ay2CsuU3pjwGJrbMir0jG6EV7ABPmkNqjDHSqL7CDoS7dm9pqI4KB8OauJc5HHy2KG3vqgpJR9e4alGnFSHhcB5L1M.pkg	dev_hdd0/game/NPUA80480/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUA80480/ICON0.PNG	dev_hdd0/game/NPUA80480/USRDIR/PARAM.SFO	dev_hdd0/game/NPUA80480/PIC1.PNG	dev_hdd0/game/NPUA80480/USRDIR/SND0.AT3	0
BCAS20075	AS	亞迦雷斯特戰記ZERO		games/亞迦雷斯特戰記ZERO [BCAS20075]/PS3_GAME/USRDIR/EBOOT.BIN	games/亞迦雷斯特戰記ZERO [BCAS20075]/PS3_GAME/ICON0.PNG	games/亞迦雷斯特戰記ZERO [BCAS20075]/PS3_GAME/PARAM.SFO	games/亞迦雷斯特戰記ZERO [BCAS20075]/PS3_GAME/PIC1.PNG	games/亞迦雷斯特戰記ZERO [BCAS20075]/PS3_GAME/SND0.AT3	0
BCAS20076	AS	Rorona no Atelier: Arland no Renkinjutsushi		games/Rorona no Atelier: Arland no Renkinjutsushi [BCAS20076]/PS3_GAME/USRDIR/EBOOT.BIN	games/Rorona no Atelier: Arland no Renkinjutsushi [BCAS20076]/PS3_GAME/ICON0.PNG	games/Rorona no Atelier: Arland no Renkinjutsushi [BCAS20076]/PS3_GAME/PARAM.SFO	games/Rorona no Atelier: Arland no Renkinjutsushi [BCAS20076]/PS3_GAME/PIC1.PNG	games/Rorona no Atelier: Arland no Renkinjutsushi [BCAS20076]/PS3_GAME/SND0.AT3	0
BLUS30392	US	BlazBlue: Calamity Trigger		games/BlazBlue: Calamity Trigger [BLUS3039]/PS3_GAME/USRDIR/EBOOT.BIN	games/BlazBlue: Calamity Trigger [BLUS3039]/PS3_GAME/ICON0.PNG	games/BlazBlue: Calamity Trigger [BLUS3039]/PS3_GAME/PARAM.SFO	games/BlazBlue: Calamity Trigger [BLUS3039]/PS3_GAME/PIC1.PNG	games/BlazBlue: Calamity Trigger [BLUS3039]/PS3_GAME/SND0.AT3	0
BCAS20078	AS	LittleBigPlanet (Game of the Year Edition)		games/LittleBigPlanet (Game of the Year Edition) [BCAS20078]/PS3_GAME/USRDIR/EBOOT.BIN	games/LittleBigPlanet (Game of the Year Edition) [BCAS20078]/PS3_GAME/ICON0.PNG	games/LittleBigPlanet (Game of the Year Edition) [BCAS20078]/PS3_GAME/PARAM.SFO	games/LittleBigPlanet (Game of the Year Edition) [BCAS20078]/PS3_GAME/PIC1.PNG	games/LittleBigPlanet (Game of the Year Edition) [BCAS20078]/PS3_GAME/SND0.AT3	0
BCAS20079	AS	Uncharted: Drake's Fortune (PlayStation 3 the Best)		games/Uncharted: Drake's Fortune (PlayStation 3 the Best) [BCAS20079]/PS3_GAME/USRDIR/EBOOT.BIN	games/Uncharted: Drake's Fortune (PlayStation 3 the Best) [BCAS20079]/PS3_GAME/ICON0.PNG	games/Uncharted: Drake's Fortune (PlayStation 3 the Best) [BCAS20079]/PS3_GAME/PARAM.SFO	games/Uncharted: Drake's Fortune (PlayStation 3 the Best) [BCAS20079]/PS3_GAME/PIC1.PNG	games/Uncharted: Drake's Fortune (PlayStation 3 the Best) [BCAS20079]/PS3_GAME/SND0.AT3	0
BCJS70006	JP	SIREN: New Translation (PlayStation 3 the Best)		games/SIREN: New Translation (PlayStation 3 the Best) [BCJS70006]/PS3_GAME/USRDIR/EBOOT.BIN	games/SIREN: New Translation (PlayStation 3 the Best) [BCJS70006]/PS3_GAME/ICON0.PNG	games/SIREN: New Translation (PlayStation 3 the Best) [BCJS70006]/PS3_GAME/PARAM.SFO	games/SIREN: New Translation (PlayStation 3 the Best) [BCJS70006]/PS3_GAME/PIC1.PNG	games/SIREN: New Translation (PlayStation 3 the Best) [BCJS70006]/PS3_GAME/SND0.AT3	0
BCAS20080	AS	Katamari Damacy Tribute		games/Katamari Damacy Tribute [BCAS20080]/PS3_GAME/USRDIR/EBOOT.BIN	games/Katamari Damacy Tribute [BCAS20080]/PS3_GAME/ICON0.PNG	games/Katamari Damacy Tribute [BCAS20080]/PS3_GAME/PARAM.SFO	games/Katamari Damacy Tribute [BCAS20080]/PS3_GAME/PIC1.PNG	games/Katamari Damacy Tribute [BCAS20080]/PS3_GAME/SND0.AT3	0
NPJA90130	JP	MAG		dev_hdd0/game/NPJA90130/USRDIR/EBOOT.BIN	dev_hdd0/game/NPJA90130/ICON0.PNG	dev_hdd0/game/NPJA90130/USRDIR/PARAM.SFO	dev_hdd0/game/NPJA90130/PIC1.PNG	dev_hdd0/game/NPJA90130/USRDIR/SND0.AT3	0
BCAS20083	AS	Minna no Golf 5 (PlayStation 3 the Best)		games/Minna no Golf 5 (PlayStation 3 the Best) [BCAS20083]/PS3_GAME/USRDIR/EBOOT.BIN	games/Minna no Golf 5 (PlayStation 3 the Best) [BCAS20083]/PS3_GAME/ICON0.PNG	games/Minna no Golf 5 (PlayStation 3 the Best) [BCAS20083]/PS3_GAME/PARAM.SFO	games/Minna no Golf 5 (PlayStation 3 the Best) [BCAS20083]/PS3_GAME/PIC1.PNG	games/Minna no Golf 5 (PlayStation 3 the Best) [BCAS20083]/PS3_GAME/SND0.AT3	0
BCAS20084	AS	Tears to Tiara : Kakan no Daichi (PlayStation 3 the Best)		games/Tears to Tiara : Kakan no Daichi (PlayStation 3 the Best) [BCAS20084]/PS3_GAME/USRDIR/EBOOT.BIN	games/Tears to Tiara : Kakan no Daichi (PlayStation 3 the Best) [BCAS20084]/PS3_GAME/ICON0.PNG	games/Tears to Tiara : Kakan no Daichi (PlayStation 3 the Best) [BCAS20084]/PS3_GAME/PARAM.SFO	games/Tears to Tiara : Kakan no Daichi (PlayStation 3 the Best) [BCAS20084]/PS3_GAME/PIC1.PNG	games/Tears to Tiara : Kakan no Daichi (PlayStation 3 the Best) [BCAS20084]/PS3_GAME/SND0.AT3	0
BCAS20085	AS	Soul Calibur IV (PlayStation 3 the Best)		games/Soul Calibur IV (PlayStation 3 the Best) [BCAS20085]/PS3_GAME/USRDIR/EBOOT.BIN	games/Soul Calibur IV (PlayStation 3 the Best) [BCAS20085]/PS3_GAME/ICON0.PNG	games/Soul Calibur IV (PlayStation 3 the Best) [BCAS20085]/PS3_GAME/PARAM.SFO	games/Soul Calibur IV (PlayStation 3 the Best) [BCAS20085]/PS3_GAME/PIC1.PNG	games/Soul Calibur IV (PlayStation 3 the Best) [BCAS20085]/PS3_GAME/SND0.AT3	0
BCAS20086	AS	Trinity Universe		games/Trinity Universe [BCAS20086]/PS3_GAME/USRDIR/EBOOT.BIN	games/Trinity Universe [BCAS20086]/PS3_GAME/ICON0.PNG	games/Trinity Universe [BCAS20086]/PS3_GAME/PARAM.SFO	games/Trinity Universe [BCAS20086]/PS3_GAME/PIC1.PNG	games/Trinity Universe [BCAS20086]/PS3_GAME/SND0.AT3	0
BCAS20087	AS	多樂貓歡樂喵派對		games/多樂貓歡樂喵派對 [BCAS20087]/PS3_GAME/USRDIR/EBOOT.BIN	games/多樂貓歡樂喵派對 [BCAS20087]/PS3_GAME/ICON0.PNG	games/多樂貓歡樂喵派對 [BCAS20087]/PS3_GAME/PARAM.SFO	games/多樂貓歡樂喵派對 [BCAS20087]/PS3_GAME/PIC1.PNG	games/多樂貓歡樂喵派對 [BCAS20087]/PS3_GAME/SND0.AT3	0
BCAS20088	AS	信賴鈴音 ~蕭邦之夢~ (PlayStation 3 the Best)		games/信賴鈴音 ~蕭邦之夢~ (PlayStation 3 the Best) [BCAS20088]/PS3_GAME/USRDIR/EBOOT.BIN	games/信賴鈴音 ~蕭邦之夢~ (PlayStation 3 the Best) [BCAS20088]/PS3_GAME/ICON0.PNG	games/信賴鈴音 ~蕭邦之夢~ (PlayStation 3 the Best) [BCAS20088]/PS3_GAME/PARAM.SFO	games/信賴鈴音 ~蕭邦之夢~ (PlayStation 3 the Best) [BCAS20088]/PS3_GAME/PIC1.PNG	games/信賴鈴音 ~蕭邦之夢~ (PlayStation 3 the Best) [BCAS20088]/PS3_GAME/SND0.AT3	0
BCAS20089	AS	機動戰士高達戰記		games/機動戰士高達戰記 [BCAS20089]/PS3_GAME/USRDIR/EBOOT.BIN	games/機動戰士高達戰記 [BCAS20089]/PS3_GAME/ICON0.PNG	games/機動戰士高達戰記 [BCAS20089]/PS3_GAME/PARAM.SFO	games/機動戰士高達戰記 [BCAS20089]/PS3_GAME/PIC1.PNG	games/機動戰士高達戰記 [BCAS20089]/PS3_GAME/SND0.AT3	0
BLUS30403	US	WET		games/WET [BLUS30403]/PS3_GAME/USRDIR/EBOOT.BIN	games/WET [BLUS30403]/PS3_GAME/ICON0.PNG	games/WET [BLUS30403]/PS3_GAME/PARAM.SFO	games/WET [BLUS30403]/PS3_GAME/PIC1.PNG	games/WET [BLUS30403]/PS3_GAME/SND0.AT3	0
BCAS20090	AS	Hakuna Matata (PlayStation 3 the Best)		games/Hakuna Matata (PlayStation 3 the Best) [BCAS20090]/PS3_GAME/USRDIR/EBOOT.BIN	games/Hakuna Matata (PlayStation 3 the Best) [BCAS20090]/PS3_GAME/ICON0.PNG	games/Hakuna Matata (PlayStation 3 the Best) [BCAS20090]/PS3_GAME/PARAM.SFO	games/Hakuna Matata (PlayStation 3 the Best) [BCAS20090]/PS3_GAME/PIC1.PNG	games/Hakuna Matata (PlayStation 3 the Best) [BCAS20090]/PS3_GAME/SND0.AT3	0
BCAS20091	AS	LittleBigPlanet (PlayStation 3 the Best)		games/LittleBigPlanet (PlayStation 3 the Best) [BCAS20091]/PS3_GAME/USRDIR/EBOOT.BIN	games/LittleBigPlanet (PlayStation 3 the Best) [BCAS20091]/PS3_GAME/ICON0.PNG	games/LittleBigPlanet (PlayStation 3 the Best) [BCAS20091]/PS3_GAME/PARAM.SFO	games/LittleBigPlanet (PlayStation 3 the Best) [BCAS20091]/PS3_GAME/PIC1.PNG	games/LittleBigPlanet (PlayStation 3 the Best) [BCAS20091]/PS3_GAME/SND0.AT3	0
BCAS20093	AS	宵星傳奇		games/宵星傳奇 [BCAS20093]/PS3_GAME/USRDIR/EBOOT.BIN	games/宵星傳奇 [BCAS20093]/PS3_GAME/ICON0.PNG	games/宵星傳奇 [BCAS20093]/PS3_GAME/PARAM.SFO	games/宵星傳奇 [BCAS20093]/PS3_GAME/PIC1.PNG	games/宵星傳奇 [BCAS20093]/PS3_GAME/SND0.AT3	0
BCAS20094	AS	Tears to Tiara Gaiden : Avalon no Nazo		games/Tears to Tiara Gaiden : Avalon no Nazo [BCAS20094]/PS3_GAME/USRDIR/EBOOT.BIN	games/Tears to Tiara Gaiden : Avalon no Nazo [BCAS20094]/PS3_GAME/ICON0.PNG	games/Tears to Tiara Gaiden : Avalon no Nazo [BCAS20094]/PS3_GAME/PARAM.SFO	games/Tears to Tiara Gaiden : Avalon no Nazo [BCAS20094]/PS3_GAME/PIC1.PNG	games/Tears to Tiara Gaiden : Avalon no Nazo [BCAS20094]/PS3_GAME/SND0.AT3	0
BCAS20095	AS	Katamari Forever		games/Katamari Forever [BCAS20095]/PS3_GAME/USRDIR/EBOOT.BIN	games/Katamari Forever [BCAS20095]/PS3_GAME/ICON0.PNG	games/Katamari Forever [BCAS20095]/PS3_GAME/PARAM.SFO	games/Katamari Forever [BCAS20095]/PS3_GAME/PIC1.PNG	games/Katamari Forever [BCAS20095]/PS3_GAME/SND0.AT3	0
BCAS20097	AS	秘境探險2: 縱橫賊道		games/秘境探險2: 縱橫賊道 [BCAS20097]/PS3_GAME/USRDIR/EBOOT.BIN	games/秘境探險2: 縱橫賊道 [BCAS20097]/PS3_GAME/ICON0.PNG	games/秘境探險2: 縱橫賊道 [BCAS20097]/PS3_GAME/PARAM.SFO	games/秘境探險2: 縱橫賊道 [BCAS20097]/PS3_GAME/PIC1.PNG	games/秘境探險2: 縱橫賊道 [BCAS20097]/PS3_GAME/SND0.AT3	0
BCAS20098	AS	拉捷特與克拉克FUTURE 2(中英文合版)		games/拉捷特與克拉克FUTURE 2(中英文合版) [BCAS20098]/PS3_GAME/USRDIR/EBOOT.BIN	games/拉捷特與克拉克FUTURE 2(中英文合版) [BCAS20098]/PS3_GAME/ICON0.PNG	games/拉捷特與克拉克FUTURE 2(中英文合版) [BCAS20098]/PS3_GAME/PARAM.SFO	games/拉捷特與克拉克FUTURE 2(中英文合版) [BCAS20098]/PS3_GAME/PIC1.PNG	games/拉捷特與克拉克FUTURE 2(中英文合版) [BCAS20098]/PS3_GAME/SND0.AT3	0
BLUS30311	US	Rogue Warrior		games/Rogue Warrior [BLUS30311]/PS3_GAME/USRDIR/EBOOT.BIN	games/Rogue Warrior [BLUS30311]/PS3_GAME/ICON0.PNG	games/Rogue Warrior [BLUS30311]/PS3_GAME/PARAM.SFO	games/Rogue Warrior [BLUS30311]/PS3_GAME/PIC1.PNG	games/Rogue Warrior [BLUS30311]/PS3_GAME/SND0.AT3	0
BCAS20122	AS	NieR		games/NieR [BCAS201]/PS3_GAME/USRDIR/EBOOT.BIN	games/NieR [BCAS201]/PS3_GAME/ICON0.PNG	games/NieR [BCAS201]/PS3_GAME/PARAM.SFO	games/NieR [BCAS201]/PS3_GAME/PIC1.PNG	games/NieR [BCAS201]/PS3_GAME/SND0.AT3	0
BCAS20102	AS	軍神1&2合輯(英文版)		games/軍神1&2合輯(英文版) [BCAS2010]/PS3_GAME/USRDIR/EBOOT.BIN	games/軍神1&2合輯(英文版) [BCAS2010]/PS3_GAME/ICON0.PNG	games/軍神1&2合輯(英文版) [BCAS2010]/PS3_GAME/PARAM.SFO	games/軍神1&2合輯(英文版) [BCAS2010]/PS3_GAME/PIC1.PNG	games/軍神1&2合輯(英文版) [BCAS2010]/PS3_GAME/SND0.AT3	0
BCAS20100	AS	Wipeout HD Fury		games/Wipeout HD Fury [BCAS20100]/PS3_GAME/USRDIR/EBOOT.BIN	games/Wipeout HD Fury [BCAS20100]/PS3_GAME/ICON0.PNG	games/Wipeout HD Fury [BCAS20100]/PS3_GAME/PARAM.SFO	games/Wipeout HD Fury [BCAS20100]/PS3_GAME/PIC1.PNG	games/Wipeout HD Fury [BCAS20100]/PS3_GAME/SND0.AT3	0
BCAS20101	AS	侍道3  Plus (PlayStation 3 the Best)		games/侍道3  Plus (PlayStation 3 the Best) [BCAS20101]/PS3_GAME/USRDIR/EBOOT.BIN	games/侍道3  Plus (PlayStation 3 the Best) [BCAS20101]/PS3_GAME/ICON0.PNG	games/侍道3  Plus (PlayStation 3 the Best) [BCAS20101]/PS3_GAME/PARAM.SFO	games/侍道3  Plus (PlayStation 3 the Best) [BCAS20101]/PS3_GAME/PIC1.PNG	games/侍道3  Plus (PlayStation 3 the Best) [BCAS20101]/PS3_GAME/SND0.AT3	0
BCAS20103	AS	虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版)		games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20103]/PS3_GAME/USRDIR/EBOOT.BIN	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20103]/PS3_GAME/ICON0.PNG	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20103]/PS3_GAME/PARAM.SFO	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20103]/PS3_GAME/PIC1.PNG	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20103]/PS3_GAME/SND0.AT3	0
BCAS20104	AS	虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版)		games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20104]/PS3_GAME/USRDIR/EBOOT.BIN	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20104]/PS3_GAME/ICON0.PNG	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20104]/PS3_GAME/PARAM.SFO	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20104]/PS3_GAME/PIC1.PNG	games/虛擬寵物猴(內附PLAYSTATION EYE攝像頭)(英文版) [BCAS20104]/PS3_GAME/SND0.AT3	0
BCAS20105	AS	摩登大賽車		games/摩登大賽車 [BCAS20105]/PS3_GAME/USRDIR/EBOOT.BIN	games/摩登大賽車 [BCAS20105]/PS3_GAME/ICON0.PNG	games/摩登大賽車 [BCAS20105]/PS3_GAME/PARAM.SFO	games/摩登大賽車 [BCAS20105]/PS3_GAME/PIC1.PNG	games/摩登大賽車 [BCAS20105]/PS3_GAME/SND0.AT3	0
BCAS20106	AS	3D點陣遊戲英雄榜		games/3D點陣遊戲英雄榜 [BCAS20106]/PS3_GAME/USRDIR/EBOOT.BIN	games/3D點陣遊戲英雄榜 [BCAS20106]/PS3_GAME/ICON0.PNG	games/3D點陣遊戲英雄榜 [BCAS20106]/PS3_GAME/PARAM.SFO	games/3D點陣遊戲英雄榜 [BCAS20106]/PS3_GAME/PIC1.PNG	games/3D點陣遊戲英雄榜 [BCAS20106]/PS3_GAME/SND0.AT3	0
BCAS20107	AS	暴雨殺機		games/暴雨殺機 [BCAS20107]/PS3_GAME/USRDIR/EBOOT.BIN	games/暴雨殺機 [BCAS20107]/PS3_GAME/ICON0.PNG	games/暴雨殺機 [BCAS20107]/PS3_GAME/PARAM.SFO	games/暴雨殺機 [BCAS20107]/PS3_GAME/PIC1.PNG	games/暴雨殺機 [BCAS20107]/PS3_GAME/SND0.AT3	0
