GameId	Region	GameTitle	Link	zRIFId	ContentId	OriginalGameTitle	Firmware
PCSG90115	JP	Robotics;Notes Elite (DEMO)	http://ares.dl.playstation.net/cdn/JP0745/PCSG90115_00/mfpeqNlpQSqwSmwrJsqvOlISjSFrEIrGbQNbOflrfddKbgbnooDlUdoqNBLtdcdlqacIWmRwBhOJfvNSIlhzBEHJuRMNppNegycES.pkg	KO5ifR1dg/J5YXyvAANzE1OwLZYGhoamIPvDPEMcg/yd/F19PENcQ4J88PlvruJ3tgl6grfu+mm3acwtNRqN8cENAD//E/gA	JP0745-PCSG90115_00-VITAROBOELITETRL	ROBOTICS;NOTES ELITE 体験版	3.12
PCSG90116	JP	Makai Senki Disgaea 4 Return (DEMO)	http://ares.dl.playstation.net/cdn/JP0404/PCSG90116_00/XufbNmgzpNlzSkYrKmNTgJLPSKxHfMpFyGodBhcCePzHOwQbuqWWoIrAJuDjHAtHqGDcGwOucndBEOUeqinDhlqAWWactgcsiEHbf.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA0MDc1A9rt4Brs7ujqaBEEtxee/3Jvyr55vXuTx+JLqc8Pze31GY3xwAwA0qhXb	JP0404-PCSG90116_00-DISGAEA4R0000000	魔界戦記ディスガイア４ Return 体験版	3.01
PCSG90118	JP	Hatsune Miku: Project DIVA F 2nd (DEMO)	http://ares.dl.playstation.net/cdn/JP0177/PCSG90118_00/ahraxkgBGAESykxaMpGJfyJGtWcewBzhfZKLYkzqNGXGJnnYuKgfreEUrTtqKwzHXuDFSesdLGBkxndfPjoExazJrcqOnvDnvkWhJ.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGhoYWIPsDvFzcjFxcff2NLY0DggKC8Pkv6sofC6ODnbde6M7ek6/FqzEa44MbAACfRhTT	JP0177-PCSG90118_00-PJDF2DEMO393PRPR	初音ミク -Project DIVA- F 2nd 体験版	3.01
PCSG90120	JP	The Legend of Heroes: Trails of Cold Steel (DEMO)	http://ares.dl.playstation.net/cdn/JP0425/PCSG90120_00/fzwlSfHVdGUxEonFhQdiOhycMOUWrHibMzNPLjodWZGnpSSQKylWiRIVrEBayJCTyrYgEfZCRsOwhMduzHMXkttUtaRJlhASQjUPs.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGhkZg+11dgl39/Py9PYNdvT2DfILx+S+khV+PKylku4Dm2vt3RaZsHY3xwQ0A0kkTwAAA	JP0425-PCSG90120_00-EDSENNOKISEKIRLS	英雄伝説 閃の軌跡 無料版	3.01
PCSG90124	JP	Toukiden: Kiwami (DEMO)	http://ares.dl.playstation.net/cdn/JP0106/PCSG90124_00/TQhRGiezBvklbNCKUrtvRkGnczIQNXaEoOtGaROtafjzXxwtavXRUhwnqfbQsQqRLqLWIiuekIuDqOaJEiGyUylyYZvdisKvMveXh.pkg	KO5ifR1dg/J5YXyvAANDAzOwLZYGhkYmIPsDvN1D/EO9PV1c/Vxcff0N8PlPLOzWbiF5YcYNNW/m3Ktf3jMa44MbAAA7RRSc	JP0106-PCSG90124_00-PKGTOUKIDENDEMO0	討鬼伝 極 体験版	3.15
PCSG90130	JP	Phantasy Star Nova Battle (DEMO)	http://ares.dl.playstation.net/cdn/JP0177/PCSG90130_00/SiebZOSsVehJQuaQeGmiTHfzKUZngPDuufBGrRytQFkzrEwLbQOJJMpPHzXBlHDpZQoiWPnIaOeWqaHSAsWKGCitvpUFEmJSyVQvs.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGhsZg+/38wxxDgjwdfZwcQ0J8XA3w+a8w9YfcocJN8fVsj5bZW8Qajsb44AYA4A0UWwAA	JP0177-PCSG90130_00-NOVATRIALBATTLE0	ファンタシースター ノヴァ バトル体験版	3.15
PCSG90131	JP	Phantasy Star Nova (DEMO)	http://ares.dl.playstation.net/cdn/JP0177/PCSG90131_00/cZAolFJjcwDPpEvLGCcbLzKdyvBMoEjGGxZUiSOBxWKKpyiuAphzQPISPPmnXyErqASWojdaKIjOWWaciwdvtCzQzApBbNwgwfpRv.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGhsaGIPv9/MMcQ4I8HX1cfSKDQ9yN8fnvfaLrxVMlf/bOU+3brtNcdnE0xgc3AACSQhaU	JP0177-PCSG90131_00-NOVATRIALELYSTG3	ファンタシースター ノヴァ 序盤体験版	3.3
PCSG90137	JP	Lost Dimension (DEMO)	http://ares.dl.playstation.net/cdn/JP0536/PCSG90137_00/LrYWzTplyhmrZMRulWxvFKEiJNleVCQiCwBhevuDJGGvNXlbVTPNsaNhDyCOqgBlIvQwbkOuzAeKuhBSRLJjviBUCdugviiyqwnNW.pkg	KO5ifR1dg/J5YXyvAANTYzOwLZYGhsbmIPt9/INDXDx9Xf2CPYHOCPLE578ZWnGZbjEO574wM4j0M+5ZNBrjgxsAAIw6E4wA	JP0536-PCSG90137_00-LOSTDIMENSIONTRI		3.15
PCSG90141	JP	Dungeon Travelers 2: The Royal Library & The Monster Seal (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90141_00/QgONuBKbeSyebUaHAXeigjzNnlVlVzgrAgYKxAHvtjHxlcAoKrkMTTOdPIHGQFkCpPDfikyDciytWCjhKHJUQLjNypVBMUhQbHzQD.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDQxBNnvEmIUFhLk6egT5hoU7Onvh89/Oy876C9x5HGZeDM68VOk8LrRGB/cAAA/2RSX	JP0761-PCSG90141_00-DT2VTRIALVERSION	体験版ダンジョントラベラーズ２ 王立図書館とマモノの封印	3.15
PCSG90151	JP	The Legend of Heroes: Trails of Cold Steel II (DEMO)	http://ares.dl.playstation.net/cdn/JP0425/PCSG90151_00/JxozqqzPlvApYFoPbokErsIoZxcQREmfhxWPLqirYcFLsGPxjRnmPfwbwGEdaDHjLcFLAdyftMShwPxDbDlzfDeqwGprBKvtMQClj.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGhqaGIPtdXYJd/fz8vT2DXb09jfxc8Pnv2p+/mYelJXfP2CZT+uKvyoTRGB/cAABNWRZu	JP0425-PCSG90151_00-EDSENNOKISEKI2ND	英雄伝説 閃の軌跡Ⅱ 無料版	3.15
PCSG90153	JP	Samurai Warriors Chronicles 3 (DEMO)	http://ares.dl.playstation.net/cdn/JP0106/PCSG90153_00/kGYfGgwxsSjzLMbVhxbAwqpctShfQdjmxlyXJFEFAIyLIHhnUyGVJbYmqPtmHSTzfXETWkBYTvYNpsyJexxCNhigvLUZwMAKoTjtr.pkg	KO5ifR1dg/J5YXyvAANDAzOwLZYGhqbGYPsDAkKCPB19YJbi858wq+N/zfu3XvDKHQjfUdnmPRrjgxsAALD0E70A	JP0106-PCSG90153_00-APPTRIAL00000000	戦国無双 Chronicle ３ 体験版	3.15
PCSG90157	JP	Gundam Breaker 2 (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90157_00/YVKbiZCgWFoviNdcKKFcjIRHgTBfXYYtaMqmfsBNJrGoHcwERxbAonEFciOnExAgWxldJpXkkBnsmnEFHfOmcOFUbBzsZCJEMcOKR.pkg	KO5ifR1dQ+d7BYBcArbF0sDQ1Bxkv3uon4ujr1OQq6O3a5BRmC8+/+l++x+yX4bn2Paur3xL5136NhrjgxsAAEW0FnIA	JP0700-PCSG90157_00-GUNDAMBREAKER2VM	ガンダムブレイカー２ お試し共闘バージョン	3.35
PCSG90159	JP	Harvest OverRay (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90159_00/JP0741-PCSG90159_00-HORVITATRIAL0102_bg_1_ad0c813eb28c3d20ad6e47594f0e81a90326fc64.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDS1BNnv4R8U5hniGBLk6ehjYGhghM9/P7SS1e4nViz15NpWkuJ8zHA0xgc3AAAvkRP5	JP0741-PCSG90159_00-HORVITATRIAL0102	ハーヴェストオーバーレイ体験版	3.5
PCSG90160	JP	Irotoridori no Sekai: WORLD'S END-RE:BIRTH- (DEMO)	http://ares.dl.playstation.net/cdn/JP0746/PCSG90160_00/NoZqVzvIArXFsrEMKpzvTqlOeVMiPUZQXDjMYJpQNphrxtfJXjszoIhJorUPzamKlYqqnrRdzpvuJuOadoDFUgxHDXLWqGWvuRDkt.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGhmZg+0OCPB19EHYa4PPf2ljtY3uXnNz/wvgC/+aI3Z9HY3xwAwDPnxWl	JP0746-PCSG90160_00-TRIAL00000000000	いろとりどりのセカイ WORLD'S END -RE:BIRTH- 体験版	3.35
PCSG90161	JP	God Eater 2: Rage Burst (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90161_00/JP0700-PCSG90161_00-VITAGE2RBDEMO000_bg_1_8ce45d5c5df2576866c18f7c25d968b7ffc502c6.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhiaGYLsD/MMcXR3NQpycnH19QeZgQfk1U8uaPJXiD6gEaPmezEzaTTGBzcAAPn0E0MA	JP0700-PCSG90161_00-VITAGE2RBDEMO000	GOD EATER 2 RAGE BURST 無料体験版	3.35
PCSG90162	JP	魔法科高校の劣等生 Out of Order (DEMO)	http://ares.dl.playstation.net/cdn/JP0700/PCSG90162_00/EkTrHnxFghleBuczGKxrucpQWvtRlGAJubIhcRTVzIknNkmUorlZvIFQWKDUFvPiihbcVxKjQlBUOKQTTeVvYwIIzZrFZsUUxszRB.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhiaGYHs9/T18Pf3DwnydPQBW4rPf8+4t91b77/sOZ/VDa4pp7O4R2N8cAMAdoUUvwAA	JP0700-PCSG90162_00-IMHOOOTRIAL00000	魔法科高校の劣等生 Out of Order 体験版	3.35
PCSG90165	JP	To Heart 2: Dungeon Travelers (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90165_00/JP0761-PCSG90165_00-TH2DUNTRAVTRIAL0_bg_1_67346096f4ace6e72e24cdc00860bd352c483903.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDQzBdkf4mHkEuoXEuQYFhLk6ehjgM9/q17zTbGw/FMpVSds+j2jtGI0xgc3AADiaRRg	JP0761-PCSG90165_00-TH2DUNTRAVTRIAL0	【体験版】ＴｏＨｅａｒｔ２ ダンジョントラベラーズ	3.36
PCSG90166	JP	Legend of Heroes Sky's Trail FC Evolution (DEMO)	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90166_00/JP0117-PCSG90166_00-FCEVODEMO0000000_bg_1_4051cab7e8a92e0d92343f92a2485543bf9bd452.pkg	KO5ifR1dg/J5YXyvAANDQ3OwLZYGhmZmIPvdnF3D/F1cff2hluLzn4bw9Bf6UnXdfjHzOg0exxmMxvjgBgBQGhLm	JP0117-PCSG90166_00-FCEVODEMO0000000	英雄伝説 空の軌跡ＦＣ Evolution 体験版	3.36
PCSG90177	JP	htoL#NiQ (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90177_00/JP0404-PCSG90177_00-HOTARUTRIAL00000_bg_1_27e27bbb4bca060e0a585a398c0eec382cf4fa35.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA0Mzc1B9nv4hzgGhYYEeTr6gC3F57+atlrtS0npe1ecjnS7ovS4fTTGBzcAADKXFTQA	JP0404-PCSG90177_00-HOTARUTRIAL00000	htoL#NiQ －ホタルノニッキ－ 体験版	3.5
PCSG90180	JP	Ao no Kanata no Four Rhythm (DEMO)	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90180_00/JP0549-PCSG90180_00-0001000100010001_bg_2_318fbe1b1f86d4eddec309be546e37b16b3e273e.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MLQA2w+yBxnj859814y6HdbPI/5w3+s75hqUOBrjgxsAAFsiE6AA	JP0549-PCSG90180_00-0001000100010001	蒼の彼方のフォーリズム 体験版	3.55
PCSG90182	JP	Aegis of Earth (DEMO)	http://zeus.dl.playstation.net/cdn/JP0048/PCSG90182_00/JP0048-PCSG90182_00-ACQUIRESTIIM0001_bg_2_da6622d98d75c2bdcdcb0b109425e9aa2e29e140.pkg	KO5ifR1dg/J5YXyvAKDVFmBbLA0MLYzA9jsHhnoGuQaHeHr6guzE57+FVoapb56dro2bxaOd3rohdzTGBzcAADE8FJUA	JP0048-PCSG90182_00-ACQUIRESTIIM0001	絶対迎撃ウォーズ 迎撃戦体験版	3.5
PCSG90184	JP	The Legend of Heroes Sora No Kiseki SC Evolution Trial Version (DEMO)	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90184_00/JP0117-PCSG90184_00-SCEVODEMO0000000_bg_2_43e2048ed20a783b8df97cf136878a5fa110c31e.pkg	KO5ifR1dg/J5YXyvAANDQ3OwLZYGhhYmIPuDnV3D/F1cff2hluLzX1bwveyZgk9WvY5KMo4+Ey4yGuODGwAAYPgUHwAA	JP0117-PCSG90184_00-SCEVODEMO0000000	英雄伝説 空の軌跡 SC Evolution 体験版	3.52
PCSG90185	JP	Love Revenge (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90185_00/JP0741-PCSG90185_00-LOVEREVENGEVTTRI_bg_1_6dd374b86c86a1bd6a9e7732f3bc7dd679fcace5.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGhhamIPt9/MNcg1zDXP3cXcNCQoI88flvvq7ejbft3Q/mXPgccX/RL4fRGB/cAAAbUReC	JP0741-PCSG90185_00-LOVEREVENGEVTTRI	恋愛（ラブ）リベンジ 体験版	3.52
PCSG90186	JP	Fushigi no Gensoukyou: The Tower of Desire (DEMO)	http://zeus.dl.playstation.net/cdn/JP0704/PCSG90186_00/JP0704-PCSG90186_00-0000000000000001_bg_2_5602d5d8f3f72fa7f24742faf59003eb2160c523.pkg	KO5ifR1dQ+d7BQBdYgK2xdLA0MIMZL8BKjDE579Ek5dlaxc4VazNO1gq0bdHfTTGBzcAANW5E08A	JP0704-PCSG90186_00-0000000000000001	不思議の幻想郷-THE TOWER OF DESIRE-特別体験版	3.5
PCSG90187	JP	Ray Gigant (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90187_00/JP0700-PCSG90187_00-RAYGIGANTTRIAL00_bg_1_e6d5845873c929c97c29f22d844b0600edd3d48f.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhhamIPsD3KMdPd0d/QLCQnydPQBmoEHPO6497E6ZKu8q+3yuwfOGx8bjfHBDQBKIxZu	JP0700-PCSG90187_00-RAYGIGANTTRIAL00	レイギガント 体験版	3.52
PCSG90188	JP	Kiss Ato (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90188_00/JP0741-PCSG90188_00-KISSATOVITATR101_bg_1_adad2e4753a141615a931c1b0e8725b3773c75c3.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLSwANnv7Rkc7BjiH+YZ4hgSZGhgiM9/lzxV4yIrf7plvbI5evz6vzmjMT64AQD01hZC	JP0741-PCSG90188_00-KISSATOVITATR101	キスアト体験版	3.52
PCSG90189	JP	World Trigger: Borderless Mission (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90189_00/JP0700-PCSG90189_00-WTBMTRIAL0000000_bg_1_4f86511c08d8089b52dfa788f865ee3136fb6a1f.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhhaWILsDw9x8g0J8nT0gVqKz39mb1admWY3f0vF47TkOdcuTB2N8cENAOtoFkMA	JP0700-PCSG90189_00-WTBMTRIAL0000000	ワールドトリガー ボーダレスミッション 体験版	3.52
PCSG90193	JP	God Eater Resurrection Early Trial Edition (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90193_00/JP0700-PCSG90193_00-GERTRIALEDITI0N0_bg_1_4c9a354c9bc85dcb5d9a7079c852f36e6c50b6ba.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhhaGoPsd3cNCgnydPRxdfEM8TTwM8DnP/XDX8wmlOydO+O9/Mde3QfqozE+uAEAI6kVvwAA	JP0700-PCSG90193_00-GERTRIALEDITI0N0	GOD EATER RESURRECTION 体験版	3.52
PCSG90194	JP	Net High Trial (DEMO)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90194_00/JP0507-PCSG90194_00-ITHTRIALVER00000_bg_1_a8c89bef6f907d1f3649db2df6d8e64e0867bef2.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgaGkCst8zxCMkyNPRJ8w1CGwpPv9tjHvg3JW+vKupfp3jbUu+W6MxPrgBAM8DFPcA	JP0507-PCSG90194_00-ITHTRIALVER00000	ネットハイ 体験版	3.55
PCSG90196	JP	Miracle Girls Festival (DEMO)	http://zeus.dl.playstation.net/cdn/JP0177/PCSG90196_00/JP0177-PCSG90196_00-MGFDEMO000000000_bg_1_78c92eb72a9ef74402f11a961dd7d8604d15797b.pkg	KO5ifR1dQ+d7BRgYmpuDbbE0MLQ0A9nv6+7m4urrD7cUn//eFDpvWOHjKP/2y/XH+3mf/ByN8cENAImTFhUA	JP0177-PCSG90196_00-MGFDEMO000000000	ミラクルガールズフェスティバル 体験版	3.55
PCSG90198	JP	Tokyo Xanadu (DEMO)	http://zeus.dl.playstation.net/cdn/JP0425/PCSG90198_00/JP0425-PCSG90198_00-TOKYOXANADUNPDRM_bg_1_da12c606ce229f16e1652148e6e8acd016c257ad.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGhpYWIPtD/L0j/SMc/RxdQv0CXIJ88flPWfSyg5m686nt+ybz6isffToa44MbAACFFxQl	JP0425-PCSG90198_00-TOKYOXANADUNPDRM	東亰ザナドゥ TGS体験版	3.55
PCSG90207	JP	Yusha Shisu (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90207_00/JP0404-PCSG90207_00-YUSHASHISUVITA00_bg_1_be69f28b9952670e17bfe8af8f037099e021bc68.pkg	KO5ifR1dQ+d7BQBtNgHbYmlgZGAOsj8yNNjDMdjDMzg0zDMEaBg+/9WLaKTYzTz4Z/HFe4+33pYOHY3xwQ0Aj9cWAgAA	JP0404-PCSG90207_00-YUSHASHISUVITA00	勇者死す。体験版	3.55
PCSG90208	JP	シロガネ×スピリッツ！　体験版  (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90208_00/JP0741-PCSG90208_00-SHIROGANESPIRITS_bg_1_8041a1133db60a920a1d87b602ed92049da868ec.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDKwANkf7OEZ5O/u6OcaHOAZ5BkSjM9/V1nmfrv2/u1almfbDX0uWdeNxvjgBgDOSBa3	JP0741-PCSG90208_00-SHIROGANESPIRITS		3.55
PCSG90213	JP	Dragon Quest Builders (DEMO)	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90213_00/JP0082-PCSG90213_00-BUILDERS00000000_bg_1_0f76af1b187e5b66a9e3dc903e7f537863aed0c5.pkg	KO5ifR1dg/J5YXyvAKArILZYGhgZGoPsdwr19HFxDQqGWYrPf/k2jv7Pi6cKHSjeeleK49be0Rgf3AAANZIUDgAA	JP0082-PCSG90213_00-BUILDERS00000000	ドラゴンクエストビルダーズ体験版	3.55
PCSG90214	JP	Hatsune Miku: Project DIVA X Trial (DEMO)	http://zeus.dl.playstation.net/cdn/JP0177/PCSG90214_00/JP0177-PCSG90214_00-PJDX393PRPRTRIAL_bg_1_2fce4a71ebc8dfaa90fa1ae208362ad02ae8087c.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGRoYmIPsDvFwijC2NA4ICgkKCPB198Plv1vSkrQ5LLz2ac32x1oSL7IKjMT64AQASRBWv	JP0177-PCSG90214_00-PJDX393PRPRTRIAL	初音ミク -Project DIVA- X 体験版	3.55
PCSG90218	JP	Uppers (DEMO)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-0000000000000000_bg_1_9af0ac26437d33f5b9c23eb7f1d87e0e107f56e3.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBst8ADeDzn3v3/9fd51+uuCbn9KIvp2bWaIwPbgAAIYkVSwAA	JP0507-PCSG90218_00-0000000000000000	UPPERS 体験版	3.55
PCSG90244	JP	Sekai Ichi Nagai 5 Funkan (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90244_00/JP0404-PCSG90244_00-SEKAIICHINAGAI5M_bg_1_ccb903d3cb5c94a36206aae761dccd987b08e3cb.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA2MTExA9ge7ejt6ejp7ePo5ujt6mvri818a36X/K37YHhH6pW8Wo+QXMRrjgxsAAOZkFGMA	JP0404-PCSG90244_00-SEKAIICHINAGAI5M	世界一長い５分間 体験版	3.6
PCSG90245	JP	Dragon Quest Heroes II Futago no Oh to Yogen no Owari (DEMO)	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90245_00/JP0082-PCSG90245_00-DQHGAME0000TRIAL_bg_1_62f79472728647baea55ff06c2859025fdef8cc1.pkg	KO5ifR1dg/J5YXyvAKArILZYGhiZmILsdwn0cHf0BdliEBLk6eiDz3+r5slb6EjvyYn68ewlT8NLgdEYH9wAANX4FGYA	JP0082-PCSG90245_00-DQHGAME0000TRIAL	ドラゴンクエストヒーローズII 双子の王と予言の終わり 体験版	3.6
PCSG90251	JP	World of Final Fantasy Dungeon (DEMO) (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90251_00/JP0082-PCSG90251_00-WORLDOFFFPSVITA0_bg_2_155b35349ad61aa25273a9ec191d169bb4f919dc.pkg	KO5ifR1dQ+d7BQBdAbHF0sDI1BBkf7h/kI+Lv5ubW0BwmGeIowE+/9maX7fwlnTb/71FNng1a0vgaIwPbgAAaOQTfQAA	JP0082-PCSG90251_00-WORLDOFFFPSVITA0	WORLD OF FINAL FANTASY ダンジョン体験版	3.61
PCSG90259	JP	イースVIII -Lacrimosa of DANA- 無料版 (DEMO)	http://zeus.dl.playstation.net/cdn/JP0425/PCSG90259_00/JP0425-PCSG90259_00-YS08JPGAME000000_bg_1_5f3b8062eb6da54f79de85665adb7a88d57f7676.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGRqaWIPsjgw0svALcHX1dIZbi81/dFRZfheqwRk/hKxuvxt95MxrjgxsAALsYFF8A	JP0425-PCSG90259_00-YS08JPGAME000000	イースVIII -Lacrimosa of DANA-無料版	3.6
PCSG90266	JP	New Dangan Ronpa V3: Minna no Koroshiai Shin Gakki (DEMO) (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0365/PCSG90266_00/JP0365-PCSG90266_00-TAIKENV3VITA0000_bg_1_7e74efe463a0dd881d880dc591e2e054e3960c9b.pkg	KO5ifR1dg/J5YXyvAANjM1OwLZYGRmZmIPtDHD29Xf3CjMM8Q0BGGeDz36mM974JcfIHz2x8qH5VwHj5aIwPbgAA+mYVDwAA	JP0365-PCSG90266_00-TAIKENV3VITA0000	ニューダンガンロンパV3 みんなのコロシアイ新学期 体験版	3.63
PCSG90269	JP	RecoLove: Blue Ocean (DEMO) (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90269_00/JP0117-PCSG90269_00-RECOLOVETRIAL000_bg_1_58bea4d4fb09d6e985b204eb2d2926c3692c87ab.pkg	KO5ifR1dQ+d7BRgYGpqDbbE0MDKzBNkf5Ors7+Mf5hoS5OnoAzIDD9g7L69Spmfe4ZdCJ6XVph6xHo3xwQ0AiQ4UyAAA	JP0117-PCSG90269_00-RECOLOVETRIAL000	レコラヴ Blue Ocean 体験版	3.61
PCSG90278	JP	Dungeon Travelers 2-2: Yamiochi no Otome to Hajimari no Sho (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90278_00/JP0761-PCSG90278_00-DUNGEONTRAVEL22T_bg_1_0c0f1d44e70db2af85bf88c4e4328579113fb399.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDK3ANnvEurn7gp0QJBjmKuPkVEIPv9ZfzNbV67gUlpYylDarnz4wGiMD24AAEFzFAEA	JP0761-PCSG90278_00-DUNGEONTRAVEL22T	ダンジョントラベラーズ２－２ 闇堕ちの乙女とはじまりの書 体験版	3.63
PCSG90279	JP	いただきストリート　ドラゴンクエスト＆ファイナルファンタジー　30th ANNIVERSARY　体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90279_00/JP0082-PCSG90279_00-APPCONVVITAXXXXX_bg_2_5dad66cbed2472aef2011846d2cc558e2e733299.pkg	KO5ifR1dQ+d7BQBdAbHF0sDI3BJsf0AA0P6wMM8QxwgQwOe/9IsTbUWPFH52EGg+bC95o2g0xgc3AADu9BT5	JP0082-PCSG90279_00-APPCONVVITAXXXXX	いただきストリート ドラゴンクエスト＆ファイナルファンタジー 30th ANNIVERSARY 体験版	3.65
PCSG90281	JP	学園CLUB ～ヒミツのナイトクラブ～ 体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90281_00/JP0746-PCSG90281_00-GAKUCLUBTRIAL000_bg_1_9cd31c56d04f66c85feb2185d918023d297c18a5.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGRhaGIPvdHb1DnX1CnUKCPB19QGbgAaHXVCw2MyfFad0LTF/u4nNlNMYHNwAApZcTqAAA	JP0746-PCSG90281_00-GAKUCLUBTRIAL000	学園CLUB ～ヒミツのナイトクラブ～ 体験版	3.65
PCSG90285	JP	Amaekata wa Kanojo Nari ni. (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90285_00/JP0741-PCSG90285_00-AMANARIZZZZZZZZZ_bg_1_4e207f4f6b21b22d7a77833480b4e7deb4160b9c.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLIwBdvv6+jnGOQZBQP4/Ocr5/Wim3eruM6ef5duHeGqGY3xwQ0AwYAVegAA	JP0741-PCSG90285_00-AMANARIZZZZZZZZZ	甘えかたは彼女なりに。 体験版	3.65
PCSG90286	JP	Kimi no Hitomi ni Hit Me (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90286_00/JP0741-PCSG90286_00-HITMEZZZZZZZZZZZ_bg_1_5ada4370de1357c87297f11f996a1ea5a8a9245c.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLIwA9nv4Rni6xqFAPj8l/m38NVxH0bH0tV2dtn9AV6jMT64AQAzrBUW	JP0741-PCSG90286_00-HITMEZZZZZZZZZZZ	キミの瞳にヒットミー 体験版	3.65
PCSG90289	JP	Kamidanomi Shisugite Ore no Mirai ga Yabai (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90289_00/JP0741-PCSG90289_00-KAMIYABATAIKEN00_bg_1_bde122238571303a736e49978a6fc18301629b5d.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLKwBNnv7ejrGeno5Bji6Ont6gc0Aw94NYuZ7c65dNOsVaz/6x42nh+N8cENAJpFFXMA	JP0741-PCSG90289_00-KAMIYABATAIKEN00	神頼みしすぎて俺の未来がヤバい。 体験版	3.65
PCSG90291	JP	Nora to Koujo to Noraneko Heart (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90291_00/JP0549-PCSG90291_00-NORAVITATR000100_bg_1_df2f98e55c2587e1d4d36c692626ca63785fa094.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MLI0BNnv5x/kGOYZ4hgSBLIRaAYewDNJrNzwkIT3O+EGJ5HbfB6jMT64AQAwiRIx	JP0549-PCSG90291_00-NORAVITATR000100	ノラと皇女と野良猫ハート体験版	3.65
