title_id,game_title,region,version,url,content_id,platform,distribution,content_type
NPUA80642,Ratched and Clank Full Frontal Assault - Monsters Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/YJcrHOjmwBnyLKpmWrNnjyxQiVPfhrnxHWGdxnDtSHdXUdgGwrKubWswYtVBDlumgoQCJfXWhkoAOLDTQfkyoazuWgUsjnspIVFph.pkg,UP9000-NPUA80642_00-PKMONSTERS000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - NPC Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/PddCNAYdxLDhEUOdCFrdlRfboAhUSYgSJrKetPeSKOxNyFXUtQBeoLuApQDEFjTTccDGnTCbAckrvqaEcljDGdETtQGAYoOhIfVRi.pkg,UP9000-NPUA80642_00-PKNPCS0000000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Pirates Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/KHfSCxbSKihZfolKGqPIXsTFKTOSmBgcRCxbRTCmOLJolwVRYDkowbuXcojjCJKCQFhqCAKvFuNVaADUhNRKUUtiJpctzzYlGplff.pkg,UP9000-NPUA80642_00-PKDEADPIRATES000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Plushy Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/xesIQVCufawgtWUfNdVxTgEwYQWdxlUXCNIhXYcbQPJsbGvcFYrvnrdFtSgpAwvMokmvdAPGnRZthmjDFMtnzWPIHjcvsiCUcxCsA.pkg,UP9000-NPUA80642_00-PKPLUSHES0000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Predators Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/ihcgXmnIIHZMWdqkgIQLwPiMjUpNUXpZvUZYkLUyDGrEhRLWHvetfwpkoADrDzVKsakZCAMfZqcAOPyNQHqGVjmOEINVqZWUcTIlP.pkg,UP9000-NPUA80642_00-PKPREDATORS00000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Robot Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/oIVDAkJfXqMEoXcEQBrWwRdbwVlshQApuGCPQNkqYESNsGaFlkwPcocyaoPjqlcBZDlHatLtCstTbjJdOZVFSnPmzjbgNFdkVxoWJ.pkg,UP9000-NPUA80642_00-PKDROIDS00000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Villain Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/rHGdRtKAtzGGKdViplQWMlPIOVWWkrLRNdxyaqAiGQNaKOGXuVpqrKRSSLsCNrlLmwIjbWiFGSYlJUccDsdzrIlnJAMplWIBdEJCD.pkg,UP9000-NPUA80642_00-PKVILLAINS000000,PSP,PSN,DLC
NPUA80678,MotorStorm RC DLC MSRCFESTIVAL0001,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80678_00/CKSSmkkiqGyadwYClYVLAMDeAbkkoFGRZohhSwiiNKVkTqLdDdSoBZSYCkMUYtywhvyYfEkDTktjxwxtsKqYKglLjZeTzGauaZdcT.pkg,UP9000-NPUA80678_00-MSRCFESTIVAL0001,PSP,PSN,DLC
NPUA80678,MotorStorm RC DLC MSRCFESTIVAL0002,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80678_00/GOMUZHbPDOFOVhelLeRJfKfYKaezUgpwekuLvhpUOLoBclHcRbhyTGkjaaYSFNILmCnGkWxlKDVjEDOpxRpmgLVjrdiHIgPxmTnTO.pkg,UP9000-NPUA80678_00-MSRCFESTIVAL0002,PSP,PSN,DLC
NPUA80678,MotorStorm RC DLC MSRCPAIDDLCPAK01,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80678_00/uasnAxTcClPsDyInRFJtajYidvKZQQfpXivOXbGnLFLdfYirXBCwUWYyxIYRbsUukWLeWKiQtmBcpZajXOzUUrtqYSovObMvGVFIl.pkg,UP9000-NPUA80678_00-MSRCPAIDDLCPAK01,PSP,PSN,DLC
