content_id,title_id,platform,distribution,content_type,store,store_region,region
EP0036-PCSB00663_00-DLCCHARLICENSE99,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCHEROCOLOR0000,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCHEROCOLOR0100,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCHEROCOLOR0200,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCHEROCOLOR0300,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCHEROCOLORALL0,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00704_00-DLC0000000000000,PCSB00704,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00704_00-DLC0000000000001,PCSB00704,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00704_00-DLC0000000000002,PCSB00704,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0082-PCSB00951_00-WOFFVITADLCBUNDL,PCSB00951,PSVITA,DISC,DLC,EP0082,EP,EUROPE
EP0177-PCSB00190_00-SASRXFORMEDDLC01,PCSB00190,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00419_00-PJDFDLC0502PV393,PCSB00419,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00419_00-PJDFDLC0503ADD39,PCSB00419,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC03KAI193,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC03LEN191,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC03LUK192,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC03MEI194,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC03MIK189,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC03RIN190,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC04HAK196,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLC04NER195,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
