title_id,game_title,platform_source,region,title_id,url,content_id,distribution,content_type
,Medal of Honor (UK),,,,,,DISC,BASE_GAME
,"Dynasty Warriors - Gundam 3 (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Assassin's Creed - Revelations (Europe) (En,Pl,Ru) (BLES-01466)",,,,,,DISC,BASE_GAME
,Brink (Europe),,,,,,DISC,BASE_GAME
,"Brutal Legend (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Club, The (Europe) (En,Fr,Es,It)",,,,,,DISC,BASE_GAME
,"CSI - Crime Scene Investigation - Fatal Conspiracy (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Doom 3 - BFG Edition (Europe),,,,,,DISC,BASE_GAME
,Driver - San Francisco (UK),,,,,,DISC,BASE_GAME
,"Duke Nukem Forever (Europe, Asia)",,,,,,DISC,BASE_GAME
,"F1 2010 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"FIFA 12 (Europe, Asia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,Michael Jackson - The Experience (UK),,,,,,DISC,BASE_GAME
,"Operation Flashpoint - Dragon Rising (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Stuntman - Ignition (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Operation Flashpoint - Red River (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Red Faction - Armageddon (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Resistance 2 (Europe) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko)",,,,,,DISC,BASE_GAME
,"Uncharted 2 - Among Thieves (Europe) (En,Fr,De,It,Nl)",,,,,,DISC,BASE_GAME
,"Skylanders - Spyro's Adventure (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Skylanders - Giants (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Sacred 2 - Fallen Angel (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Kingdoms of Amalur - Reckoning (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Resident Evil 6 (USA) (En,Fr,De,Es,It,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"LEGO Harry Potter - Years 1-4 (USA) (En,Fr,De,Es,It,Da) (v03.00)",,,,,,DISC,BASE_GAME
,"LEGO Star Wars - The Complete Saga (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Injustice - Gods Among Us (USA) (En,Fr,De,Es,It,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"LEGO Batman 2 - DC Super Heroes (USA) (En,Fr,Es,Pt,Ru)",,,,,,DISC,BASE_GAME
,"God of War - Ascension (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Dragon Age II (USA) (En,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Dragon Age - Origins - Ultimate Edition (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Disney-Pixar Cars 2 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,Buzz! Quiz TV (USA),,,,,,DISC,BASE_GAME
,"Borderlands 2 (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Batman - Arkham City (USA, Brazil) (En,Ja,Fr,De,Es,It,Pt,Ko,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Call of Duty - Black Ops (Europe) (En,Fr)",,,,,,DISC,BASE_GAME
,"Ratchet & Clank - Quest for Booty (Europe) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko)",,,,,,DISC,BASE_GAME
,"Devil May Cry 4 (Europe) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Disney Sing It (Scandinavia) (En,Sv,No,Da)",,,,,,DISC,BASE_GAME
,"Disney Sing It - High School Musical 3 - Senior Year (Europe) (En,Sv,No,Da)",,,,,,DISC,BASE_GAME
,"Command & Conquer - Red Alert 3 - Ultimate Edition (Europe) (En,Ru)",,,,,,DISC,BASE_GAME
,"Disney Sing It - Pop Hits (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"BioShock 2 (Europe, Australia) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"L.A. Noire (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Biohazard 6 (Japan) (En,Ja,Fr,De,Es,It,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Biohazard - Operation Raccoon City (Japan) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"God of War Collection (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Metal Gear Rising - Revengeance (USA, Asia) (En,Ja,Fr,De,Es,It,Pt)",,,,,,DISC,BASE_GAME
,"Ni no Kuni - Wrath of the White Witch (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Rock Band 3 (USA),,,,,,DISC,BASE_GAME
,"Call of Duty - Black Ops II (Europe) (En,Fr)",,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 3 (Europe),,,,,,DISC,BASE_GAME
,"PlayStation All-Stars Battle Royale (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,God of War III (UK),,,,,,DISC,BASE_GAME
,"inFamous (Europe, Australia) (En,Pt,Ru)",,,,,,DISC,BASE_GAME
,"Ninja Gaiden 3 - Razor's Edge (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Sly Cooper - Thieves in Time (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Uncharted - Drake's Fortune (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,"Ratchet & Clank - A Crack in Time (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Final Fantasy XIII-2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Metal Gear Solid 4 - Guns of the Patriots (USA) (En,Fr,De,Es,It) (v02.00)",,,,,,DISC,BASE_GAME
,"Sports Champions (USA) (En,Fr,Es,Pt) (FW3.50)",,,,,,DISC,BASE_GAME
,"DiRT 3 - Complete Edition (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Disney Universe (USA, Korea) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Lord of the Rings, The - War in the North (USA) (En,Fr,Pt)",,,,,,DISC,BASE_GAME
,"Medieval Moves - Deadmund's Quest (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"PlayStation All-Stars Battle Royale (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"God of War - Origins Collection (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Assassin's Creed (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Bejeweled 3 (USA),,,,,,DISC,BASE_GAME
,"Captain America - Super Soldier (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Club, The (USA) (En,Fr,Es,It)",,,,,,DISC,BASE_GAME
,"DJ Hero (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,Genji - Days of the Blade (USA),,,,,,DISC,BASE_GAME
,Madden NFL 08 (USA),,,,,,DISC,BASE_GAME
,Madden NFL 09 (USA),,,,,,DISC,BASE_GAME
,"Madden NFL 10 (USA, Asia)",,,,,,DISC,BASE_GAME
,Major League Baseball 2K7 (USA),,,,,,DISC,BASE_GAME
,MLB 07 - The Show (USA),,,,,,DISC,BASE_GAME
,MLB 08 - The Show (USA),,,,,,DISC,BASE_GAME
,NCAA Football 09 (USA),,,,,,DISC,BASE_GAME
,NCAA Football 10 (USA),,,,,,DISC,BASE_GAME
,"Shaun White Snowboarding (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Tiger Woods PGA Tour 07 (USA),,,,,,DISC,BASE_GAME
,"Resident Evil - Revelations (Europe) (En,Ja,Fr,De,Es,It,Nl,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,Tiger Woods PGA Tour 11 (Europe),,,,,,DISC,BASE_GAME
,"Sonic Generations (Europe) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Ratchet & Clank - All 4 One (UK),,,,,,DISC,BASE_GAME
,"Guitar Hero World Tour (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Fuel (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"FIFA 11 (Europe, Asia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,"Brothers in Arms - Hell's Highway (Europe) (En,Fr,Es,It)",,,,,,DISC,BASE_GAME
,PES 2011 - Pro Evolution Soccer (Europe),,,,,,DISC,BASE_GAME
,"Gran Turismo 5 - Prologue (Europe) (En,Fr,De,Es,It,Nl,Pt) (v03.00)",,,,,,DISC,BASE_GAME
,"MotorStorm - Apocalypse (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko,Pl,Ru) (v01.00)",,,,,,DISC,BASE_GAME
,"Enslaved - Odyssey to the West (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Ratchet & Clank - Full Frontal Assault (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"God of War III (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,Ratchet & Clank - QForce (UK),,,,,,DISC,BASE_GAME
,"Rise of the Argonauts (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"F.E.A.R. 2 - Project Origin (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Army of Two - The 40th Day (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Darksiders (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Dante's Inferno (Europe) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Ninja Gaiden Sigma 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Prince of Persia - The Forgotten Sands (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Demon's Souls (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NHL 11 (Europe) (En,Fr,De,Sv,Fi,Ru,Cs)",,,,,,DISC,BASE_GAME
,Tiger Woods PGA Tour 12 (Europe),,,,,,DISC,BASE_GAME
,"2010 FIFA World Cup South Africa (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Batman - Arkham Asylum (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Dead Space 2 (Europe) (En,Fr,De)",,,,,,DISC,BASE_GAME
,God of War - Ascension (UK),,,,,,DISC,BASE_GAME
,"Mass Effect 3 (Europe) (En,Ja,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Need for Speed - Hot Pursuit (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,Resistance 3 (UK),,,,,,DISC,BASE_GAME
,Sorcery (UK),,,,,,DISC,BASE_GAME
,Twisted Metal (UK),,,,,,DISC,BASE_GAME
,"Tomb Raider (Europe) (En,Fr,De,Es,It,Nl,Pt)",,,,,,DISC,BASE_GAME
,"Mass Effect 2 (Europe) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"FIFA 13 (Europe, Asia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,"Persona 4 Arena (USA) (En,Ja)",,,,,,DISC,BASE_GAME
,"Enemy Territory - Quake Wars (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"EyePet (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Deus Ex - Human Revolution (Europe, Australia)",,,,,,DISC,BASE_GAME
,Yakuza 4 (Europe),,,,,,DISC,BASE_GAME
,Uncharted 2 - Among Thieves (UK),,,,,,DISC,BASE_GAME
,"Last of Us, The (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Tekken Hybrid (USA) (En,Ja,Fr,De,Es,It,Ko)",,,,,,DISC,BASE_GAME
,"Ultimate Marvel vs. Capcom 3 (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"LittleBigPlanet 2 (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,Need for Speed - ProStreet (UK),,,,,,DISC,BASE_GAME
,"Start the Party! (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,Deadly Premonition - The Director's Cut (USA),,,,,,DISC,BASE_GAME
,Hot Shots Golf - Out of Bounds (USA),,,,,,DISC,BASE_GAME
,"Red Dead Redemption - Undead Nightmare (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Ninja Gaiden Sigma (Japan, Korea) (En,Ja)",,,,,,DISC,BASE_GAME
,"LittleBigPlanet Karting (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Ninja Gaiden Sigma 2 (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Sims 3, The (USA) (En,Fr,De,Es,It,Nl,Pl,Ru)",,,,,,DISC,BASE_GAME
,"ModNation Racers (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Red Faction - Armageddon (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,Rage (Europe),,,,,,DISC,BASE_GAME
,"Last of Us, The (Europe) (En,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Wonderbook - Book of Spells (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El,Hr,Cs,Hu,Tr,Ro,Bg)",,,,,,DISC,BASE_GAME
,"Uncharted 2 - Among Thieves (Europe) (En,Es,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,Uncharted 3 - Drake's Deception (UK),,,,,,DISC,BASE_GAME
,One Piece - Kaizoku Musou 2 (Japan),,,,,,DISC,BASE_GAME
,Trinity - Zill O'll Zero (Japan),,,,,,DISC,BASE_GAME
,"Beijing 2008 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NBA 2K8 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Sonic Unleashed (Europe) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"SingStar Vol. 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,Atelier Ayesha - The Alchemist of Dusk (USA),,,,,,DISC,BASE_GAME
,"Starhawk (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Elder Scrolls V, The - Skyrim (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Walking Dead, The - A Telltale Games Series (USA)",,,,,,DISC,BASE_GAME
,"Sorcery (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Fight Night Champion (Europe) (En,Fr,De)",,,,,,DISC,BASE_GAME
,"DmC - Devil May Cry (USA) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"LEGO Rock Band (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Rayman Origins (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"DJ Hero 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"LEGO Harry Potter - Years 5-7 (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"LEGO Pirates of the Caribbean - The Video Game (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"LEGO The Lord of the Rings (USA, Asia) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Naruto Shippuden - Ultimate Ninja Storm 3 (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Angry Birds Trilogy (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Ico & Shadow of the Colossus Collection, The (USA, Brazil) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"FIFA Street 3 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Gran Turismo 5 - Prologue (Europe) (En,Fr,De,Es,It,Nl,Pt) (v01.00)",,,,,,DISC,BASE_GAME
,"007 Legends (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Grid 2 (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Need for Speed - Hot Pursuit (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Need for Speed - The Run (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Sorcery (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,Wheel of Fortune (USA),,,,,,DISC,BASE_GAME
,"DanceStar Party (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Dark Void (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Kane & Lynch 2 - Dog Days (Europe) (En,Fr,Es,It)",,,,,,DISC,BASE_GAME
,"Hitman HD Trilogy (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Robert Ludlum's The Bourne Conspiracy (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Tomb Raider (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Tekken Tag Tournament 2 (USA) (En,Ja,Fr,De,Es,It,Ko,Ru)",,,,,,DISC,BASE_GAME
,"Shadows of the Damned (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Eternal Sonata (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Aliens - Colonial Marines (USA, Asia) (En,Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,"Cabela's Adventure Camp (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Crysis 3 (USA) (En,Fr,Es) (Hunter Edition)",,,,,,DISC,BASE_GAME
,"Far Cry 3 (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"LittleBigPlanet 2 - Special Edition (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Portal 2 (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Pl,Ru)",,,,,,DISC,BASE_GAME
,"F1 Race Stars (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"DreamWorks Kung Fu Panda 2 (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"2010 FIFA World Cup South Africa (USA, Asia) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Dead Space 3 (USA, Asia) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Disney Epic Mickey 2 - The Power of Two (USA, Korea) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,Dragon's Crown (USA),,,,,,DISC,BASE_GAME
,"Grand Theft Auto IV & Episodes from Liberty City (USA, Asia) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Tales of Xillia (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"DiRT 3 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Max Payne 3 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Spec Ops - The Line (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Star Trek (USA, Asia) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"WWE '13 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Amazing Spider-Man, The (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Spider-Man - Edge of Time (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Lost Planet 2 (Japan, Europe) (En,Ja,Fr,De,Es,It,Ko)",,,,,,DISC,BASE_GAME
,"Assassin's Creed III (USA) (En,Fr,Es,Pt) (v01.00)",,,,,,DISC,BASE_GAME
,"Dishonored (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"BioShock Infinite (USA) (En,Fr,De,Es,It,Pt) (BLUS-30629)",,,,,,DISC,BASE_GAME
,"Mass Effect 3 (USA, Asia) (En,Ja,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Metro - Last Light (USA) (En,Fr,De,Es,It,Nl,Pl,Ru,Cs)",,,,,,DISC,BASE_GAME
,"FIFA Soccer 13 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Call of Duty - Black Ops II (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Twisted Metal (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Virtua Fighter 5 (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Madden NFL 25 (USA),,,,,,DISC,BASE_GAME
,"London 2012 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Sonic & All-Stars Racing Transformed (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Super Street Fighter IV (USA) (En,Ja,Fr,De,Es,It,Ko)",,,,,,DISC,BASE_GAME
,"WWE All Stars (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"WWE Legends of WrestleMania (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Just Dance 4 (USA) (En,Fr,De,Es,It,Nl,Pt)",,,,,,DISC,BASE_GAME
,"Fast & Furious - Showdown (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Chronicles of Riddick, The - Assault on Dark Athena (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NHL 12 (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"UFC Undisputed 3 (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,Madden NFL 13 (USA),,,,,,DISC,BASE_GAME
,"NHL 13 (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,Major League Baseball 2K11 (USA),,,,,,DISC,BASE_GAME
,"NBA 2K13 (USA, Asia) (En,Ja,Fr,De,Es,It,Zh)",,,,,,DISC,BASE_GAME
,"Ben 10 - Omniverse (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Dynasty Warriors - Gundam 3 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"NBA 2K11 (USA) (En,Ja,Fr,De,Es,It) (BLUS-30574)",,,,,,DISC,BASE_GAME
,"Tom Clancy's Rainbow Six - Vegas 2 (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Hyperdimension Neptunia Victory (USA),,,,,,DISC,BASE_GAME
,Mugen Souls (USA),,,,,,DISC,BASE_GAME
,"Resident Evil 5 - Gold Edition (Europe) (En,Ja,Fr,De,Es,It) (v02.01)",,,,,,DISC,BASE_GAME
,"Tomb Raider Trilogy, The (Europe) (En,Fr,De,Es,It,Nl)",,,,,,DISC,BASE_GAME
,"Orange Box, The (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"El Shaddai - Ascension of the Metatron (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Spider-Man - Web of Shadows (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Vanquish (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"XCOM - Enemy Unknown (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Adventures of Tintin, The - The Game (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Generator Rex - Agent of Providence (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,"Michael Jackson - The Experience (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,Rune Factory - Tides of Destiny (USA),,,,,,DISC,BASE_GAME
,"Harry Potter and the Deathly Hallows - Part 2 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Aliens - Colonial Marines (Europe) (En,Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,"Resident Evil 6 (Europe) (En,Fr,De,Es,It,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Assassin's Creed - Revelations (USA) (En,Fr,Es,Pt) (BLUS-30905)",,,,,,DISC,BASE_GAME
,"Everybody Dance (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Fallout 3 - Game of the Year Edition (Canada) (En,Fr)",,,,,,DISC,BASE_GAME
,"Fallout - New Vegas (USA, Brazil)",,,,,,DISC,BASE_GAME
,"Just Dance Kids 2 (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Ni no Kuni - Shiroki Seihai no Joou (Japan, Asia)",,,,,,DISC,BASE_GAME
,"Ridge Racer 7 (USA) (En,Ja)",,,,,,DISC,BASE_GAME
,"Dark Souls (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Disney TRON - Evolution (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Grand Theft Auto - Episodes from Liberty City (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Metal Gear Solid - HD Collection (USA, Asia) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Rayman Legends (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Red Dead Redemption - Game of the Year Edition (USA) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Mass Effect (USA, Asia) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Mass Effect 2 (USA, Asia) (En,Fr,De,Es,It,Ru)",,,,,,DISC,BASE_GAME
,"Resonance of Fate (USA) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Buzz! Quiz TV (Europe) (En,Fr,De,Es,It,Nl,Pt)",,,,,,DISC,BASE_GAME
,"Darkness II, The (UK)",,,,,,DISC,BASE_GAME
,"Call of Duty - Modern Warfare 3 (USA, Korea)",,,,,,DISC,BASE_GAME
,"Dynasty Warriors 8 (USA) (En,Fr,De)",,,,,,DISC,BASE_GAME
,"Grand Theft Auto V (Europe) (En,Fr,De,Es,It,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Lollipop Chainsaw (Europe) (En,Fr,De,Es,It,Pt,Ru)",,,,,,DISC,BASE_GAME
,"Need for Speed - The Run (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Brink (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Crysis 2 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,NCAA Football 14 (USA),,,,,,DISC,BASE_GAME
,"Puppeteer (USA) (En,Fr,Es,Pt)",,,,,,DISC,BASE_GAME
,"Ratchet & Clank Collection (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"WWE '12 (USA) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"WWE SmackDown vs. Raw 2009 (USA) (En,Fr)",,,,,,DISC,BASE_GAME
,inFamous (Poland),,,,,,DISC,BASE_GAME
