game_name,id,category,description,game_id,rom_name,size,crc,md5,sha1,sha256
LittleBigPlanet - Ribbits to Asobou (Japan),40842,,LittleBigPlanet - Ribbits to Asobou (Japan),JP9000-NPJA00058_00-GLBPPACKAGE00001,uRLkfyKTDmgdjCpJauHUJVDIBBupHhHOlIzDafjbxtxhuDwjJhiwhPLzodGnjhTAGDrQZWBTgJKrQbSxjDmmyswNjGTgLbapljats.pkg,1194249792,95caa91c,e8bfc46432a9435a9cdea01db5f80acf,623878bb4f38ebf99aedb47666c1fad35554a0b3,f813a46a29d3d49fd2de7f6f979486b914b73181c3e51cb7920f190f44b48730
LittleBigPlanet - Ribbits to Asobou (Japan),40842,,LittleBigPlanet - Ribbits to Asobou (Japan),JP9000-NPJA00058_00-GLBPPACKAGE00001,JP9000-NPJA00058_00-GLBPPACKAGE00001.rap,16,23393a31,4b2506bec16562de266b5dd6513ff086,12cb59eb8b6c6c75aa1aa902d718befa007941c2,4eb4d20db7e6c0b31c8ed579e1dadfdfcb1ff49b6296838f703b5ce42dc75bb0
LittleBigPlanet - Sackboy's Prehistoric Moves (Europe),10947,,LittleBigPlanet - Sackboy's Prehistoric Moves (Europe),EP9000-NPEA00243_00-GLBPPACKAGE00001,EOReyCTyryUdWxLMAOrxFcoGHKzGOpDeHqWlspGJMyIxivvWJnCRJLpzqLvdmHpL.pkg,1119933504,ee341617,f67d77b0bebe3f44f0e0323dc928e2e2,cd5738d87839a682d70011c12aec58b2570a32d0,
LittleBigPlanet - Sackboy's Prehistoric Moves (Europe),10947,,LittleBigPlanet - Sackboy's Prehistoric Moves (Europe),EP9000-NPEA00243_00-GLBPPACKAGE00001,EP9000-NPEA00243_00-GLBPPACKAGE00001.rap,16,3bba4960,cce63f2718a5ed182e66109d88b4f014,a3177c6d2104095a83842034ae8d548a6a87755c,
LittleBigPlanet 2 (Asia) (Demo),10961,,LittleBigPlanet 2 (Asia) (Demo),HP9000-NPHA80163_00-LBP2DEMO00000001,IQXAuBUhjEJMKfZpaQeIjpDEptdqjNQvDKYoqDRgPUvFFEBwxefOvibDqpBvZqHIfnKlLEpjNusNjgnYtBfYObCAGbmneMOLCKFAP.pkg,2291307216,37746b75,37466179d45db45351e9765d6d94dcd3,fd952d8862bc9773903d53a4357a456d56224dc9,
LittleBigPlanet 2 (Europe),11019,,LittleBigPlanet 2 (Europe),EP9000-NPEA00324_00-GLITTLEBIG000001,kRMKmtRpMTPOrbeBCsXqGouizLNOZUjqkybyzdmOEOnKObaRJzuZlwxPAIAmBmts.pkg,6149729520,f8c9aa1c,a21ff421811c02924139f33fc2bef081,7cd846df79e00c12ce426e82349b1a2140a06f98,
LittleBigPlanet 2 (Europe),11019,,LittleBigPlanet 2 (Europe),EP9000-NPEA00324_00-GLITTLEBIG000001,EP9000-NPEA00324_00-GLITTLEBIG000001.rap,16,13204034,ab20a6e1abcfa6ccf28394b3acfad266,915339268499ca41ed8e501491643443aa32923d,
LittleBigPlanet 2 (Europe) (Demo),11069,,LittleBigPlanet 2 (Europe) (Demo),EP9000-NPEA90098_00-LBP2DEMO00000001,GiNyExtKdfujTlPvZeRgcgmUqvntFCwYFnKCqARjdoSWhlSSYNqxOFrWdGQBGDrL.pkg,2649596944,9bf62cfe,b5d643ba983541b2f95f3c406d2faf13,5a8c725ddce979ddf5a44e40c128400e3ad8beba,
LittleBigPlanet 2 (Japan) (Demo),11118,,LittleBigPlanet 2 (Japan) (Demo),JP9000-NPJA90158_00-LBP2DEMO00000000,MwvHkndMHiIlsHZspHUuQrpNDSMOvSyPUxXkMTsgjLKWiRysVkVJsUEGwkcSuMeJtGarltqESdjTXDhVKOibIeYLPPOpWATtjfNNt.pkg,2123132304,bf5a9097,bb648123a34c7a90bb1083b5e4eadff7,b04864965b03c4cd39cd72de055f1770e0aed3c8,
LittleBigPlanet 2 (USA),11151,,LittleBigPlanet 2 (USA),UP9000-NPUA80662_00-GLITTLEBIG000001,UcYyGmZcjkVVOIGyhPmNxHcnKgwkGLsuhdMaqIXARhhFFnpFDuosvdPyMkLWZZXiWGkJlKExtlvMeqpXNAzCIBsJFAgJFHJUyXXdl.pkg,5029342176,281686ee,a4e8e4daa97572d1c947097f4a1315a6,4a3a3d5912dc675ca4574799af64df273d69ce6a,
LittleBigPlanet 2 (USA),11151,,LittleBigPlanet 2 (USA),UP9000-NPUA80662_00-GLITTLEBIG000001,UP9000-NPUA80662_00-GLITTLEBIG000001.rap,16,3b4355fb,2c6c239065de4c72ea5dbd5925f72326,24a6115bc4df51764409c660d39565842714779b,
LittleBigPlanet 2 (USA) (Beta),11152,,LittleBigPlanet 2 (USA) (Beta),UP9000-NPUA70117_00-GBETALITTL000001,EcmfugQQHkR5nU1ccS00vH63PkdJaKylGhtFpBWmGtVw1WlHc8wjLo0OtWwbFpK8OIMeFpAGXf1qYX2cdwxfFbO3r5iDwpFGYPm4E.pkg,2235726096,53659f60,767bbafcb93232a5795ba69a14bbb9e1,3028289e3d2191d174128ca8f1c49055a174088f,
LittleBigPlanet 2 (USA) (Beta),11152,,LittleBigPlanet 2 (USA) (Beta),UP9000-NPUA70117_00-GBETALITTL000001,UP9000-NPUA70117_00-GBETALITTL000001.rap,16,4b92d273,f01b9f66d40664a72d6ffb7ab731ade3,c8a098e8b17a0ca23d8ee9c58a1b932eff04bb13,
LittleBigPlanet 2 (USA) (Demo),11153,,LittleBigPlanet 2 (USA) (Demo),UP9000-NPUA70127_00-LBP2DEMO00000000,LdDINDpsygvwGLgqUwohBSSQtXtnZhHCOwiSUIfcSvuFInjSQGeUqLKkrwBPuEPoylNOOyAJbIUKfTXkPCYTFjChUerZbLUxTHhuO.pkg,2123226304,90511230,ab6719555f6dff8d997031108f1f7381,de3a5f94c6a4e61af642e6b92cc6ae97c30d01e0,
LittleBigPlanet 2 (USA) (Demo) (Special Edition),11324,,LittleBigPlanet 2 (USA) (Demo) (Special Edition),UP9000-NPUA70174_00-LBP2DEMO00000001,wYImSxUCuectsWscyQPzkIydnkvxkxdZeVApFcvpouPudKGkoEqQRQpNpyuPASaoTtlmOSygNbRWSWTYECxYsEFEMsKbkpqBGFJOb.pkg,2326272768,5bf61d18,78b6dff230978397e2e11df6f2095f70,2532eb3cfbe49d38cb53b1f24f133ac28af8c1eb,
LittleBigPlanet 2 (Asia),45574,Games,LittleBigPlanet 2 (Asia),HP9000-NPHA80161_00-GLITTLEBIG000001,bpNKadQdNKKQdGmmihrbxYWuNUdlsTLECZfoNNZJpoCSheJwAbtNFZnOXsLrACOGaXnhhPCBnjaKXnFWFijCosarMETUDFuJLaMyf.pkg,4721472992,f2ac0e38,9d402101d99e3321920eeb305f35e35c,0c7985e0ee15789ad365845f85788085e578daa7,cf40071bd924ec8a723834619a29ed83c1b371898a2716648d01f1a9b76acf77
LittleBigPlanet 2 (USA) (v1.01) (Beta),25385,,LittleBigPlanet 2 (USA) (v1.01) (Beta),UP9000-NPUA70117_00-GBETALITTL000001,B0AnA7RqvjUu6KMvYowTCJfno1NVnIf6dSIUvwpIx2cXMP4YRaTW6IJlSwxWdUb4ADnFxVlORANKq8iL40XXPOKhbkwiGHG27iuw0.pkg,2880662800,e132f171,292cbb7e108e65295117f6f1b2f9dcb4,32a1dfe2400bf4e5bb50c8fc747b1ccbcbc3f6e9,
LittleBigPlanet 2 (USA) (v1.01) (Beta),25385,,LittleBigPlanet 2 (USA) (v1.01) (Beta),UP9000-NPUA70117_00-GBETALITTL000001,UP9000-NPUA70117_00-GBETALITTL000001.rap,16,4b92d273,f01b9f66d40664a72d6ffb7ab731ade3,c8a098e8b17a0ca23d8ee9c58a1b932eff04bb13,
LittleBigPlanet 2 (Europe) (Demo) (NPEA90077),18527,,LittleBigPlanet 2 (Europe) (Demo) (NPEA90077),EP9000-NPEA90077_00-LBP2DEMO00000000,iDpfrifbnypTCEMdaDVdaJAbUGeOxcFgUcVbExlaLRwDyGndeqlcGemQYVLIiRLQ.pkg,2123589520,8c78a3f2,0dab10ba173cd3c67d6834012e182d7d,fe7674fea3595c1ae845c6832702ae9edc338cf8,
LittleBigPlanet 2 - Beta Trial (Europe) (Beta),13886,,LittleBigPlanet 2 - Beta Trial (Europe) (Beta),EP9000-BCET70023_00-GBETALITTL000001,cvMJS8dLfkEy7JftjSC03Ot75YC3IePltkGA0uqIxC4cBDgKt5Cia8hvj0KFUW1dnURw8XtVgGqk0VPYqiFGTgW9R89FXyc0Ha3DP.pkg,2235726096,bc2b23af,699fe374915baba980982d1809fdcca8,e24cfa236f6622d6ce688768b43a703c91eb8350,
LittleBigPlanet 2 - Extras Edition (Europe),31798,,LittleBigPlanet 2 - Extras Edition (Europe),EP9000-NPEA00437_00-GLITTLEBIG000001,DdjWMvAyskQzAGEzoDxDCMAcPCOdgHAGxeSvsACcnPmhhcWYlFNPrJiwPJONOjYC.pkg,7563837424,9548b0c0,9feff22977a7f57b6b1cde90184efe18,30b4d6f117c84b0fe00ff6079ad3c16f1b3d32b8,b8d2b594d5f471b9dc8d6c8ef670e61a747567774dde01f5a66ee7ef2251cda2
LittleBigPlanet 2 - Extras Edition (Europe),31798,,LittleBigPlanet 2 - Extras Edition (Europe),EP9000-NPEA00437_00-GLITTLEBIG000001,EP9000-NPEA00437_00-GLITTLEBIG000001.rap,16,741a2a73,c1e7daf4b031c0c8e82e0a6fc0ec01d7,75e5f1290df1b6e9f307c681158aa6f939f61722,8cca0b508f7242dcd5fbdc1739050631b44266339b7dabd06790047e55d9a4e7
LittleBigPlanet 2 - Move Beta (Europe) (Beta),35566,,LittleBigPlanet 2 - Move Beta (Europe) (Beta),EP9000-BCET70035_00-LBP2BETA00000002,EP9000-BCET70035_00-LBP2BETA00000002.rap,16,629b5fa3,e2b34983ac8fdae4d5d0fe94102c5c2c,bba19734807f52391aee039249d3d1d3f45a1da5,
LittleBigPlanet 2 - Move Beta (Europe) (Beta),35566,,LittleBigPlanet 2 - Move Beta (Europe) (Beta),EP9000-BCET70035_00-LBP2BETA00000002,MXjemOOydwtpUvLUVaebOsDxrscvlJorEORPSrHOmRzPnoNRqdfwbaODqDPwwlby.pkg,184307136,641fbbea,85946102b0aaea5fd706deae3f41b9fe,36a5488dab6d1cc9ae48ad7f67536845f3470dbf,
LittleBigPlanet 3 (Europe),31800,,LittleBigPlanet 3 (Europe),EP9000-NPEA00515_00-GLITTLEBIG000003,jPTCBesNXIdSNnrNLNqcewjtEknvtBWCMmtFxNGHQemBMHRortgCBORxpHYmfZJm.pkg,10682103440,c755332d,37b9314c0b377b7492de119e75e97670,92233863102056177d2053cbdc3ebd9fb6c38bab,6e4ecaa147d01fd467248d13be7c06638aa2aec006a158b6802b39b68c99cc05
LittleBigPlanet 3 (Europe),31800,,LittleBigPlanet 3 (Europe),EP9000-NPEA00515_00-GLITTLEBIG000003,EP9000-NPEA00515_00-GLITTLEBIG000003.rap,16,f4d79381,8c1e013b333093dd0e8146b0f253897f,6801a166c448cea6144e7ae046226bfeae3a6e60,
LittleBigPlanet 3 (USA) (Beta),35567,,LittleBigPlanet 3 (USA) (Beta),UP9000-NPUA81174_00-GBETALITTL000001,bICGdkbSsFrnNJOrbheMZuqwcYfrkcDLnYruROCpfWrnlfJJJaZTaqOFkKDGKVwAHBXZCYlqLBRhUycBlMvmtSDHDWqnafcRLIOpO.pkg,5152015584,483d0858,539af03b40a17e6688b5f567f28764d5,3444437aabff9570729e8973f989da1479ce3b09,
LittleBigPlanet 3 (USA) (Beta),35567,,LittleBigPlanet 3 (USA) (Beta),UP9000-NPUA81174_00-GBETALITTL000001,UP9000-NPUA81174_00-GBETALITTL000001.rap,16,c6ab4235,832e1abd43c9197d64293dd653636fcb,2b3b9af09019fd424dd898c51e7bdc3c24d57fac,
LittleBigPlanet 3 (Japan),40843,,LittleBigPlanet 3 (Japan),JP9000-NPJA00123_00-GLITTLEBIG000003,cdeqRvNJsknpXKOclZSsIyYbfMAvinvDAHmcLNZEtZATKeDqjbwpWVeVcFdJNMOYNZzHzwUZAaSWnQGpGMNuffWbLDbWMpsimRkhD.pkg,8012144368,52dbb632,e7cbe53540b8aa67d2bb189742e338d5,c00a07380fa6a85fe4181e95af65d372f0a87b01,1653515cdc5690c56af26189c6b041a6955f01e012b75d668476b157025427f6
LittleBigPlanet 3 (Japan),40843,,LittleBigPlanet 3 (Japan),JP9000-NPJA00123_00-GLITTLEBIG000003,JP9000-NPJA00123_00-GLITTLEBIG000003.rap,16,bb49972c,bc6d56ccc87cb7086ac28c09476b37a2,b62325c12632ef385354a6edcdaa1a85ec1105e4,60ec42d2e53076d58b3059652ca17acf1acd89f9d88f674bc7b6212c3ab77f01
LittleBigPlanet 3 (USA),11365,,LittleBigPlanet 3 (USA),UP9000-NPUA81116_00-LBP3GAME00000001,aKFlQguFjIQtodJibSefHesXqMsbnyNxJDxiaScFMbGpcvVUrkBOlAymJJNOQMpphWBlyrwyVzMzdnjZDqfMvbqcTsYRuzuDpYAaK.pkg,8695782800,24c78292,2848c2bf34f8e7433196caf0f6b1dcbf,1bb94d24515e73217f64d2d8ef923686cdf96b38,
LittleBigPlanet 3 (USA),11365,,LittleBigPlanet 3 (USA),UP9000-NPUA81116_00-LBP3GAME00000001,UP9000-NPUA81116_00-LBP3GAME00000001.rap,16,84e4d8a3,8c1f153d5d8a23589eedc3dcc843a7b4,820775819aeb1573818b9245b6db17508b5e6839,
LittleBigPlanet 3 (Europe) (Beta),45993,,LittleBigPlanet 3 (Europe) (Beta),EP9000-NPEA90128_00-GBETALITTL000001,tTAAEiffQUvMrOwoCUkDNkdDjJKZPurAolyMHknxTPAraOssABTtCykIoKqHtsxj.pkg,5883600032,9950fd35,79e43bd0c3899e851cf82e241a354a4c,0bc9191591beb89e79d6302217cd2c4fd22fb276,
LittleBigPlanet Hub - Internal Beta (Europe),41474,,LittleBigPlanet Hub - Internal Beta (Europe),EP9000-BCET70055_00-GBETALITTL000001,EP9000-BCET70055_00-GBETALITTL000001.rap,16,4a730033,f9e74bae0dd1d18bf90d6d173107e11c,b9ea6208d5e5c98d499d9a114af0f0522970907d,913436bfe121a85b1a8ce580407435bf1fcd9a2a89f2bcc94e53ae7e099f3cf2
LittleBigPlanet Hub - Internal Beta (Europe),41474,,LittleBigPlanet Hub - Internal Beta (Europe),EP9000-BCET70055_00-GBETALITTL000001,DXflmZxkAfDUfrBRWKDvAGMHXPZEAGODPbpjNErlgTQvNrQfcoHkKRrvDAjkcwKU.pkg,1905543296,51af212e,321256f268a3104a3f9bfa2815e4f047,6b7e5ea507d8e3ed43aeb186afa30324b2dae676,48fda87f3520dbf2ddc4066f500b9562a589e62d673ef5915dddb55a0314a041
LittleBigPlanet Karting (Europe) (Demo),18528,,LittleBigPlanet Karting (Europe) (Demo),EP9000-NPEA90117_00-LBPKARTING0DEMO1,dwyhAUkNkrzPNDOiAeDaVdPKfLshcvFIshohARZyFgOUFxWXrqFHnpIACxEcqtpE.pkg,1731147152,085c9f7f,447be3670b14e8e856794b0e2261aaa5,3113db088b7e7560e1abbdcab3111c4498b4e5af,
LittleBigPlanet Karting (Europe) (Public Beta),31757,,LittleBigPlanet Karting (Europe) (Public Beta),EP9000-BCET70048_00-GBETALITTL000001,BlhndtsOLZYIbYpkeGtmOvyiDnsZdPguarZGAdtuzGrlmwquEZqUaxQFbaSNXhdB.pkg,3675708912,d1f75ecc,b115b232a791c1aef2c40c9b85d7e302,f319cc4dd05b9a8956dbec1e516c12c746e4577a,6d80bbe22f54577f5593125e09a7504314d7ac3b345c1f539b652b261576b004
LittleBigPlanet Karting (Europe) (Public Beta),31757,,LittleBigPlanet Karting (Europe) (Public Beta),EP9000-BCET70048_00-GBETALITTL000001,EP9000-BCET70048_00-GBETALITTL000001.rap,16,29b03056,42725aa0497b7bf78144f04a8541bb35,1060a9d495cd23a6a56a9ee9c5eff989307eeb28,4783be4384a3fe5e5b669db260f418ca9cfdd9afd3335fb4cb6d9d25d108aa2a
LittleBigPlanet Karting (Asia) (Demo),11386,,LittleBigPlanet Karting (Asia) (Demo),HP9000-NPHA80239_00-LBPKARTING0DEMO1,FuxDZKRuIJIKfjEcAltOTetzcwvVpGVedcaCbOVKVOTgturlGvGoiAvRwnYpMRxhMEyWqjitJnhmXBhFQfertmOimEBRCNZtUgFnF.pkg,1252373216,216b8e6f,86f33de49c36f5c958db9af67965fee5,4d36d359f616d1ab5a6843c29493f663c3aeb669,
LittleBigPlanet Karting (Europe),00428,,LittleBigPlanet Karting (Europe),EP9000-NPEA00421_00-GBETALITTL000001,SoGyRRAVBtkKPWiGGprfoUnnQkdRFNRgFxcnuUafZfXZtWhcGCMKBYdpUFtJXYjWoPRtatlDFAhjJozBvNGUYQNJLtUHDbIKLoAcr.pkg,14077660880,270f1901,09909bd393e8bac47ccf582605125f13,2a08b7d7d644bf07fe5b3526087b9c94dc1fc2e6,
LittleBigPlanet Karting (Europe),00428,,LittleBigPlanet Karting (Europe),EP9000-NPEA00421_00-GBETALITTL000001,EP9000-NPEA00421_00-GBETALITTL000001.rap,16,2cb11319,2d6839121b5e37b5b6cf1b8f224264ba,aa5903355870b99f5125199aba92594b2a3af258,
LittleBigPlanet Karting (Japan) (Demo),03519,,LittleBigPlanet Karting (Japan) (Demo),JP9000-NPJA90244_00-LBPKARTING0DEMO1,iicBiMOkkwSqkkoktIKlqglwnHEVgGwebMenXNikWxsHdyoILKACgOoGZRfGhtyPNsuBRTFylSdjKojhDTWlhoOzahInelRGEbmYl.pkg,1271761024,fbae02d2,b2e943bdcc37f548936dd6c5ec3cb22b,5094acd71a4294e2ed326cd7716cb3aa39230d36,
LittleBigPlanet Karting (USA),03534,,LittleBigPlanet Karting (USA),UP9000-NPUA80848_00-UFGLBPKARTING001,INTvKaLuhpnWvBIaXeOhxVFYaAgElelJgPorzDuOPZemFDYfRlayiEwJNUVByZQcXviOHuwNhzocwGatOFrbnPjjhCDapaOeMQbnI.pkg,7527445728,01faf5f0,e7529f61790fc95d8f5aa28657e7a451,13ff7b1591aaba38c25abd2bdb696a273e58518a,
LittleBigPlanet Karting (USA),03534,,LittleBigPlanet Karting (USA),UP9000-NPUA80848_00-UFGLBPKARTING001,UP9000-NPUA80848_00-UFGLBPKARTING001.rap,16,07dcba6d,57f9b656de04b8ca66ac9c22677c1ea5,d6f78c01e4b4577cb310b714221bdd2d809c41c2,
LittleBigPlanet Karting (USA) (Demo),03535,,LittleBigPlanet Karting (USA) (Demo),UP9000-NPUA70249_00-LBPKARTING0DEMO1,ejXImmJymxgjfliOeGCGdFMpldDbActorhGRtVaVHABGmwQEQAOJtduxMKZZKJuLdwFfLUMLrIokEZFjPCUcdTkADZDhCiQGdKgSQ.pkg,1296701552,f0bafacf,82ec401ee3bfac712f7545bacb955754,73dbb7e2e7f521b94b99b2bc60266a469ec2ab98,
Live Events Viewer (USA),20050,Applications,Live Events Viewer (USA),UT0016-NPUP10037_00-LIVE0EVENTS00100,vVBAueKeExXNzoZSYCFNiTzBpPgITIftCBqbcmtRpzgrIJiMAxRlEOFlPKVwLWSU.pkg,15727088,fbacf31b,cd049bc8024b4bcc39b4d4e8f6105fdf,3988045e8cda5b1092f48817c88faae396875d00,
Live Events Viewer (USA) (NPUP10037),34714,Applications,Live Events Viewer (USA) (NPUP10037),UT0016-NPUP10037_00-LIVE0EVENTS00100,UT0016-NPUP10037_00-LIVE0EVENTS00100_bg_1_26e4251bbee02ef4c0839d693816b677dabe73ea.pkg,22654272,04c3fbaa,fd12a61d9ad10ed675c388429b5d2500,34ecef6096413f80c5375da32c162f863db2b3fd,1bf9a88771063e581423112878c1bea4fbe5e38f48db1957b5414650baba94e2
LocoRoco - Holiday Demo (USA) (Demo),45958,,LocoRoco - Holiday Demo (USA) (Demo),UP9000-NPUG80050_00-LOCOROCOXMASUS00,jUbDV7401BNXkc6Ax77OKJjwFTL7FRemlglxi0JMrHgbaGNdNGpv1Cn5DNRbp7Yf2uhAw8A9M4gLOa05RPslLCA1WeuOhkdaSTAYs.pkg,8255152,16fc67f7,bda5416efd534486806a45e73f79feaf,b0ace1715c20c699914e4265ddd345d52d3b52b3,3ee5737da727aee44eb714200f789690f351ee12b060e4dcbcdb4e949a50f05d
LocoRoco Cocoreccho! (Asia),40924,,LocoRoco Cocoreccho! (Asia),HP9000-NPHA80004_00-LOCOROCOASIA0001,CfCcdmTk1NuJr87jMEjcj5QTAsBPBbbHe5TstExG9YcHXHDm56p7evjQb0xvmabTySvhvHEoHied1fjTf5cchkCA6sO49M2gX5mp9.pkg,210888176,9ac814d9,c9375d4aaeb9ebe897ada5da808760a9,4a4395f3f2489a8ce1e4c7e9ff5312889243a52d,5f9fb30a8b31a77c4b2a8beea636ccfc03d0777346776678934f41a57f38362d
LocoRoco Cocoreccho! (Europe),03580,,LocoRoco Cocoreccho! (Europe),EP9000-NPEA00036_00-LOCOROCOEURO0001,sDnrN4gFxWO6BYW1nMYBh7SbbhEKGfOT6oAi3inVmj5L2PxV5TDO1E0h6EHHt9frTyiLXpISiypn4xD4VNcyJexBsKlqPxtE6OVOg.pkg,267922016,5f601827,8ca4d0bbc0a8eaea21a4880e1be95ccb,2390b147fede890b4518878648db2cf54587b345,
LocoRoco Cocoreccho! (Europe),03580,,LocoRoco Cocoreccho! (Europe),EP9000-NPEA00036_00-LOCOROCOEURO0001,EP9000-NPEA00036_00-LOCOROCOEURO0001.rap,16,6e0d054d,8a0df953b30f63bed6d382a5edde25c3,50d867136cb6ef72c6128dafe03cff0827c2f65c,
LocoRoco Cocoreccho! (USA),03581,,LocoRoco Cocoreccho! (USA),UP9000-NPUA80069_00-LOCOROCOUSA00001,TnHpdqAYvirgDGR8hwC3KgAQ5qPtYu5yLqT9bni9gxI2Da7mKRDilISHfi3MB9E2dKa7VhNK7jgaRcRtfTDOaU2BIrkHeODDe0YG3.pkg,308619424,70a08532,b9d8520d154ca3bee2988e2fe177fc42,8a2376fb12519d1782e60534e06b6c6a0483d9fa,
LocoRoco Cocoreccho! (USA),03581,,LocoRoco Cocoreccho! (USA),UP9000-NPUA80069_00-LOCOROCOUSA00001,UP9000-NPUA80069_00-LOCOROCOUSA00001.rap,16,60ece7a5,18ffa63c028f8ed11dbac0ffc5c8c1c3,f629d5288112e74d1e1027466286ac07594bb644,
Lollipop Chainsaw (Japan),19096,,Lollipop Chainsaw (Japan),JP0117-NPJB00273_00-LOLLIPOPCHDDSCEJ,pboQpxffAlArWISdkzVuJfWRePFsNjLAfCylVtyQiIayUrhwXhUuCeunYKSUfwEcHtODlRAlMOJasCaljotTIlZRCuyDugWgWaJtp.pkg,6314247392,8cd07630,93d0996e6084876583654d35a94531a8,c62884854998f62de69c6a63724f3f23118d993d,
Lollipop Chainsaw (Japan),19096,,Lollipop Chainsaw (Japan),JP0117-NPJB00273_00-LOLLIPOPCHDDSCEJ,JP0117-NPJB00273_00-LOLLIPOPCHDDSCEJ.rap,16,71f5f62e,3add66346307322bcaf16fe4b999bec6,91f862feb8096c2b9b6a58babd6aea544d9e33ad,bc0da9949ea30d3038a90f52016d19028a556c6c3e14fc75795add6d27bcb12d
Lone Survivor - The Director's Cut (Europe),03582,,Lone Survivor - The Director's Cut (Europe),EP4395-NPEB01424_00-LONESURVIVORDCUT,XwvvCdCTuhGbYJInOzUlVvcUuPsEmMjcsbOBrteqwYlmDedOPGpxsmPWGUemGWux.pkg,203375392,17f66332,eab460095d80dc8aa2689b4ef22cb49b,3a6ccfe9926071732c677f81a34eb028603e294b,
Lone Survivor - The Director's Cut (Europe),03582,,Lone Survivor - The Director's Cut (Europe),EP4395-NPEB01424_00-LONESURVIVORDCUT,EP4395-NPEB01424_00-LONESURVIVORDCUT.rap,16,1586939c,6d8db66728878b70146484fdae00072a,c2919895eec2d848a2a6467f62d9c7a896ff91a3,
Lone Survivor - The Director's Cut (USA),03583,,Lone Survivor - The Director's Cut (USA),UP4395-NPUB31325_00-LONESURVIVORDCUT,nYAzDTFklBybBBQuAGywgihkBSJcWburkkYwHWyRneGzNmnPXEnxQZNIjyxyDAcz.pkg,200844032,58d172aa,d2863e67d64c67e141dca109a415bc6e,708d00eb0e3dc7f98d5a8bfe703f8358442ed640,
Lone Survivor - The Director's Cut (USA),03583,,Lone Survivor - The Director's Cut (USA),UP4395-NPUB31325_00-LONESURVIVORDCUT,UP4395-NPUB31325_00-LONESURVIVORDCUT.rap,16,8e6d8f99,ac3a4088dd06a7d421dd133914dd7969,054dba166a8e16ba4a29c56cfc54fcdf9f214f29,
Lord of Sorcery (Japan) (Demo),03585,,Lord of Sorcery (Japan) (Demo),JP9000-NPJA90230_00-WORKSHOP2SORCERY,wbzXhpCtygzLQePPFEMmbEkWoOttlxWLEhBHDiUaAiZrOJXGYBzRbUfBDpHTBmpjeQbQJbkFjpEwNbuQEulxnuBJavTOEchPbwsfH.pkg,611883056,e12ec989,b8e76a3b7b97ea2f82614b0b0d80f68e,cf902cc51915724f2e7982234d6d9f32d15da3bd,
"Lord of the Rings, The - Conquest (Europe) (Demo)",03587,,"Lord of the Rings, The - Conquest (Europe) (Demo)",EP0006-NPEB90130_00-LOTRCONQUESTDEMO,WROv7LalFgHBYpY20h3jOnsha1MhBDqgyVgJKE6hyYTnA2Uwpy3Q7RJ9VHO9H2lgcACXp0i4vhqtncvidHxcTXjNqa7pivo1GmHL0.pkg,1376156768,2c9f1fd7,98c21ac12e8abc59cb5f818c5e4432b3,08450db7aec12defe00ff5da2afb47d9860d760c,
"Lord of the Rings, The - Conquest (USA) (Demo)",03588,,"Lord of the Rings, The - Conquest (USA) (Demo)",UP0006-NPUB90190_00-LOTRCONQUESTDEMO,4vEGaEWsF6G5fwBV3XJuxhq97mad2Se7L2jqJ2X6vAwS3AMQMXIXvLYAyb0awnoLKsvX4qRLkkCJxG4PI04LuogFGYgJXbfnkX1bs.pkg,1375892368,ba51059b,6a58c2dd18c141107bb1f023d9fb116d,56920bf8eb9e1a87079f49a4770c8bacc17aa05d,
"Lord of the Rings, The - Conquest (Asia) (Demo)",18529,,"Lord of the Rings, The - Conquest (Asia) (Demo)",HP0006-NPHB00083_00-LOTRCONQUESTDEMO,G0WUcInbpPmw9ywERKbbVdw80UnEE01btSsjDLck3TsWTEMQ0tpBPTHDvfEunficcxQ94YGne6fVMmYlUGhQt4LfbxNPlGYcLOtWR.pkg,1376156768,35f45f91,ae2ca539bbbe0718b2647bd8e503c674,abe87d845fe5cd3f2e9fb4a45d9e0c2949642b6a,
"Lord of the Rings, The - War in the North (Europe)",13569,,"Lord of the Rings, The - War in the North (Europe)",EP1018-NPEB01267_00-LOTRWITNDIGIGAME,lEmzDVycpkscOUsFietaqffIRSeUqTNQPFVjunNyeiOFdmkVtrtAiYgvnRMbmBcZ.pkg,6797439568,0d5c7329,d8248aacb225a4d0a728357d97c19975,50786a7a21279c91665d11c71313f49c1411a6f1,
"Lord of the Rings, The - War in the North (Europe)",13569,,"Lord of the Rings, The - War in the North (Europe)",EP1018-NPEB01267_00-LOTRWITNDIGIGAME,EP1018-NPEB01267_00-LOTRWITNDIGIGAME.rap,16,f4eee4a5,a67a5416be217664ae860b5beb93c49c,806418f2e04b7a0cbd1331e59c4eee55ec3a58bb,
"Lord of the Rings, The - War in the North (USA)",03591,,"Lord of the Rings, The - War in the North (USA)",UP1018-NPUB31111_00-LOTRWITNDIGIGAME,logZzFWKmbNgXIHljcxufewEJShWQkZBjqySMgIMOntNMPXwnLczFaXCrNasOScL.pkg,6798955360,ef48637c,b2cdc3088263eba7173673f29ce9c491,50fd013dd609a10c58b2a1498a6bc18d9fa92a2d,
